minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2,delta_score_42,delta_score_13,delta_score_30,delta_avg
"the toddler awaits, the toddlers awaits",childes,simple_agrmt,toddler,toddlers,awaits,awaits,-1,-1,0.8109302162163288,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,0.4054651081081644,2.0794415416798357,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.0,-1.334775447845459,-1.1251487731933594,1.953691005706787,-0.1687444051106771
"the toddlers await, the toddler await",childes,simple_agrmt,toddlers,toddler,await,await,1,1,0.8109302162163288,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,0.4054651081081644,0.6931471805599453,2.0794415416798357,0.4054651081081644,0.0,0.0,0.0,0.0,0.5939559936523438,-0.06949090957641602,-1.9053473472595215,-0.46029408772786456
"the toddler complains, the toddlers complains",childes,simple_agrmt,toddler,toddlers,complains,complains,-1,-1,0.8109302162163288,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,0.4054651081081644,2.0794415416798357,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.0,-2.78511905670166,-1.488053321838379,0.8648052215576172,-1.1361223856608074
"the toddlers complain, the toddler complain",childes,simple_agrmt,toddlers,toddler,complain,complain,1,1,3.8918202981106265,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,1.9459101490553132,0.6931471805599453,2.0794415416798357,1.791759469228055,0.0,0.0,0.0,0.0,3.1699447631835938,1.6833486557006836,-0.7519369125366211,1.3671188354492188
"the toddler arrives, the toddlers arrives",childes,simple_agrmt,toddler,toddlers,arrives,arrives,-1,-1,0.8109302162163288,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,0.4054651081081644,2.0794415416798357,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.0,1.1913342475891113,-1.2297873497009277,-1.0076088905334473,-0.3486873308817546
"the toddlers arrive, the toddler arrive",childes,simple_agrmt,toddlers,toddler,arrive,arrive,1,1,5.545177444479562,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,2.772588722239781,0.6931471805599453,2.0794415416798357,1.9459101490553132,0.0,0.0,0.0,0.0,2.6315784454345703,2.6138830184936523,3.359058380126953,2.868173281351725
"the toddler disappears, the toddlers disappears",childes,simple_agrmt,toddler,toddlers,disappears,disappears,-1,-1,3.2188758248682006,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,1.6094379124341003,2.0794415416798357,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,-1.9564752578735352,0.5757837295532227,0.9910984039306641,-0.12986437479654947
"the toddlers disappear, the toddler disappear",childes,simple_agrmt,toddlers,toddler,disappear,disappear,1,1,7.221835825288449,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,3.6109179126442243,0.6931471805599453,2.0794415416798357,2.6390573296152584,0.0,0.0,0.0,0.0,2.24276065826416,1.498152732849121,1.2047348022460938,1.6485493977864583
"the toddler bows, the toddlers bows",childes,simple_agrmt,toddler,toddlers,bows,bows,-1,-1,6.089044875446846,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,3.044522437723423,2.0794415416798357,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,-1.992680549621582,-4.434109210968018,-0.3339061737060547,-2.2535653114318848
"the toddlers bow, the toddler bow",childes,simple_agrmt,toddlers,toddler,bow,bow,1,1,10.805354763744559,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,5.402677381872279,0.6931471805599453,2.0794415416798357,4.394449154672439,0.0,0.0,0.0,0.0,-1.3964929580688477,1.7159690856933594,-0.8775453567504883,-0.18602307637532553
"the toddler hides, the toddlers hides",childes,simple_agrmt,toddler,toddlers,hides,hides,-1,-1,4.795790545596741,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,2.3978952727983707,2.0794415416798357,0.6931471805599453,2.1972245773362196,0.0,0.0,0.0,0.0,-1.5189857482910156,-0.7911758422851562,3.4863967895507812,0.3920783996582031
"the toddlers hide, the toddler hide",childes,simple_agrmt,toddlers,toddler,hide,hide,1,1,11.880342505440863,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,5.940171252720432,0.6931471805599453,2.0794415416798357,5.267858159063328,0.0,0.0,0.0,0.0,1.7381134033203125,4.56505012512207,2.4482574462890625,2.917140324910482
"the toddler leaves, the toddlers leaves",childes,simple_agrmt,toddler,toddlers,leaves,leaves,-1,-1,11.346646534342986,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,5.673323267171493,2.0794415416798357,0.6931471805599453,4.382026634673881,0.0,0.0,0.0,0.0,-1.713820457458496,0.2443828582763672,2.4222707748413086,0.3176110585530599
"the toddlers leave, the toddler leave",childes,simple_agrmt,toddlers,toddler,leave,leave,1,1,14.62910566464816,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,7.31455283232408,0.6931471805599453,2.0794415416798357,6.943122422819428,0.0,0.0,0.0,0.0,1.6041145324707031,1.4138946533203125,2.2790679931640625,1.7656923929850261
"the toddler sits, the toddlers sits",childes,simple_agrmt,toddler,toddlers,sits,sits,-1,-1,9.436997742590188,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,4.718498871295094,2.0794415416798357,0.6931471805599453,4.219507705176107,0.0,0.0,0.0,0.0,2.023261070251465,0.8516016006469727,0.8434667587280273,1.2394431432088215
"the toddlers sit, the toddler sit",childes,simple_agrmt,toddlers,toddler,sit,sit,1,1,16.640896227913117,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,8.320448113956559,0.6931471805599453,2.0794415416798357,7.906915488678587,0.0,0.0,0.0,0.0,2.4582691192626953,3.3229875564575195,3.4846296310424805,3.0886287689208984
"the toddler thinks, the toddlers thinks",childes,simple_agrmt,toddler,toddlers,thinks,thinks,-1,-1,10.073905204827259,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,5.0369526024136295,2.0794415416798357,0.6931471805599453,4.77912349311153,0.0,0.0,0.0,0.0,2.9772300720214844,1.2090625762939453,1.394862174987793,1.8603849411010742
"the toddlers think, the toddler think",childes,simple_agrmt,toddlers,toddler,think,think,1,1,19.171517117464102,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,9.585758558732051,0.6931471805599453,2.0794415416798357,9.520908548214665,0.0,0.0,0.0,0.0,0.9205474853515625,1.2844419479370117,1.2140226364135742,1.139670689900716
"the toddler goes, the toddlers goes",childes,simple_agrmt,toddler,toddlers,goes,goes,-1,-1,16.39892839522432,6.8416154764775925,4.356708826689592,2.4849066497880004,1.8718021769015913,8.19946419761216,2.0794415416798357,0.6931471805599453,7.878912912297133,0.0,0.0,0.0,0.0,2.9463953971862793,0.5765166282653809,-0.5054192543029785,1.0058309237162273
"the toddlers go, the toddler go",childes,simple_agrmt,toddlers,toddler,go,go,1,1,20.170034258259747,6.8416154764775925,2.4849066497880004,4.356708826689592,-1.8718021769015913,10.085017129129874,0.6931471805599453,2.0794415416798357,9.702777967428895,0.0,0.0,0.0,0.0,3.419618606567383,4.070464611053467,4.197422027587891,3.8958350817362466
"the farmer awaits, the farmers awaits",childes,simple_agrmt,farmer,farmers,awaits,awaits,-1,-1,0.8109302162163288,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,0.4054651081081644,4.30406509320417,3.2188758248682006,0.4054651081081644,0.0,0.0,0.0,0.0,1.0941686630249023,0.7426257133483887,-1.7018070220947266,0.044995784759521484
"the farmers await, the farmer await",childes,simple_agrmt,farmers,farmer,await,await,1,1,0.8109302162163288,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,0.4054651081081644,3.2188758248682006,4.30406509320417,0.4054651081081644,0.0,0.0,0.0,0.0,0.024410247802734375,-0.2772793769836426,1.0346136093139648,0.26058149337768555
"the farmer complains, the farmers complains",childes,simple_agrmt,farmer,farmers,complains,complains,-1,-1,0.8109302162163288,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,0.4054651081081644,4.30406509320417,3.2188758248682006,0.4054651081081644,0.0,0.0,0.0,0.0,-2.635892868041992,-0.9566287994384766,-0.17542266845703125,-1.2559814453125
"the farmers complain, the farmer complain",childes,simple_agrmt,farmers,farmer,complain,complain,1,1,3.8918202981106265,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,1.9459101490553132,3.2188758248682006,4.30406509320417,1.791759469228055,0.0,0.0,0.0,0.0,3.4546890258789062,3.2635087966918945,0.5362567901611328,2.418151537577311
"the farmer arrives, the farmers arrives",childes,simple_agrmt,farmer,farmers,arrives,arrives,-1,-1,0.8109302162163288,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,0.4054651081081644,4.30406509320417,3.2188758248682006,0.4054651081081644,0.0,0.0,0.0,0.0,-0.8323736190795898,0.6188764572143555,-2.585763454437256,-0.9330868721008301
"the farmers arrive, the farmer arrive",childes,simple_agrmt,farmers,farmer,arrive,arrive,1,1,5.545177444479562,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,2.772588722239781,3.2188758248682006,4.30406509320417,1.9459101490553132,0.0,0.0,0.0,0.0,3.421525001525879,3.870358467102051,3.2335891723632812,3.508490880330404
"the farmer disappears, the farmers disappears",childes,simple_agrmt,farmer,farmers,disappears,disappears,-1,-1,3.2188758248682006,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,1.6094379124341003,4.30406509320417,3.2188758248682006,1.3862943611198906,0.0,0.0,0.0,0.0,0.9459266662597656,-0.4383516311645508,1.5979728698730469,0.7018493016560873
"the farmers disappear, the farmer disappear",childes,simple_agrmt,farmers,farmer,disappear,disappear,1,1,7.221835825288449,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,3.6109179126442243,3.2188758248682006,4.30406509320417,2.6390573296152584,0.0,0.0,0.0,0.0,-0.7950248718261719,1.6819820404052734,1.3073196411132812,0.7314256032307943
"the farmer bows, the farmers bows",childes,simple_agrmt,farmer,farmers,bows,bows,-1,-1,6.089044875446846,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,3.044522437723423,4.30406509320417,3.2188758248682006,1.0986122886681098,0.0,0.0,0.0,0.0,1.2295646667480469,2.2928991317749023,1.3837218284606934,1.6353952089945476
"the farmers bow, the farmer bow",childes,simple_agrmt,farmers,farmer,bow,bow,1,1,10.805354763744559,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,5.402677381872279,3.2188758248682006,4.30406509320417,4.394449154672439,0.0,0.0,0.0,0.0,-1.496088981628418,-2.177631378173828,-1.4952831268310547,-1.7230011622111003
"the farmer hides, the farmers hides",childes,simple_agrmt,farmer,farmers,hides,hides,-1,-1,4.795790545596741,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,2.3978952727983707,4.30406509320417,3.2188758248682006,2.1972245773362196,0.0,0.0,0.0,0.0,1.217000961303711,1.4184808731079102,1.5404767990112305,1.3919862111409504
"the farmers hide, the farmer hide",childes,simple_agrmt,farmers,farmer,hide,hide,1,1,11.880342505440863,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,5.940171252720432,3.2188758248682006,4.30406509320417,5.267858159063328,0.0,0.0,0.0,0.0,0.048897743225097656,3.7019309997558594,2.8516993522644043,2.2008426984151206
"the farmer leaves, the farmers leaves",childes,simple_agrmt,farmer,farmers,leaves,leaves,-1,-1,11.346646534342986,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,5.673323267171493,4.30406509320417,3.2188758248682006,4.382026634673881,0.0,0.0,0.0,0.0,2.484713554382324,0.2990703582763672,5.467978477478027,2.7505874633789062
"the farmers leave, the farmer leave",childes,simple_agrmt,farmers,farmer,leave,leave,1,1,14.62910566464816,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,7.31455283232408,3.2188758248682006,4.30406509320417,6.943122422819428,0.0,0.0,0.0,0.0,1.6626720428466797,2.1774673461914062,1.4198036193847656,1.7533143361409504
"the farmer sits, the farmers sits",childes,simple_agrmt,farmer,farmers,sits,sits,-1,-1,9.436997742590188,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,4.718498871295094,4.30406509320417,3.2188758248682006,4.219507705176107,0.0,0.0,0.0,0.0,4.635897636413574,5.112756729125977,6.2121052742004395,5.320253213246663
"the farmers sit, the farmer sit",childes,simple_agrmt,farmers,farmer,sit,sit,1,1,16.640896227913117,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,8.320448113956559,3.2188758248682006,4.30406509320417,7.906915488678587,0.0,0.4054651081081644,0.0,0.4054651081081644,1.4045648574829102,1.546370506286621,3.3816733360290527,2.110869566599528
"the farmer thinks, the farmers thinks",childes,simple_agrmt,farmer,farmers,thinks,thinks,-1,-1,10.073905204827259,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,5.0369526024136295,4.30406509320417,3.2188758248682006,4.77912349311153,0.4054651081081644,0.0,0.0,0.0,5.251528739929199,5.124499320983887,6.879148006439209,5.751725355784099
"the farmers think, the farmer think",childes,simple_agrmt,farmers,farmer,think,think,1,1,19.171517117464102,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,9.585758558732051,3.2188758248682006,4.30406509320417,9.520908548214665,0.0,0.0,0.0,0.0,1.711136817932129,1.1914873123168945,3.8121142387390137,2.238246122996012
"the farmer goes, the farmers goes",childes,simple_agrmt,farmer,farmers,goes,goes,-1,-1,16.39892839522432,8.856518497019858,5.455321115357702,3.4011973816621555,2.0541237336955462,8.19946419761216,4.30406509320417,3.2188758248682006,7.878912912297133,0.0,0.0,0.0,0.0,4.069187641143799,5.378507614135742,6.483705043792725,5.310466766357422
"the farmers go, the farmer go",childes,simple_agrmt,farmers,farmer,go,go,1,1,20.170034258259747,8.856518497019858,3.4011973816621555,5.455321115357702,-2.0541237336955462,10.085017129129874,3.2188758248682006,4.30406509320417,9.702777967428895,0.4054651081081644,0.0,0.0,0.0,4.1767354011535645,3.84916353225708,5.09396505355835,4.373287995656331
"the policeman awaits, the policemen awaits",childes,simple_agrmt,policeman,policemen,awaits,awaits,0,-1,0.8109302162163288,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,0.4054651081081644,5.303304908059076,1.0986122886681098,0.4054651081081644,0.0,0.0,0.0,0.0,1.555570125579834,4.59603214263916,-0.3528776168823242,1.9329082171122234
"the policemen await, the policeman await",childes,simple_agrmt,policemen,policeman,await,await,0,1,0.8109302162163288,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,0.4054651081081644,1.0986122886681098,5.303304908059076,0.4054651081081644,0.0,0.0,0.0,0.0,-0.3316354751586914,-2.4188308715820312,-0.22880077362060547,-0.9930890401204427
"the policeman complains, the policemen complains",childes,simple_agrmt,policeman,policemen,complains,complains,0,-1,0.8109302162163288,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,0.4054651081081644,5.303304908059076,1.0986122886681098,0.4054651081081644,0.0,0.0,0.0,0.0,-0.512939453125,1.5316877365112305,-0.6467065811157227,0.12401390075683594
"the policemen complain, the policeman complain",childes,simple_agrmt,policemen,policeman,complain,complain,0,1,3.8918202981106265,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,1.9459101490553132,1.0986122886681098,5.303304908059076,1.791759469228055,0.0,0.0,0.0,0.0,0.33853721618652344,-0.5879669189453125,0.9441766738891602,0.2315823237101237
"the policeman arrives, the policemen arrives",childes,simple_agrmt,policeman,policemen,arrives,arrives,0,-1,0.8109302162163288,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,0.4054651081081644,5.303304908059076,1.0986122886681098,0.4054651081081644,0.0,0.0,0.0,0.0,-2.7168493270874023,-0.3360748291015625,-0.7216477394104004,-1.258190631866455
"the policemen arrive, the policeman arrive",childes,simple_agrmt,policemen,policeman,arrive,arrive,0,1,5.545177444479562,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,2.772588722239781,1.0986122886681098,5.303304908059076,1.9459101490553132,0.0,0.0,0.0,0.0,3.652318000793457,2.0202178955078125,3.5428504943847656,3.0717954635620117
"the policeman disappears, the policemen disappears",childes,simple_agrmt,policeman,policemen,disappears,disappears,0,-1,3.2188758248682006,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,1.6094379124341003,5.303304908059076,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.0,2.1545534133911133,4.179130554199219,1.2375755310058594,2.5237531661987305
"the policemen disappear, the policeman disappear",childes,simple_agrmt,policemen,policeman,disappear,disappear,0,1,7.221835825288449,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,3.6109179126442243,1.0986122886681098,5.303304908059076,2.6390573296152584,0.0,0.0,0.0,0.0,-1.1478776931762695,0.31881237030029297,-0.8497905731201172,-0.5596186319986979
"the policeman bows, the policemen bows",childes,simple_agrmt,policeman,policemen,bows,bows,0,-1,6.089044875446846,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,3.044522437723423,5.303304908059076,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.5505132675170898,4.176863670349121,1.1139678955078125,1.9471149444580078
"the policemen bow, the policeman bow",childes,simple_agrmt,policemen,policeman,bow,bow,0,1,10.805354763744559,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,5.402677381872279,1.0986122886681098,5.303304908059076,4.394449154672439,0.0,0.0,0.0,0.0,-0.9993553161621094,-3.5127668380737305,-2.1695404052734375,-2.2272208531697593
"the policeman hides, the policemen hides",childes,simple_agrmt,policeman,policemen,hides,hides,0,-1,4.795790545596741,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,2.3978952727983707,5.303304908059076,1.0986122886681098,2.1972245773362196,0.0,0.0,0.0,0.0,1.0617361068725586,1.9316997528076172,2.7909793853759766,1.9281384150187175
"the policemen hide, the policeman hide",childes,simple_agrmt,policemen,policeman,hide,hide,0,1,11.880342505440863,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,5.940171252720432,1.0986122886681098,5.303304908059076,5.267858159063328,0.0,0.0,0.0,0.0,1.7824907302856445,-0.7854652404785156,0.007040977478027344,0.33468882242838544
"the policeman leaves, the policemen leaves",childes,simple_agrmt,policeman,policemen,leaves,leaves,0,-1,11.346646534342986,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,5.673323267171493,5.303304908059076,1.0986122886681098,4.382026634673881,0.0,0.0,0.0,0.0,2.458621025085449,3.8710527420043945,3.6351213455200195,3.3215983708699546
"the policemen leave, the policeman leave",childes,simple_agrmt,policemen,policeman,leave,leave,0,1,14.62910566464816,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,7.31455283232408,1.0986122886681098,5.303304908059076,6.943122422819428,0.0,0.0,0.0,0.0,3.476128578186035,2.009383201599121,1.8011221885681152,2.4288779894510903
"the policeman sits, the policemen sits",childes,simple_agrmt,policeman,policemen,sits,sits,0,-1,9.436997742590188,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,4.718498871295094,5.303304908059076,1.0986122886681098,4.219507705176107,0.0,0.0,0.0,0.0,2.633467197418213,2.604081153869629,2.932577610015869,2.7233753204345703
"the policemen sit, the policeman sit",childes,simple_agrmt,policemen,policeman,sit,sit,0,1,16.640896227913117,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,8.320448113956559,1.0986122886681098,5.303304908059076,7.906915488678587,0.0,0.0,0.0,0.0,1.7218589782714844,1.238276481628418,3.060385227203369,2.006840229034424
"the policeman thinks, the policemen thinks",childes,simple_agrmt,policeman,policemen,thinks,thinks,0,-1,10.073905204827259,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,5.0369526024136295,5.303304908059076,1.0986122886681098,4.77912349311153,0.0,0.0,0.0,0.0,2.2757568359375,2.0458016395568848,2.7441630363464355,2.35524050394694
"the policemen think, the policeman think",childes,simple_agrmt,policemen,policeman,think,think,0,1,19.171517117464102,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,9.585758558732051,1.0986122886681098,5.303304908059076,9.520908548214665,0.0,0.0,0.0,0.0,1.8002052307128906,1.9515266418457031,3.083991050720215,2.278574307759603
"the policeman goes, the policemen goes",childes,simple_agrmt,policeman,policemen,goes,goes,0,-1,16.39892839522432,8.216088098632316,5.91350300563827,2.302585092994046,3.610917912644224,8.19946419761216,5.303304908059076,1.0986122886681098,7.878912912297133,1.3862943611198906,0.0,1.3862943611198906,0.0,1.9237985610961914,1.2294888496398926,3.1808691024780273,2.1113855044047036
"the policemen go, the policeman go",childes,simple_agrmt,policemen,policeman,go,go,0,1,20.170034258259747,8.216088098632316,2.302585092994046,5.91350300563827,-3.610917912644224,10.085017129129874,1.0986122886681098,5.303304908059076,9.702777967428895,0.0,0.0,0.0,0.0,3.47343111038208,3.3518905639648438,3.735751152038574,3.520357608795166
"the doctor awaits, the doctors awaits",childes,simple_agrmt,doctor,doctors,awaits,awaits,-1,0,0.8109302162163288,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,0.4054651081081644,4.762173934797756,2.9444389791664403,0.4054651081081644,0.0,0.0,0.0,0.0,0.8458476066589355,1.9126653671264648,-1.2039127349853516,0.5182000796000162
"the doctors await, the doctor await",childes,simple_agrmt,doctors,doctor,await,await,1,0,0.8109302162163288,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,0.4054651081081644,2.9444389791664403,4.762173934797756,0.4054651081081644,0.0,0.0,0.0,0.0,0.36214447021484375,-0.8184309005737305,0.7811164855957031,0.1082766850789388
"the doctor complains, the doctors complains",childes,simple_agrmt,doctor,doctors,complains,complains,-1,0,0.8109302162163288,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,0.4054651081081644,4.762173934797756,2.9444389791664403,0.4054651081081644,0.0,0.0,0.0,0.0,2.087230682373047,-0.9042806625366211,-2.1190223693847656,-0.3120241165161133
"the doctors complain, the doctor complain",childes,simple_agrmt,doctors,doctor,complain,complain,1,0,3.8918202981106265,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,1.9459101490553132,2.9444389791664403,4.762173934797756,1.791759469228055,0.0,0.0,0.0,0.0,-1.687342643737793,2.187493324279785,2.5262317657470703,1.0087941487630208
"the doctor arrives, the doctors arrives",childes,simple_agrmt,doctor,doctors,arrives,arrives,-1,0,0.8109302162163288,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,0.4054651081081644,4.762173934797756,2.9444389791664403,0.4054651081081644,0.0,0.0,0.0,0.0,-1.8126497268676758,-0.27269935607910156,-3.092467784881592,-1.7259389559427898
"the doctors arrive, the doctor arrive",childes,simple_agrmt,doctors,doctor,arrive,arrive,1,0,5.545177444479562,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,2.772588722239781,2.9444389791664403,4.762173934797756,1.9459101490553132,0.0,0.0,0.0,0.0,1.656559944152832,0.3574848175048828,1.459197998046875,1.1577475865681965
"the doctor disappears, the doctors disappears",childes,simple_agrmt,doctor,doctors,disappears,disappears,-1,0,3.2188758248682006,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,1.6094379124341003,4.762173934797756,2.9444389791664403,1.3862943611198906,0.0,0.0,0.0,0.0,0.4246377944946289,-1.9697456359863281,-0.27716922760009766,-0.6074256896972656
"the doctors disappear, the doctor disappear",childes,simple_agrmt,doctors,doctor,disappear,disappear,1,0,7.221835825288449,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,3.6109179126442243,2.9444389791664403,4.762173934797756,2.6390573296152584,0.0,0.0,0.0,0.0,-0.09828662872314453,1.1628332138061523,1.8978595733642578,0.9874687194824219
"the doctor bows, the doctors bows",childes,simple_agrmt,doctor,doctors,bows,bows,-1,0,6.089044875446846,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,3.044522437723423,4.762173934797756,2.9444389791664403,1.0986122886681098,0.0,0.0,0.0,0.0,1.2250089645385742,-1.4093856811523438,-1.3425283432006836,-0.5089683532714844
"the doctors bow, the doctor bow",childes,simple_agrmt,doctors,doctor,bow,bow,1,0,10.805354763744559,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,5.402677381872279,2.9444389791664403,4.762173934797756,4.394449154672439,0.0,0.0,0.0,0.0,-0.7494802474975586,0.8004484176635742,1.6758127212524414,0.575593630472819
"the doctor hides, the doctors hides",childes,simple_agrmt,doctor,doctors,hides,hides,-1,0,4.795790545596741,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,2.3978952727983707,4.762173934797756,2.9444389791664403,2.1972245773362196,0.0,0.0,0.0,0.0,3.910797119140625,2.285797119140625,1.5571842193603516,2.584592819213867
"the doctors hide, the doctor hide",childes,simple_agrmt,doctors,doctor,hide,hide,1,0,11.880342505440863,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,5.940171252720432,2.9444389791664403,4.762173934797756,5.267858159063328,0.0,0.0,0.0,0.0,3.040224075317383,4.4371538162231445,4.601648330688477,4.026342074076335
"the doctor leaves, the doctors leaves",childes,simple_agrmt,doctor,doctors,leaves,leaves,-1,0,11.346646534342986,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,5.673323267171493,4.762173934797756,2.9444389791664403,4.382026634673881,0.0,0.0,0.0,0.0,3.836258888244629,2.3056631088256836,4.233386993408203,3.4584363301595054
"the doctors leave, the doctor leave",childes,simple_agrmt,doctors,doctor,leave,leave,1,0,14.62910566464816,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,7.31455283232408,2.9444389791664403,4.762173934797756,6.943122422819428,0.0,0.0,0.0,0.0,1.2866992950439453,2.5816431045532227,0.8448848724365234,1.5710757573445637
"the doctor sits, the doctors sits",childes,simple_agrmt,doctor,doctors,sits,sits,-1,0,9.436997742590188,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,4.718498871295094,4.762173934797756,2.9444389791664403,4.219507705176107,0.0,0.0,0.0,0.0,5.881941795349121,6.572035789489746,5.897976875305176,6.117318153381348
"the doctors sit, the doctor sit",childes,simple_agrmt,doctors,doctor,sit,sit,1,0,16.640896227913117,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,8.320448113956559,2.9444389791664403,4.762173934797756,7.906915488678587,0.0,0.0,0.0,0.0,0.35722827911376953,0.08728313446044922,2.40590763092041,0.9501396814982096
"the doctor thinks, the doctors thinks",childes,simple_agrmt,doctor,doctors,thinks,thinks,-1,0,10.073905204827259,10.242100353656452,6.413458957167357,3.828641396489095,2.584817560678262,5.0369526024136295,4.762173934797756,2.9444389791664403,4.77912349311153,0.0,0.0,0.0,0.0,3.353841781616211,1.874288558959961,2.5087523460388184,2.57896089553833
"the doctors think, the doctor think",childes,simple_agrmt,doctors,doctor,think,think,1,0,19.171517117464102,10.242100353656452,3.828641396489095,6.413458957167357,-2.584817560678262,9.585758558732051,2.9444389791664403,4.762173934797756,9.520908548214665,0.0,0.0,0.0,0.0,3.2998037338256836,2.1376562118530273,3.9234681129455566,3.120309352874756
