minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2,delta_score_42,delta_score_13,delta_score_30,delta_avg
"the explorer grinds, the explorers grinds",wiki,simple_agrmt,explorer,explorers,grinds,grinds,-1,0,0.8109302162163288,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,0.4054651081081644,1.9459101490553132,2.5649493574615367,0.4054651081081644,0.0,0.0,0.0,0.0,0.8301496505737305,-0.6732144355773926,1.245370864868164,0.467435359954834
"the explorers grind, the explorer grind",wiki,simple_agrmt,explorers,explorer,grind,grind,1,0,2.1972245773362196,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,1.0986122886681098,2.5649493574615367,1.9459101490553132,0.4054651081081644,0.0,0.0,0.0,0.0,0.17480754852294922,-0.0586094856262207,-1.6248254776000977,-0.502875804901123
"the explorer exaggerates, the explorers exaggerates",wiki,simple_agrmt,explorer,explorers,exaggerates,exaggerates,-1,0,0.8109302162163288,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,0.4054651081081644,1.9459101490553132,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.2952914237976074,2.1378283500671387,3.98006534576416,2.1377283732096353
"the explorers exaggerate, the explorer exaggerate",wiki,simple_agrmt,explorers,explorer,exaggerate,exaggerate,1,0,3.2188758248682006,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,1.6094379124341003,2.5649493574615367,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,4.022688388824463,1.4115557670593262,3.1444568634033203,2.8595670064290366
"the explorer screams, the explorers screams",wiki,simple_agrmt,explorer,explorers,screams,screams,-1,0,2.1972245773362196,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,1.0986122886681098,1.9459101490553132,2.5649493574615367,0.4054651081081644,0.0,0.0,0.0,0.0,3.547881603240967,1.0446233749389648,5.057147979736328,3.2165509859720864
"the explorers scream, the explorer scream",wiki,simple_agrmt,explorers,explorer,scream,scream,1,0,4.605170185988092,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,2.302585092994046,2.5649493574615367,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,-2.877106189727783,-0.8399524688720703,-3.4094762802124023,-2.375511646270752
"the explorer swims, the explorers swims",wiki,simple_agrmt,explorer,explorers,swims,swims,-1,0,2.1972245773362196,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,1.0986122886681098,1.9459101490553132,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,3.7977371215820312,2.586069107055664,1.9690275192260742,2.78427791595459
"the explorers swim, the explorer swim",wiki,simple_agrmt,explorers,explorer,swim,swim,1,0,6.664409020350408,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,3.332204510175204,2.5649493574615367,1.9459101490553132,2.302585092994046,0.0,0.0,0.0,0.0,0.5140609741210938,1.639695167541504,0.3594799041748047,0.8377453486124674
"the explorer enjoys, the explorers enjoys",wiki,simple_agrmt,explorer,explorers,enjoys,enjoys,-1,0,6.182084906716632,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,3.091042453358316,1.9459101490553132,2.5649493574615367,2.5649493574615367,0.0,0.0,0.0,0.0,-1.6455926895141602,0.7696046829223633,-2.306312084197998,-1.0607666969299316
"the explorers enjoy, the explorer enjoy",wiki,simple_agrmt,explorers,explorer,enjoy,enjoy,1,0,8.525359754082631,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,4.2626798770413155,2.5649493574615367,1.9459101490553132,3.1780538303479458,0.0,0.0,0.0,0.0,4.143832206726074,5.427501678466797,3.857311248779297,4.47621504465739
"the explorer draws, the explorers draws",wiki,simple_agrmt,explorer,explorers,draws,draws,-1,0,7.783640596221253,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,3.8918202981106265,1.9459101490553132,2.5649493574615367,3.1780538303479458,0.0,0.0,0.0,0.0,0.9957876205444336,1.21234130859375,5.71731424331665,2.641814390818278
"the explorers draw, the explorer draw",wiki,simple_agrmt,explorers,explorer,draw,draw,1,0,10.187500401613525,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,5.093750200806762,2.5649493574615367,1.9459101490553132,2.995732273553991,0.0,0.0,0.0,0.0,0.8111763000488281,0.546076774597168,-0.6001853942871094,0.2523558934529622
"the explorer rests, the explorers rests",wiki,simple_agrmt,explorer,explorers,rests,rests,-1,0,6.802394763324311,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,3.4011973816621555,1.9459101490553132,2.5649493574615367,2.6390573296152584,0.0,0.0,0.0,0.0,6.309549808502197,2.2333898544311523,3.653965950012207,4.0656352043151855
"the explorers rest, the explorer rest",wiki,simple_agrmt,explorers,explorer,rest,rest,1,0,12.372417247800987,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,6.186208623900494,2.5649493574615367,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,0.0,-1.6179533004760742,0.03325176239013672,-0.4856758117675781,-0.6901257832845052
"the explorer runs, the explorers runs",wiki,simple_agrmt,explorer,explorers,runs,runs,-1,0,11.297948476322413,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,5.648974238161206,1.9459101490553132,2.5649493574615367,4.465908118654584,0.0,0.0,0.0,0.0,3.1507816314697266,4.752326011657715,1.5151586532592773,3.1394220987955728
"the explorers run, the explorer run",wiki,simple_agrmt,explorers,explorer,run,run,1,0,13.07627964753534,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,6.53813982376767,2.5649493574615367,1.9459101490553132,4.812184355372417,0.0,0.0,0.0,0.0,1.8087263107299805,-0.24503707885742188,0.8407688140869141,0.8014860153198242
"the explorer plays, the explorers plays",wiki,simple_agrmt,explorer,explorers,plays,plays,-1,0,11.37395071267964,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,5.68697535633982,1.9459101490553132,2.5649493574615367,4.5217885770490405,0.0,0.0,0.0,0.0,3.528108596801758,1.6515464782714844,2.884823799133301,2.688159624735514
"the explorers play, the explorer play",wiki,simple_agrmt,explorers,explorer,play,play,1,0,13.68749989801245,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,6.843749949006225,2.5649493574615367,1.9459101490553132,4.912654885736052,0.0,0.0,0.0,0.0,1.1786880493164062,2.680294990539551,0.7141637802124023,1.5243822733561199
"the explorer works, the explorers works",wiki,simple_agrmt,explorer,explorers,works,works,-1,0,13.995191965963853,7.154615356913663,3.6888794541139363,3.4657359027997265,0.2231435513142097,6.9975959829819265,1.9459101490553132,2.5649493574615367,4.812184355372417,0.0,0.0,0.0,0.0,4.066664695739746,2.317355155944824,3.6100616455078125,3.3313604990641275
"the explorers work, the explorer work",wiki,simple_agrmt,explorers,explorer,work,work,1,0,15.608502767056224,7.154615356913663,3.4657359027997265,3.6888794541139363,-0.2231435513142097,7.804251383528112,2.5649493574615367,1.9459101490553132,5.017279836814924,0.0,0.0,0.0,0.0,0.810704231262207,1.1863737106323242,-1.0380792617797852,0.31966622670491535
"the painter grinds, the painters grinds",wiki,simple_agrmt,painter,painters,grinds,grinds,-1,0,0.8109302162163288,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,0.4054651081081644,2.3978952727983707,2.833213344056216,0.4054651081081644,0.0,0.0,0.0,0.0,1.3510112762451172,-0.2907867431640625,3.8145036697387695,1.6249094009399414
"the painters grind, the painter grind",wiki,simple_agrmt,painters,painter,grind,grind,1,0,2.1972245773362196,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,1.0986122886681098,2.833213344056216,2.3978952727983707,0.4054651081081644,0.0,0.0,0.0,0.0,-1.196059226989746,-0.5150003433227539,-3.2263526916503906,-1.6458040873209636
"the painter exaggerates, the painters exaggerates",wiki,simple_agrmt,painter,painters,exaggerates,exaggerates,-1,0,0.8109302162163288,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,0.4054651081081644,2.3978952727983707,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.7074480056762695,2.0213513374328613,6.295525550842285,3.008108297983805
"the painters exaggerate, the painter exaggerate",wiki,simple_agrmt,painters,painter,exaggerate,exaggerate,1,0,3.2188758248682006,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,1.6094379124341003,2.833213344056216,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,4.2852630615234375,3.324131488800049,3.8061256408691406,3.805173397064209
"the painter screams, the painters screams",wiki,simple_agrmt,painter,painters,screams,screams,-1,0,2.1972245773362196,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,1.0986122886681098,2.3978952727983707,2.833213344056216,0.4054651081081644,0.0,0.0,0.0,0.0,5.316841125488281,1.780259609222412,6.463695526123047,4.520265420277913
"the painters scream, the painter scream",wiki,simple_agrmt,painters,painter,scream,scream,1,0,4.605170185988092,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,2.302585092994046,2.833213344056216,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,-2.9313621520996094,-1.2448091506958008,-2.068019390106201,-2.0813968976338706
"the painter swims, the painters swims",wiki,simple_agrmt,painter,painters,swims,swims,-1,0,2.1972245773362196,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,1.0986122886681098,2.3978952727983707,2.833213344056216,0.0,0.0,0.0,0.0,0.0,2.062389850616455,3.8473939895629883,2.7675790786743164,2.8924543062845864
"the painters swim, the painter swim",wiki,simple_agrmt,painters,painter,swim,swim,1,0,6.664409020350408,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,3.332204510175204,2.833213344056216,2.3978952727983707,2.302585092994046,0.0,0.0,0.0,0.0,1.5557537078857422,1.4780101776123047,2.4113264083862305,1.8150300979614258
"the painter enjoys, the painters enjoys",wiki,simple_agrmt,painter,painters,enjoys,enjoys,-1,0,6.182084906716632,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,3.091042453358316,2.3978952727983707,2.833213344056216,2.5649493574615367,0.0,0.0,0.0,0.0,-0.6745643615722656,-0.14198684692382812,-2.502988338470459,-1.1065131823221843
"the painters enjoy, the painter enjoy",wiki,simple_agrmt,painters,painter,enjoy,enjoy,1,0,8.525359754082631,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,4.2626798770413155,2.833213344056216,2.3978952727983707,3.1780538303479458,0.0,0.0,0.0,0.0,3.084233283996582,3.6288204193115234,4.873042106628418,3.862031936645508
"the painter draws, the painters draws",wiki,simple_agrmt,painter,painters,draws,draws,-1,0,7.783640596221253,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,3.8918202981106265,2.3978952727983707,2.833213344056216,3.1780538303479458,0.0,0.0,0.0,0.0,2.4459686279296875,0.7785663604736328,4.612975597381592,2.6125035285949707
"the painters draw, the painter draw",wiki,simple_agrmt,painters,painter,draw,draw,1,0,10.187500401613525,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,5.093750200806762,2.833213344056216,2.3978952727983707,2.995732273553991,0.0,0.0,0.0,0.0,0.49486446380615234,1.8111934661865234,0.8157920837402344,1.0406166712443035
"the painter rests, the painters rests",wiki,simple_agrmt,painter,painters,rests,rests,-1,0,6.802394763324311,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,3.4011973816621555,2.3978952727983707,2.833213344056216,2.6390573296152584,0.0,0.0,0.0,0.0,4.158993244171143,2.524601936340332,1.3158998489379883,2.666498343149821
"the painters rest, the painter rest",wiki,simple_agrmt,painters,painter,rest,rest,1,0,12.372417247800987,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,6.186208623900494,2.833213344056216,2.3978952727983707,2.1972245773362196,0.0,0.0,0.0,0.0,0.7137289047241211,-0.1855001449584961,1.5540809631347656,0.6941032409667969
"the painter runs, the painters runs",wiki,simple_agrmt,painter,painters,runs,runs,-1,0,11.297948476322413,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,5.648974238161206,2.3978952727983707,2.833213344056216,4.465908118654584,0.0,0.0,0.0,0.0,1.2236328125,2.668581962585449,1.5966176986694336,1.829610824584961
"the painters run, the painter run",wiki,simple_agrmt,painters,painter,run,run,1,0,13.07627964753534,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,6.53813982376767,2.833213344056216,2.3978952727983707,4.812184355372417,0.0,0.0,0.0,0.0,3.59554386138916,3.8432493209838867,2.203096389770508,3.213963190714518
"the painter plays, the painters plays",wiki,simple_agrmt,painter,painters,plays,plays,-1,0,11.37395071267964,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,5.68697535633982,2.3978952727983707,2.833213344056216,4.5217885770490405,0.0,0.0,0.0,0.0,2.5175790786743164,1.723231315612793,-0.7645645141601562,1.1587486267089844
"the painters play, the painter play",wiki,simple_agrmt,painters,painter,play,play,1,0,13.68749989801245,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,6.843749949006225,2.833213344056216,2.3978952727983707,4.912654885736052,0.0,0.0,0.0,0.0,0.6016302108764648,1.984067440032959,4.126751899719238,2.237483183542887
"the painter works, the painters works",wiki,simple_agrmt,painter,painters,works,works,-1,0,13.995191965963853,8.70946507906336,4.61512051684126,4.0943445622221,0.5207759546191593,6.9975959829819265,2.3978952727983707,2.833213344056216,4.812184355372417,0.0,0.0,0.0,0.0,4.138152122497559,0.8301725387573242,2.9815473556518555,2.6499573389689126
"the painters work, the painter work",wiki,simple_agrmt,painters,painter,work,work,1,0,15.608502767056224,8.70946507906336,4.0943445622221,4.61512051684126,-0.5207759546191593,7.804251383528112,2.833213344056216,2.3978952727983707,5.017279836814924,0.0,0.0,0.0,0.0,1.1657695770263672,3.194185256958008,1.5739965438842773,1.977983792622884
"the parent grinds, the parents grinds",wiki,simple_agrmt,parent,parents,grinds,grinds,-1,0,0.8109302162163288,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,0.4054651081081644,1.0986122886681098,4.68213122712422,0.4054651081081644,0.0,0.0,0.0,0.0,0.13798904418945312,-3.1332764625549316,0.49782371520996094,-0.8324879010518392
"the parents grind, the parent grind",wiki,simple_agrmt,parents,parent,grind,grind,1,0,2.1972245773362196,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,1.0986122886681098,4.68213122712422,1.0986122886681098,0.4054651081081644,0.0,0.0,0.0,0.0,-1.2065200805664062,0.5387296676635742,-1.453866958618164,-0.707219123840332
"the parent exaggerates, the parents exaggerates",wiki,simple_agrmt,parent,parents,exaggerates,exaggerates,-1,0,0.8109302162163288,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,0.4054651081081644,1.0986122886681098,4.68213122712422,0.0,0.0,0.0,0.0,0.0,1.896904468536377,0.4629836082458496,3.9664831161499023,2.108790397644043
"the parents exaggerate, the parent exaggerate",wiki,simple_agrmt,parents,parent,exaggerate,exaggerate,1,0,3.2188758248682006,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,1.6094379124341003,4.68213122712422,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.8969407081604004,5.243037700653076,2.563314437866211,3.234430948893229
"the parent screams, the parents screams",wiki,simple_agrmt,parent,parents,screams,screams,-1,0,2.1972245773362196,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,1.0986122886681098,1.0986122886681098,4.68213122712422,0.4054651081081644,0.0,0.0,0.0,0.0,2.584883689880371,1.83381986618042,5.585042953491211,3.3345821698506675
"the parents scream, the parent scream",wiki,simple_agrmt,parents,parent,scream,scream,1,0,4.605170185988092,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,2.302585092994046,4.68213122712422,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,-0.7415151596069336,0.02027416229248047,-2.291013717651367,-1.0040849049886067
"the parent swims, the parents swims",wiki,simple_agrmt,parent,parents,swims,swims,-1,0,2.1972245773362196,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,1.0986122886681098,1.0986122886681098,4.68213122712422,0.0,0.0,0.0,0.0,0.0,1.34881591796875,3.563246250152588,3.8336148262023926,2.9152256647745767
"the parents swim, the parent swim",wiki,simple_agrmt,parents,parent,swim,swim,1,0,6.664409020350408,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,3.332204510175204,4.68213122712422,1.0986122886681098,2.302585092994046,0.0,0.0,0.0,0.0,0.7087020874023438,2.4762134552001953,0.3292427062988281,1.1713860829671223
"the parent enjoys, the parents enjoys",wiki,simple_agrmt,parent,parents,enjoys,enjoys,-1,0,6.182084906716632,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,3.091042453358316,1.0986122886681098,4.68213122712422,2.5649493574615367,0.0,0.0,0.0,0.0,-0.14232301712036133,-0.034554481506347656,-1.3101825714111328,-0.49568669001261395
"the parents enjoy, the parent enjoy",wiki,simple_agrmt,parents,parent,enjoy,enjoy,1,0,8.525359754082631,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,4.2626798770413155,4.68213122712422,1.0986122886681098,3.1780538303479458,0.0,0.0,0.0,0.0,3.256959915161133,4.684478282928467,4.1134185791015625,4.018285592397054
"the parent draws, the parents draws",wiki,simple_agrmt,parent,parents,draws,draws,-1,0,7.783640596221253,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,3.8918202981106265,1.0986122886681098,4.68213122712422,3.1780538303479458,0.0,0.0,0.0,0.0,-0.21501541137695312,3.395679473876953,1.3586549758911133,1.513106346130371
"the parents draw, the parent draw",wiki,simple_agrmt,parents,parent,draw,draw,1,0,10.187500401613525,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,5.093750200806762,4.68213122712422,1.0986122886681098,2.995732273553991,0.0,0.0,0.0,0.0,3.0830078125,-0.33120250701904297,1.1045589447021484,1.2854547500610352
"the parent rests, the parents rests",wiki,simple_agrmt,parent,parents,rests,rests,-1,0,6.802394763324311,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,3.4011973816621555,1.0986122886681098,4.68213122712422,2.6390573296152584,0.0,0.0,0.0,0.0,2.247898578643799,3.001481056213379,3.4498443603515625,2.8997413317362466
"the parents rest, the parent rest",wiki,simple_agrmt,parents,parent,rest,rest,1,0,12.372417247800987,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,6.186208623900494,4.68213122712422,1.0986122886681098,2.1972245773362196,0.0,0.0,0.0,0.0,2.3456268310546875,-0.640009880065918,-0.16257858276367188,0.5143461227416992
"the parent runs, the parents runs",wiki,simple_agrmt,parent,parents,runs,runs,-1,0,11.297948476322413,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,5.648974238161206,1.0986122886681098,4.68213122712422,4.465908118654584,0.0,0.0,0.0,0.0,3.8820276260375977,3.722701072692871,2.9541149139404297,3.5196145375569663
"the parents run, the parent run",wiki,simple_agrmt,parents,parent,run,run,1,0,13.07627964753534,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,6.53813982376767,4.68213122712422,1.0986122886681098,4.812184355372417,0.0,0.0,0.0,0.0,0.818669319152832,1.9095396995544434,1.3003664016723633,1.3428584734598796
"the parent plays, the parents plays",wiki,simple_agrmt,parent,parents,plays,plays,-1,0,11.37395071267964,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,5.68697535633982,1.0986122886681098,4.68213122712422,4.5217885770490405,0.0,0.0,0.0,0.0,2.4693212509155273,1.008535385131836,1.5230531692504883,1.666969935099284
"the parents play, the parent play",wiki,simple_agrmt,parents,parent,play,play,1,0,13.68749989801245,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,6.843749949006225,4.68213122712422,1.0986122886681098,4.912654885736052,0.0,0.0,0.0,0.0,2.347909927368164,3.2678117752075195,2.1054306030273438,2.5737174352010093
"the parent works, the parents works",wiki,simple_agrmt,parent,parents,works,works,-1,0,13.995191965963853,10.1456491096861,4.584967478670572,5.560681631015528,-0.9757141523449553,6.9975959829819265,1.0986122886681098,4.68213122712422,4.812184355372417,0.0,0.0,0.0,0.0,2.8035497665405273,2.896207809448242,3.5152931213378906,3.0716835657755532
"the parents work, the parent work",wiki,simple_agrmt,parents,parent,work,work,1,0,15.608502767056224,10.1456491096861,5.560681631015528,4.584967478670572,0.9757141523449553,7.804251383528112,4.68213122712422,1.0986122886681098,5.017279836814924,0.0,0.0,0.0,0.0,-1.2712111473083496,-0.42951297760009766,1.0668325424194336,-0.21129719416300455
"the writer grinds, the writers grinds",wiki,simple_agrmt,writer,writers,grinds,grinds,-1,0,0.8109302162163288,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,0.4054651081081644,3.58351893845611,4.653960350157523,0.4054651081081644,0.0,0.0,0.0,0.0,2.263004779815674,0.5098648071289062,1.8357033729553223,1.5361909866333008
"the writers grind, the writer grind",wiki,simple_agrmt,writers,writer,grind,grind,1,0,2.1972245773362196,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,1.0986122886681098,4.653960350157523,3.58351893845611,0.4054651081081644,0.0,0.0,0.0,0.0,-1.2764320373535156,0.29749250411987305,-1.2032160758972168,-0.7273852030436198
"the writer exaggerates, the writers exaggerates",wiki,simple_agrmt,writer,writers,exaggerates,exaggerates,-1,0,0.8109302162163288,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,0.4054651081081644,3.58351893845611,4.653960350157523,0.0,0.0,0.0,0.0,0.0,4.039302825927734,4.2232160568237305,4.966645240783691,4.409721374511719
"the writers exaggerate, the writer exaggerate",wiki,simple_agrmt,writers,writer,exaggerate,exaggerate,1,0,3.2188758248682006,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,1.6094379124341003,4.653960350157523,3.58351893845611,0.0,0.0,0.0,0.0,0.0,3.9394235610961914,1.7273015975952148,4.492856979370117,3.3865273793538413
"the writer screams, the writers screams",wiki,simple_agrmt,writer,writers,screams,screams,-1,0,2.1972245773362196,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,1.0986122886681098,3.58351893845611,4.653960350157523,0.4054651081081644,0.0,0.0,0.0,0.0,5.601135730743408,2.71806001663208,7.231570243835449,5.1835886637369795
"the writers scream, the writer scream",wiki,simple_agrmt,writers,writer,scream,scream,1,0,4.605170185988092,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,2.302585092994046,4.653960350157523,3.58351893845611,0.0,0.0,0.0,0.0,0.0,-2.8547911643981934,-0.09282398223876953,-2.957613945007324,-1.9684096972147624
"the writer swims, the writers swims",wiki,simple_agrmt,writer,writers,swims,swims,-1,0,2.1972245773362196,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,1.0986122886681098,3.58351893845611,4.653960350157523,0.0,0.0,0.0,0.0,0.0,3.1427645683288574,4.928544044494629,3.2964658737182617,3.7892581621805825
"the writers swim, the writer swim",wiki,simple_agrmt,writers,writer,swim,swim,1,0,6.664409020350408,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,3.332204510175204,4.653960350157523,3.58351893845611,2.302585092994046,0.0,0.0,0.0,0.0,0.10101890563964844,1.4705324172973633,1.2499313354492188,0.9404942194620768
"the writer enjoys, the writers enjoys",wiki,simple_agrmt,writer,writers,enjoys,enjoys,-1,0,6.182084906716632,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,3.091042453358316,3.58351893845611,4.653960350157523,2.5649493574615367,0.0,0.0,0.0,0.0,-0.5596461296081543,0.33488941192626953,0.5961208343505859,0.12378803888956706
"the writers enjoy, the writer enjoy",wiki,simple_agrmt,writers,writer,enjoy,enjoy,1,0,8.525359754082631,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,4.2626798770413155,4.653960350157523,3.58351893845611,3.1780538303479458,0.0,0.0,0.0,0.0,2.5973281860351562,4.575304985046387,3.6664505004882812,3.613027890523275
"the writer draws, the writers draws",wiki,simple_agrmt,writer,writers,draws,draws,-1,0,7.783640596221253,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,3.8918202981106265,3.58351893845611,4.653960350157523,3.1780538303479458,0.0,0.0,0.0,0.0,3.7340145111083984,2.0585122108459473,5.374533176422119,3.7223532994588218
"the writers draw, the writer draw",wiki,simple_agrmt,writers,writer,draw,draw,1,0,10.187500401613525,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,5.093750200806762,4.653960350157523,3.58351893845611,2.995732273553991,0.0,0.0,0.0,0.0,-0.5144367218017578,1.6461572647094727,-1.057443618774414,0.02475897471110026
"the writer rests, the writers rests",wiki,simple_agrmt,writer,writers,rests,rests,-1,0,6.802394763324311,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,3.4011973816621555,3.58351893845611,4.653960350157523,2.6390573296152584,0.0,0.0,0.0,0.0,7.61053991317749,5.589662551879883,5.181285858154297,6.12716277440389
"the writers rest, the writer rest",wiki,simple_agrmt,writers,writer,rest,rest,1,0,12.372417247800987,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,6.186208623900494,4.653960350157523,3.58351893845611,2.1972245773362196,0.0,0.0,0.0,0.0,-0.5069599151611328,-0.8637762069702148,-1.3994731903076172,-0.9234031041463217
"the writer runs, the writers runs",wiki,simple_agrmt,writer,writers,runs,runs,-1,0,11.297948476322413,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,5.648974238161206,3.58351893845611,4.653960350157523,4.465908118654584,0.0,0.0,0.0,0.0,4.862525939941406,5.999340057373047,4.411528587341309,5.091131528218587
"the writers run, the writer run",wiki,simple_agrmt,writers,writer,run,run,1,0,13.07627964753534,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,6.53813982376767,4.653960350157523,3.58351893845611,4.812184355372417,0.0,0.0,0.0,0.0,1.0918054580688477,-0.2897157669067383,2.762518882751465,1.1882028579711914
"the writer plays, the writers plays",wiki,simple_agrmt,writer,writers,plays,plays,-1,0,11.37395071267964,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,5.68697535633982,3.58351893845611,4.653960350157523,4.5217885770490405,0.0,0.0,0.0,0.0,5.5704522132873535,3.5342350006103516,5.275455474853516,4.793380896250407
"the writers play, the writer play",wiki,simple_agrmt,writers,writer,play,play,1,0,13.68749989801245,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,6.843749949006225,4.653960350157523,3.58351893845611,4.912654885736052,0.0,0.0,0.0,0.0,-0.5152063369750977,2.6531171798706055,1.0719594955444336,1.0699567794799805
"the writer works, the writers works",wiki,simple_agrmt,writer,writers,works,works,-1,0,13.995191965963853,11.49537230572264,5.8289456176102075,5.666426688112432,0.16251892949777513,6.9975959829819265,3.58351893845611,4.653960350157523,4.812184355372417,0.0,0.0,0.0,0.0,5.236850738525391,3.8232250213623047,4.700282096862793,4.586785952250163
"the writers work, the writer work",wiki,simple_agrmt,writers,writer,work,work,1,0,15.608502767056224,11.49537230572264,5.666426688112432,5.8289456176102075,-0.16251892949777513,7.804251383528112,4.653960350157523,3.58351893845611,5.017279836814924,0.0,0.0,0.0,0.0,0.6760787963867188,1.5947513580322266,0.1910867691040039,0.8206389745076498
