minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj2_root,bigram_nsubj1_root
"les lecteurs rendent, le lecteur rendent",wiki,simple_agrmt,lecteurs,lecteur,rendent,rendent,5.402192115783691,2.907362937927246,5.415848731994629,4.5751345952351885,2,0,9.128696382935672,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,4.564348191467836,2.302585092994046,2.833213344056216,0.0,0.0,0.0,0.0,0.0
"le lecteur va, les lecteurs va",wiki,simple_agrmt,lecteur,lecteurs,va,va,6.851837158203125,4.455556392669678,4.329912185668945,5.212435245513916,-2,0,11.922010679246547,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,5.961005339623274,2.833213344056216,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les lecteurs vont, le lecteur vont",wiki,simple_agrmt,lecteurs,lecteur,vont,vont,5.876920223236084,5.4362406730651855,3.69378662109375,5.002315839131673,2,0,10.329571947847029,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,5.1647859739235145,2.302585092994046,2.833213344056216,0.0,0.0,0.0,0.0,0.0
"le lecteur permet, les lecteurs permet",wiki,simple_agrmt,lecteur,lecteurs,permet,permet,5.475697994232178,3.8765993118286133,4.257277965545654,4.5365250905354815,-2,0,13.38912411704219,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,6.694562058521095,2.833213344056216,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les lecteurs permettent, le lecteur permettent",wiki,simple_agrmt,lecteurs,lecteur,permettent,permettent,4.802659034729004,5.550884246826172,3.080754280090332,4.478099187215169,2,0,11.074668534037073,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,5.537334267018537,2.302585092994046,2.833213344056216,0.0,0.0,0.0,0.0,0.0
"le prince casse, les princes casse",wiki,simple_agrmt,prince,princes,casse,casse,-2.2885684967041016,2.620936393737793,-0.6509742736816406,-0.1062021255493164,-2,0,5.666426688112432,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,2.833213344056216,4.663439094112067,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"les princes cassent, le prince cassent",wiki,simple_agrmt,princes,prince,cassent,cassent,4.586676120758057,5.097067832946777,4.991190433502197,4.891644795735677,2,0,2.772588722239781,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,1.3862943611198906,2.1972245773362196,4.663439094112067,0.0,0.0,0.0,0.0,0.0
"le prince rentre, les princes rentre",wiki,simple_agrmt,prince,princes,rentre,rentre,2.30147647857666,0.965907096862793,2.8105835914611816,2.025989055633545,-2,0,7.522400231387125,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,3.7612001156935624,4.663439094112067,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"les princes rentrent, le prince rentrent",wiki,simple_agrmt,princes,prince,rentrent,rentrent,6.539337158203125,3.672281265258789,9.078903198242188,6.430173873901367,2,0,5.8888779583328805,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,2.9444389791664403,2.1972245773362196,4.663439094112067,0.0,0.0,0.0,0.0,0.0
"le prince continue, les princes continue",wiki,simple_agrmt,prince,princes,continue,continue,4.443753242492676,6.335384368896484,4.047751426696777,4.9422963460286455,-2,0,10.731952030043702,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,5.365976015021851,4.663439094112067,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"les princes continuent, le prince continuent",wiki,simple_agrmt,princes,prince,continuent,continuent,3.6449289321899414,0.4031839370727539,4.319131851196289,2.789081573486328,2,0,8.661466680572662,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,4.330733340286331,2.1972245773362196,4.663439094112067,0.0,0.0,0.4054651081081644,0.0,0.0
"le prince suit, les princes suit",wiki,simple_agrmt,prince,princes,suit,suit,6.749478340148926,6.088510513305664,5.336782455444336,6.058257102966309,-2,0,10.566407457475977,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,5.2832037287379885,4.663439094112067,2.1972245773362196,0.0,0.6931471805599453,0.0,0.0,0.0
"les princes suivent, le prince suivent",wiki,simple_agrmt,princes,prince,suivent,suivent,6.200991153717041,3.5931577682495117,6.755706787109375,5.516618569691976,2,0,9.55824698622306,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,4.77912349311153,2.1972245773362196,4.663439094112067,0.0,0.0,0.0,0.0,0.0
"le prince rend, les princes rend",wiki,simple_agrmt,prince,princes,rend,rend,1.1726102828979492,1.484086036682129,2.0203590393066406,1.5590184529622395,-2,0,11.304978360537302,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,5.652489180268651,4.663439094112067,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"les princes rendent, le prince rendent",wiki,simple_agrmt,princes,prince,rendent,rendent,4.096408843994141,3.4299726486206055,5.2583208084106445,4.26156743367513,2,0,9.128696382935672,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,4.564348191467836,2.1972245773362196,4.663439094112067,0.0,0.0,0.0,0.0,0.0
"le prince va, les princes va",wiki,simple_agrmt,prince,princes,va,va,5.127274990081787,3.9460535049438477,2.7912116050720215,3.9548467000325522,-2,0,11.922010679246547,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,5.961005339623274,4.663439094112067,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"les princes vont, le prince vont",wiki,simple_agrmt,princes,prince,vont,vont,2.8062238693237305,2.500565528869629,4.956487655639648,3.4210923512776694,2,0,10.329571947847029,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,5.1647859739235145,2.1972245773362196,4.663439094112067,0.0,0.0,0.0,0.0,0.0
"le prince permet, les princes permet",wiki,simple_agrmt,prince,princes,permet,permet,4.2008466720581055,4.699794769287109,4.681676864624023,4.527439435323079,-2,0,13.38912411704219,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,6.694562058521095,4.663439094112067,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"les princes permettent, le prince permettent",wiki,simple_agrmt,princes,prince,permettent,permettent,3.41656494140625,3.1633920669555664,3.2261857986450195,3.268714269002279,2,0,11.074668534037073,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,5.537334267018537,2.1972245773362196,4.663439094112067,0.0,0.0,0.0,0.0,0.0
"le personnage casse, les personnages casse",wiki,simple_agrmt,personnage,personnages,casse,casse,-1.8848447799682617,1.6165285110473633,-0.27390098571777344,-0.18073908487955728,-2,0,5.666426688112432,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,2.833213344056216,4.736198448394496,4.605170185988092,0.0,0.0,0.0,0.0,0.0
"les personnages cassent, le personnage cassent",wiki,simple_agrmt,personnages,personnage,cassent,cassent,5.004112243652344,4.144484519958496,1.5425539016723633,3.5637168884277344,2,0,2.772588722239781,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,1.3862943611198906,4.605170185988092,4.736198448394496,0.0,0.0,0.0,0.0,0.0
"le personnage rentre, les personnages rentre",wiki,simple_agrmt,personnage,personnages,rentre,rentre,2.1678247451782227,2.1882781982421875,1.3149538040161133,1.8903522491455078,-2,0,7.522400231387125,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,3.7612001156935624,4.736198448394496,4.605170185988092,0.0,0.0,0.0,0.0,0.0
"les personnages rentrent, le personnage rentrent",wiki,simple_agrmt,personnages,personnage,rentrent,rentrent,4.786502838134766,8.22902774810791,6.294403553009033,6.436644713083903,2,0,5.8888779583328805,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,2.9444389791664403,4.605170185988092,4.736198448394496,0.0,0.0,0.0,0.0,0.0
"le personnage continue, les personnages continue",wiki,simple_agrmt,personnage,personnages,continue,continue,2.211869239807129,1.888707160949707,2.5531044006347656,2.217893600463867,-2,0,10.731952030043702,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,5.365976015021851,4.736198448394496,4.605170185988092,0.0,0.0,0.0,0.0,0.0
"les personnages continuent, le personnage continuent",wiki,simple_agrmt,personnages,personnage,continuent,continuent,6.543921947479248,4.313322067260742,4.764228343963623,5.207157452901204,2,0,8.661466680572662,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,4.330733340286331,4.605170185988092,4.736198448394496,0.0,0.0,0.0,0.0,0.0
"le personnage suit, les personnages suit",wiki,simple_agrmt,personnage,personnages,suit,suit,4.447425365447998,3.0425071716308594,3.1698055267333984,3.553246021270752,-2,0,10.566407457475977,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,5.2832037287379885,4.736198448394496,4.605170185988092,0.0,0.0,0.0,0.0,0.0
"les personnages suivent, le personnage suivent",wiki,simple_agrmt,personnages,personnage,suivent,suivent,5.973822116851807,4.168662071228027,5.022613525390625,5.055032571156819,2,0,9.55824698622306,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,4.77912349311153,4.605170185988092,4.736198448394496,0.0,0.0,0.0,0.0,0.0
"le personnage rend, les personnages rend",wiki,simple_agrmt,personnage,personnages,rend,rend,-1.4834537506103516,0.0774993896484375,0.10767078399658203,-0.43276119232177734,-2,0,11.304978360537302,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,5.652489180268651,4.736198448394496,4.605170185988092,0.0,0.0,0.0,0.0,0.0
"les personnages rendent, le personnage rendent",wiki,simple_agrmt,personnages,personnage,rendent,rendent,5.148290634155273,3.212704658508301,4.051072120666504,4.137355804443359,2,0,9.128696382935672,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,4.564348191467836,4.605170185988092,4.736198448394496,0.0,0.0,0.0,0.0,0.0
"le personnage va, les personnages va",wiki,simple_agrmt,personnage,personnages,va,va,4.763614654541016,1.7774605751037598,4.396761894226074,3.6459457079569497,-2,0,11.922010679246547,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,5.961005339623274,4.736198448394496,4.605170185988092,0.0,0.0,0.0,0.0,0.0
"les personnages vont, le personnage vont",wiki,simple_agrmt,personnages,personnage,vont,vont,5.8231520652771,6.781221389770508,5.894288063049316,6.166220506032308,2,0,10.329571947847029,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,5.1647859739235145,4.605170185988092,4.736198448394496,0.0,0.4054651081081644,0.0,0.0,0.0
"le personnage permet, les personnages permet",wiki,simple_agrmt,personnage,personnages,permet,permet,3.0365304946899414,2.4699392318725586,3.456801414489746,2.9877570470174155,-2,0,13.38912411704219,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,6.694562058521095,4.736198448394496,4.605170185988092,0.0,0.0,0.0,0.0,0.0
"les personnages permettent, le personnage permettent",wiki,simple_agrmt,personnages,personnage,permettent,permettent,6.803412914276123,6.363329887390137,5.001664161682129,6.056135654449463,2,0,11.074668534037073,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,5.537334267018537,4.605170185988092,4.736198448394496,0.0,0.0,0.0,0.0,0.0
"le groupe casse, les groupes casse",wiki,simple_agrmt,groupe,groupes,casse,casse,-1.6359529495239258,3.0493059158325195,-0.49203968048095703,0.3071044286092122,-2,0,5.666426688112432,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,2.833213344056216,5.849324779946859,4.543294782270004,0.0,0.0,0.0,0.0,0.0
"les groupes cassent, le groupe cassent",wiki,simple_agrmt,groupes,groupe,cassent,cassent,3.10544490814209,4.4421539306640625,0.8919057846069336,2.813168207804362,2,0,2.772588722239781,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,1.3862943611198906,4.543294782270004,5.849324779946859,0.0,0.0,0.0,0.0,0.0
"le groupe rentre, les groupes rentre",wiki,simple_agrmt,groupe,groupes,rentre,rentre,2.620375633239746,4.471441268920898,3.4654712677001953,3.51909605662028,-2,0,7.522400231387125,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,3.7612001156935624,5.849324779946859,4.543294782270004,0.0,0.0,0.0,0.0,0.0
"les groupes rentrent, le groupe rentrent",wiki,simple_agrmt,groupes,groupe,rentrent,rentrent,3.770127296447754,4.824577808380127,5.619504451751709,4.738069852193196,2,0,5.8888779583328805,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,2.9444389791664403,4.543294782270004,5.849324779946859,0.0,0.0,0.0,0.0,0.0
"le groupe continue, les groupes continue",wiki,simple_agrmt,groupe,groupes,continue,continue,4.232832431793213,3.8481383323669434,3.6073145866394043,3.896095116933187,-2,0,10.731952030043702,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,5.365976015021851,5.849324779946859,4.543294782270004,0.0,0.4054651081081644,0.0,0.0,0.0
"les groupes continuent, le groupe continuent",wiki,simple_agrmt,groupes,groupe,continuent,continuent,2.459591865539551,3.864901542663574,5.341648101806641,3.888713836669922,2,0,8.661466680572662,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,4.330733340286331,4.543294782270004,5.849324779946859,0.0,0.0,0.0,0.0,0.0
"le groupe suit, les groupes suit",wiki,simple_agrmt,groupe,groupes,suit,suit,3.7812986373901367,5.3356852531433105,6.811176300048828,5.309386730194092,-2,0,10.566407457475977,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,5.2832037287379885,5.849324779946859,4.543294782270004,0.0,0.0,0.0,0.0,0.0
"les groupes suivent, le groupe suivent",wiki,simple_agrmt,groupes,groupe,suivent,suivent,1.2129087448120117,4.654596328735352,3.4815330505371094,3.1163460413614907,2,0,9.55824698622306,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,4.77912349311153,4.543294782270004,5.849324779946859,0.0,0.0,0.0,0.0,0.0
"le groupe rend, les groupes rend",wiki,simple_agrmt,groupe,groupes,rend,rend,1.0243043899536133,2.4404430389404297,0.6763057708740234,1.3803510665893555,-2,0,11.304978360537302,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,5.652489180268651,5.849324779946859,4.543294782270004,0.0,0.0,0.0,0.0,0.0
"les groupes rendent, le groupe rendent",wiki,simple_agrmt,groupes,groupe,rendent,rendent,1.3762569427490234,2.818960189819336,5.89794921875,3.3643887837727866,2,0,9.128696382935672,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,4.564348191467836,4.543294782270004,5.849324779946859,0.0,0.0,0.0,0.0,0.0
"le groupe va, les groupes va",wiki,simple_agrmt,groupe,groupes,va,va,4.966736793518066,4.993802547454834,5.908716678619385,5.289752006530762,-2,0,11.922010679246547,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,5.961005339623274,5.849324779946859,4.543294782270004,0.0,0.4054651081081644,0.0,0.0,0.0
"les groupes vont, le groupe vont",wiki,simple_agrmt,groupes,groupe,vont,vont,3.901679515838623,3.822721004486084,5.401723861694336,4.375374794006348,2,0,10.329571947847029,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,5.1647859739235145,4.543294782270004,5.849324779946859,0.0,0.0,0.0,0.0,0.0
"le groupe permet, les groupes permet",wiki,simple_agrmt,groupe,groupes,permet,permet,3.3625659942626953,2.038283348083496,2.658604145050049,2.6864844957987466,-2,0,13.38912411704219,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,6.694562058521095,5.849324779946859,4.543294782270004,0.0,0.0,0.0,0.0,0.0
"les groupes permettent, le groupe permettent",wiki,simple_agrmt,groupes,groupe,permettent,permettent,3.643007278442383,5.698511123657227,5.555967330932617,4.965828577677409,2,0,11.074668534037073,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,5.537334267018537,4.543294782270004,5.849324779946859,0.0,0.0,0.0,0.0,0.0
