minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2
"der polizist riecht, die polizisten riecht",wiki,simple_agrmt,polizist,polizisten,riecht,riecht,7.174206733703613,11.62514877319336,6.068326950073242,8.289227485656738,-1.414213562373095,0.0,-0.9021037370105023,-0.5870955822746674,-0.9527542535459411,-0.07982093844375358,-0.9167598484758012,-1.02206537844863,-0.5870726984412079,-0.4560240364829303,-0.9915079275804617,0.0,0.0,0.0,0.0
"die polizisten riechen, der polizist riechen",wiki,simple_agrmt,polizisten,polizist,riechen,riechen,-2.771017074584961,-5.530139923095703,-3.2882747650146484,-3.8631439208984375,1.414213562373095,0.0,-0.9021037370105023,-0.5870955822746674,-0.07982093844375358,-0.9527542535459411,0.9167598484758012,-0.6808978391285421,-0.4560240364829303,-0.5870726984412079,-0.9915079275804617,0.0,0.0,0.0,0.0
"der polizist wandert, die polizisten wandert",wiki,simple_agrmt,polizist,polizisten,wandert,wandert,6.113739967346191,6.471439361572266,4.856293678283691,5.81382433573405,-1.414213562373095,0.0,-0.39474371973629335,-0.5870955822746674,-0.9527542535459411,-0.07982093844375358,-0.9167598484758012,-0.6808978391285421,-0.5870726984412079,-0.4560240364829303,-0.5285966238657006,0.0,0.0,0.0,0.0
"die polizisten wandern, der polizist wandern",wiki,simple_agrmt,polizisten,polizist,wandern,wandern,2.805988311767578,-1.091517448425293,0.5941886901855469,0.7695531845092773,1.414213562373095,0.0,-0.39474371973629335,-0.5870955822746674,-0.07982093844375358,-0.9527542535459411,0.9167598484758012,-0.06428700769209962,-0.4560240364829303,-0.5870726984412079,0.1256776324005511,0.0,0.0,0.0,0.0
"der polizist feiert, die polizisten feiert",wiki,simple_agrmt,polizist,polizisten,feiert,feiert,1.7912302017211914,3.1571264266967773,2.421964645385742,2.4567737579345703,-1.414213562373095,0.0,-0.3017473366268855,-0.5870955822746674,-0.9527542535459411,-0.07982093844375358,-0.9167598484758012,-0.6808978391285421,-0.5870726984412079,-0.4560240364829303,-0.2644808532796324,0.0,0.0,0.0,0.0
"die polizisten feiern, der polizist feiern",wiki,simple_agrmt,polizisten,polizist,feiern,feiern,2.7896323204040527,0.7075047492980957,6.0362114906311035,3.1777828534444175,1.414213562373095,0.0,-0.3017473366268855,-0.5870955822746674,-0.07982093844375358,-0.9527542535459411,0.9167598484758012,0.11126865548235944,-0.4560240364829303,-0.5870726984412079,0.06265627485349347,0.0,0.0,0.0,0.0
"der polizist verschwindet, die polizisten verschwindet",wiki,simple_agrmt,polizist,polizisten,verschwindet,verschwindet,2.532352924346924,5.853221893310547,1.8714361190795898,3.41900364557902,-1.414213562373095,0.0,-0.01530453759687416,-0.5870955822746674,-0.9527542535459411,-0.07982093844375358,-0.9167598484758012,-0.2298988838377287,-0.5870726984412079,-0.4560240364829303,-0.14587071876271931,0.0,0.0,0.0,0.0
"die polizisten verschwinden, der polizist verschwinden",wiki,simple_agrmt,polizisten,polizist,verschwinden,verschwinden,3.7675719261169434,2.184624671936035,3.9291229248046875,3.2937731742858887,1.414213562373095,0.0,-0.01530453759687416,-0.5870955822746674,-0.07982093844375358,-0.9527542535459411,0.9167598484758012,0.20100745647719645,-0.4560240364829303,-0.5870726984412079,-0.4232819914388805,0.0,0.0,0.0,0.0
"der polizist denkt, die polizisten denkt",wiki,simple_agrmt,polizist,polizisten,denkt,denkt,2.311828136444092,0.7223029136657715,2.8626866340637207,1.965605894724528,-1.414213562373095,0.0,0.25852574560347735,-0.5870955822746674,-0.9527542535459411,-0.07982093844375358,-0.9167598484758012,-0.40545454701218775,-0.5870726984412079,-0.4560240364829303,-0.5285966238657006,0.0,0.0,0.0,0.0
"die polizisten denken, der polizist denken",wiki,simple_agrmt,polizisten,polizist,denken,denken,4.352060317993164,0.9949560165405273,1.9994430541992188,2.4488197962443032,1.414213562373095,0.0,0.25852574560347735,-0.5870955822746674,-0.07982093844375358,-0.9527542535459411,0.9167598484758012,0.8934913630644308,-0.4560240364829303,-0.5870726984412079,-0.010096543181084104,0.0,0.0,0.0,0.0
"der polizist spricht, die polizisten spricht",wiki,simple_agrmt,polizist,polizisten,spricht,spricht,4.436379432678223,4.296392440795898,3.5178775787353516,4.083549817403157,-1.414213562373095,0.0,1.0812342640688997,-0.5870955822746674,-0.9527542535459411,-0.07982093844375358,-0.9167598484758012,1.176057800008447,-0.5870726984412079,-0.4560240364829303,1.5137773835230879,0.0,0.0,0.0,0.0
"die polizisten sprechen, der polizist sprechen",wiki,simple_agrmt,polizisten,polizist,sprechen,sprechen,5.091987609863281,1.9580764770507812,2.7836742401123047,3.2779127756754556,1.414213562373095,0.0,1.0812342640688997,-0.5870955822746674,-0.07982093844375358,-0.9527542535459411,0.9167598484758012,0.865062423476475,-0.4560240364829303,-0.5870726984412079,0.9138788637986227,0.0,0.0,0.0,0.0
"der polizist arbeitet, die polizisten arbeitet",wiki,simple_agrmt,polizist,polizisten,arbeitet,arbeitet,6.035214424133301,6.83913516998291,3.2457427978515625,5.373364130655925,-1.414213562373095,0.0,1.0174868686425287,-0.5870955822746674,-0.9527542535459411,-0.07982093844375358,-0.9167598484758012,0.5212271230613056,-0.5870726984412079,-0.4560240364829303,0.7252840078182893,0.0,0.0,0.0,0.0
"die polizisten arbeiten, der polizist arbeiten",wiki,simple_agrmt,polizisten,polizist,arbeiten,arbeiten,2.3446264266967773,1.0450572967529297,3.173731803894043,2.18780517578125,1.414213562373095,0.0,1.0174868686425287,-0.5870955822746674,-0.07982093844375358,-0.9527542535459411,0.9167598484758012,1.3995527613100525,-0.4560240364829303,-0.5870726984412079,0.951228443371056,0.0,0.0,0.0,0.0
"der polizist liegt, die polizisten liegt",wiki,simple_agrmt,polizist,polizisten,liegt,liegt,5.599135398864746,0.87274169921875,4.191490173339844,3.5544557571411133,-1.414213562373095,0.0,1.7973493467784791,-0.5870955822746674,-0.9527542535459411,-0.07982093844375358,-0.9167598484758012,1.9232323499227715,-0.5870726984412079,-0.4560240364829303,2.1938150336261266,0.0,0.0,0.0,0.0
"die polizisten liegen, der polizist liegen",wiki,simple_agrmt,polizisten,polizist,liegen,liegen,3.8440613746643066,8.042250156402588,5.486833572387695,5.791048367818196,1.414213562373095,0.0,1.7973493467784791,-0.5870955822746674,-0.07982093844375358,-0.9527542535459411,0.9167598484758012,1.4697475271403844,-0.4560240364829303,-0.5870726984412079,1.746379185588242,0.0,0.0,0.0,0.0
"der kunde schaukelt, die kunden schaukelt",wiki,simple_agrmt,kunde,kunden,schaukelt,schaukelt,5.382184982299805,1.6838722229003906,1.853355884552002,2.973137696584066,-0.7071067811865475,0.0,-1.594295131180744,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,-1.504830240123244,-0.5870726984412079,0.26267982884037555,-1.1828708801319525,0.0,0.0,0.0,0.0
"die kunden schaukeln, der kunde schaukeln",wiki,simple_agrmt,kunden,kunde,schaukeln,schaukeln,-0.2802295684814453,2.3852853775024414,4.072597980499268,2.059217929840088,0.7071067811865475,0.0,-1.594295131180744,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,-1.504830240123244,0.26267982884037555,-0.5870726984412079,-1.1828708801319525,0.0,0.0,0.0,0.0
"der kunde flüchtet, die kunden flüchtet",wiki,simple_agrmt,kunde,kunden,flüchtet,flüchtet,3.5806398391723633,3.445125102996826,0.5563602447509766,2.527375062306722,-0.7071067811865475,0.0,-0.946401762942086,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,-1.163662700803156,-0.5870726984412079,0.26267982884037555,-0.9915079275804617,0.0,0.0,0.0,0.0
"die kunden flüchten, der kunde flüchten",wiki,simple_agrmt,kunden,kunde,flüchten,flüchten,3.3397226333618164,4.006667613983154,5.93563175201416,4.427340666453044,0.7071067811865475,0.0,-0.946401762942086,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,-0.6229249445175058,0.26267982884037555,-0.5870726984412079,-0.9915079275804617,0.0,0.0,0.0,0.0
"der kunde riecht, die kunden riecht",wiki,simple_agrmt,kunde,kunden,riecht,riecht,4.649013519287109,5.051610946655273,2.0220212936401367,3.9075485865275064,-0.7071067811865475,0.0,-0.9021037370105023,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,-1.02206537844863,-0.5870726984412079,0.26267982884037555,-0.9915079275804617,0.0,0.0,0.0,0.0
"die kunden riechen, der kunde riechen",wiki,simple_agrmt,kunden,kunde,riechen,riechen,-1.2665109634399414,0.7340068817138672,-0.34530067443847656,-0.2926015853881836,0.7071067811865475,0.0,-0.9021037370105023,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,-0.6808978391285421,0.26267982884037555,-0.5870726984412079,-0.9915079275804617,0.0,0.0,0.0,0.0
"der kunde wandert, die kunden wandert",wiki,simple_agrmt,kunde,kunden,wandert,wandert,1.9437808990478516,5.558537483215332,5.438815116882324,4.313711166381836,-0.7071067811865475,0.0,-0.39474371973629335,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,-0.6808978391285421,-0.5870726984412079,0.26267982884037555,-0.5285966238657006,0.0,0.0,0.0,0.0
"die kunden wandern, der kunde wandern",wiki,simple_agrmt,kunden,kunde,wandern,wandern,4.339387893676758,-0.4119300842285156,0.00513458251953125,1.3108641306559246,0.7071067811865475,0.0,-0.39474371973629335,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,-0.06428700769209962,0.26267982884037555,-0.5870726984412079,0.1256776324005511,0.0,0.0,0.0,0.0
"der kunde feiert, die kunden feiert",wiki,simple_agrmt,kunde,kunden,feiert,feiert,2.506545066833496,3.270747184753418,0.3302021026611328,2.0358314514160156,-0.7071067811865475,0.0,-0.3017473366268855,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,-0.6808978391285421,-0.5870726984412079,0.26267982884037555,-0.2644808532796324,0.0,0.0,0.0,0.0
"die kunden feiern, der kunde feiern",wiki,simple_agrmt,kunden,kunde,feiern,feiern,1.7304420471191406,0.6568241119384766,5.447131633758545,2.6114659309387207,0.7071067811865475,0.0,-0.3017473366268855,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,0.11126865548235944,0.26267982884037555,-0.5870726984412079,0.06265627485349347,0.0,0.0,0.0,0.0
"der kunde verschwindet, die kunden verschwindet",wiki,simple_agrmt,kunde,kunden,verschwindet,verschwindet,4.806938171386719,5.405033111572266,4.177506446838379,4.796492576599121,-0.7071067811865475,0.0,-0.01530453759687416,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,-0.2298988838377287,-0.5870726984412079,0.26267982884037555,-0.14587071876271931,0.0,0.0,0.0,0.0
"die kunden verschwinden, der kunde verschwinden",wiki,simple_agrmt,kunden,kunde,verschwinden,verschwinden,0.36493492126464844,1.5505657196044922,2.79754638671875,1.5710156758626301,0.7071067811865475,0.0,-0.01530453759687416,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,0.20100745647719645,0.26267982884037555,-0.5870726984412079,-0.4232819914388805,0.0,0.0,0.0,0.0
"der kunde denkt, die kunden denkt",wiki,simple_agrmt,kunde,kunden,denkt,denkt,4.960875034332275,0.4645881652832031,4.421536922454834,3.2823333740234375,-0.7071067811865475,0.0,0.25852574560347735,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,-0.40545454701218775,-0.5870726984412079,0.26267982884037555,-0.5285966238657006,0.0,0.0,0.0,0.0
"die kunden denken, der kunde denken",wiki,simple_agrmt,kunden,kunde,denken,denken,2.911020278930664,3.3318681716918945,-0.12712669372558594,2.0385872522989907,0.7071067811865475,0.0,0.25852574560347735,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,0.8934913630644308,0.26267982884037555,-0.5870726984412079,-0.010096543181084104,0.0,0.0,0.0,0.0
"der kunde spricht, die kunden spricht",wiki,simple_agrmt,kunde,kunden,spricht,spricht,4.773074150085449,6.0892791748046875,4.863879680633545,5.242077668507894,-0.7071067811865475,0.0,1.0812342640688997,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,1.176057800008447,-0.5870726984412079,0.26267982884037555,1.5137773835230879,0.0,0.0,0.0,0.0
"die kunden sprechen, der kunde sprechen",wiki,simple_agrmt,kunden,kunde,sprechen,sprechen,6.0776824951171875,2.6294212341308594,0.5655660629272461,3.0908899307250977,0.7071067811865475,0.0,1.0812342640688997,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,0.865062423476475,0.26267982884037555,-0.5870726984412079,0.9138788637986227,0.0,0.0,0.0,0.0
"der kunde arbeitet, die kunden arbeitet",wiki,simple_agrmt,kunde,kunden,arbeitet,arbeitet,5.3336687088012695,5.061398506164551,2.495555877685547,4.296874364217122,-0.7071067811865475,0.0,1.0174868686425287,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,0.5212271230613056,-0.5870726984412079,0.26267982884037555,0.7252840078182893,0.0,0.0,0.0,0.0
"die kunden arbeiten, der kunde arbeiten",wiki,simple_agrmt,kunden,kunde,arbeiten,arbeiten,0.3433094024658203,5.849767684936523,3.5330562591552734,3.242044448852539,0.7071067811865475,0.0,1.0174868686425287,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,1.3995527613100525,0.26267982884037555,-0.5870726984412079,0.951228443371056,0.0,0.0,0.0,0.0
"der kunde liegt, die kunden liegt",wiki,simple_agrmt,kunde,kunden,liegt,liegt,8.318584442138672,9.31717586517334,6.906225681304932,8.180661996205648,-0.7071067811865475,0.0,1.7973493467784791,-0.13052488699022666,-0.6911808825456094,0.4616156050805976,-1.2106738453394021,1.9232323499227715,-0.5870726984412079,0.26267982884037555,2.1938150336261266,0.0,0.0,0.0,0.0
"die kunden liegen, der kunde liegen",wiki,simple_agrmt,kunden,kunde,liegen,liegen,-0.09094429016113281,1.1730122566223145,-0.5274085998535156,0.18488645553588867,0.7071067811865475,0.0,1.7973493467784791,-0.13052488699022666,0.4616156050805976,-0.6911808825456094,1.2106738453394021,1.4697475271403844,0.26267982884037555,-0.5870726984412079,1.746379185588242,0.0,0.0,0.0,0.0
"die schwester schaukelt, die schwestern schaukelt",wiki,simple_agrmt,schwester,schwestern,schaukelt,schaukelt,3.6805830001831055,3.447154998779297,4.112393856048584,3.7467106183369956,-0.7071067811865475,-2.390457218668787,-1.594295131180744,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,-1.504830240123244,0.5557294117826804,-0.5870726984412079,-1.1828708801319525,0.0,0.0,0.0,0.0
"die schwestern schaukeln, die schwester schaukeln",wiki,simple_agrmt,schwestern,schwester,schaukeln,schaukeln,-1.9452781677246094,-1.0237398147583008,0.8543977737426758,-0.7048734029134115,0.7071067811865475,2.390457218668787,-1.594295131180744,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,-1.504830240123244,-0.5870726984412079,0.5557294117826804,-1.1828708801319525,0.0,0.0,0.0,0.0
"die schwester flüchtet, die schwestern flüchtet",wiki,simple_agrmt,schwester,schwestern,flüchtet,flüchtet,-0.2209467887878418,1.9292960166931152,-3.746537685394287,-0.6793961524963379,-0.7071067811865475,-2.390457218668787,-0.946401762942086,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,-1.163662700803156,0.5557294117826804,-0.5870726984412079,-0.9915079275804617,0.0,0.0,0.0,0.0
"die schwestern flüchten, die schwester flüchten",wiki,simple_agrmt,schwestern,schwester,flüchten,flüchten,0.4913973808288574,1.7611289024353027,2.683084011077881,1.645203431447347,0.7071067811865475,2.390457218668787,-0.946401762942086,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,-0.6229249445175058,-0.5870726984412079,0.5557294117826804,-0.9915079275804617,0.0,0.0,0.0,0.0
"die schwester riecht, die schwestern riecht",wiki,simple_agrmt,schwester,schwestern,riecht,riecht,3.8370466232299805,3.2035675048828125,-2.4628868103027344,1.5259091059366863,-0.7071067811865475,-2.390457218668787,-0.9021037370105023,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,-1.02206537844863,0.5557294117826804,-0.5870726984412079,-0.9915079275804617,0.0,0.0,0.0,0.0
"die schwestern riechen, die schwester riechen",wiki,simple_agrmt,schwestern,schwester,riechen,riechen,-1.6070127487182617,3.329456329345703,3.2298827171325684,1.65077543258667,0.7071067811865475,2.390457218668787,-0.9021037370105023,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,-0.6808978391285421,-0.5870726984412079,0.5557294117826804,-0.9915079275804617,0.0,0.0,0.0,0.0
"die schwester wandert, die schwestern wandert",wiki,simple_agrmt,schwester,schwestern,wandert,wandert,-2.284621238708496,0.39844703674316406,-1.0536489486694336,-0.9799410502115885,-0.7071067811865475,-2.390457218668787,-0.39474371973629335,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,-0.6808978391285421,0.5557294117826804,-0.5870726984412079,-0.5285966238657006,0.0,0.0,0.0,0.0
"die schwestern wandern, die schwester wandern",wiki,simple_agrmt,schwestern,schwester,wandern,wandern,5.030521392822266,2.18593692779541,6.371700286865234,4.529386202494304,0.7071067811865475,2.390457218668787,-0.39474371973629335,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,-0.06428700769209962,-0.5870726984412079,0.5557294117826804,0.1256776324005511,0.0,0.0,0.0,0.0
"die schwester feiert, die schwestern feiert",wiki,simple_agrmt,schwester,schwestern,feiert,feiert,-1.2471771240234375,0.7801542282104492,1.4078588485717773,0.3136119842529297,-0.7071067811865475,-2.390457218668787,-0.3017473366268855,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,-0.6808978391285421,0.5557294117826804,-0.5870726984412079,-0.2644808532796324,0.0,0.0,0.0,0.0
"die schwestern feiern, die schwester feiern",wiki,simple_agrmt,schwestern,schwester,feiern,feiern,1.6042566299438477,-3.3166122436523438,-1.6816000938415527,-1.1313185691833496,0.7071067811865475,2.390457218668787,-0.3017473366268855,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,0.11126865548235944,-0.5870726984412079,0.5557294117826804,0.06265627485349347,0.0,0.0,0.0,0.0
"die schwester verschwindet, die schwestern verschwindet",wiki,simple_agrmt,schwester,schwestern,verschwindet,verschwindet,-1.2292728424072266,3.5433149337768555,0.803837776184082,1.0392932891845703,-0.7071067811865475,-2.390457218668787,-0.01530453759687416,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,-0.2298988838377287,0.5557294117826804,-0.5870726984412079,-0.14587071876271931,0.0,0.0,0.0,0.0
"die schwestern verschwinden, die schwester verschwinden",wiki,simple_agrmt,schwestern,schwester,verschwinden,verschwinden,4.014712333679199,1.5465288162231445,3.655381202697754,3.072207450866699,0.7071067811865475,2.390457218668787,-0.01530453759687416,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,0.20100745647719645,-0.5870726984412079,0.5557294117826804,-0.4232819914388805,0.0,0.0,0.0,0.0
"die schwester denkt, die schwestern denkt",wiki,simple_agrmt,schwester,schwestern,denkt,denkt,-7.011093616485596,-2.578887462615967,-3.438401222229004,-4.342794100443522,-0.7071067811865475,-2.390457218668787,0.25852574560347735,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,-0.40545454701218775,0.5557294117826804,-0.5870726984412079,-0.5285966238657006,0.0,0.0,0.0,0.0
"die schwestern denken, die schwester denken",wiki,simple_agrmt,schwestern,schwester,denken,denken,4.903501510620117,-0.4284381866455078,3.008363723754883,2.4944756825764975,0.7071067811865475,2.390457218668787,0.25852574560347735,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,0.8934913630644308,-0.5870726984412079,0.5557294117826804,-0.010096543181084104,0.0,0.0,0.0,0.0
"die schwester spricht, die schwestern spricht",wiki,simple_agrmt,schwester,schwestern,spricht,spricht,2.4142074584960938,3.012356758117676,0.3799734115600586,1.9355125427246094,-0.7071067811865475,-2.390457218668787,1.0812342640688997,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,1.176057800008447,0.5557294117826804,-0.5870726984412079,1.5137773835230879,0.0,0.0,0.0,0.0
"die schwestern sprechen, die schwester sprechen",wiki,simple_agrmt,schwestern,schwester,sprechen,sprechen,2.603067398071289,-0.8093719482421875,4.090099334716797,1.961264928181966,0.7071067811865475,2.390457218668787,1.0812342640688997,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,0.865062423476475,-0.5870726984412079,0.5557294117826804,0.9138788637986227,0.0,0.0,0.0,0.0
"die schwester arbeitet, die schwestern arbeitet",wiki,simple_agrmt,schwester,schwestern,arbeitet,arbeitet,3.3889646530151367,0.3581218719482422,3.1417980194091797,2.296294848124186,-0.7071067811865475,-2.390457218668787,1.0174868686425287,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,0.5212271230613056,0.5557294117826804,-0.5870726984412079,0.7252840078182893,0.0,0.0,0.0,0.0
"die schwestern arbeiten, die schwester arbeiten",wiki,simple_agrmt,schwestern,schwester,arbeiten,arbeiten,2.818288803100586,1.0541391372680664,1.9646787643432617,1.9457022349039714,0.7071067811865475,2.390457218668787,1.0174868686425287,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,1.3995527613100525,-0.5870726984412079,0.5557294117826804,0.951228443371056,0.0,0.0,0.0,0.0
"die schwester liegt, die schwestern liegt",wiki,simple_agrmt,schwester,schwestern,liegt,liegt,1.4860620498657227,4.056183815002441,-1.0735950469970703,1.489550272623698,-0.7071067811865475,-2.390457218668787,1.7973493467784791,0.3386657426300703,0.6453314662288515,-0.04969107176072592,0.7299168740512595,1.9232323499227715,0.5557294117826804,-0.5870726984412079,2.1938150336261266,0.0,0.0,0.0,0.0
"die schwestern liegen, die schwester liegen",wiki,simple_agrmt,schwestern,schwester,liegen,liegen,4.6697916984558105,2.4701271057128906,6.253658294677734,4.4645256996154785,0.7071067811865475,2.390457218668787,1.7973493467784791,0.3386657426300703,-0.04969107176072592,0.6453314662288515,-0.7299168740512595,1.4697475271403844,-0.5870726984412079,0.5557294117826804,1.746379185588242,0.0,0.0,0.0,0.0
"der bruder schaukelt, die brüder schaukelt",wiki,simple_agrmt,bruder,brüder,schaukelt,schaukelt,-2.972456932067871,-1.2214503288269043,-2.0947484970092773,-2.0962185859680176,0.0,-1.1952286093343936,-1.594295131180744,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,-1.504830240123244,1.0938523988449216,0.71941336432484,-1.1828708801319525,0.0,0.0,0.0,0.0
"die brüder schaukeln, der bruder schaukeln",wiki,simple_agrmt,brüder,bruder,schaukeln,schaukeln,4.3705315589904785,5.324114799499512,7.649514675140381,5.781387011210124,0.0,1.1952286093343936,-1.594295131180744,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,-1.504830240123244,0.71941336432484,1.0938523988449216,-1.1828708801319525,0.0,0.0,0.0,0.0
"der bruder flüchtet, die brüder flüchtet",wiki,simple_agrmt,bruder,brüder,flüchtet,flüchtet,-0.3846549987792969,1.5587081909179688,-1.8525738716125488,-0.22617355982462564,0.0,-1.1952286093343936,-0.946401762942086,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,-1.163662700803156,1.0938523988449216,0.71941336432484,-0.9915079275804617,0.0,0.0,0.0,0.0
"die brüder flüchten, der bruder flüchten",wiki,simple_agrmt,brüder,bruder,flüchten,flüchten,3.913095474243164,3.3278303146362305,7.531043529510498,4.923989772796631,0.0,1.1952286093343936,-0.946401762942086,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,-0.6229249445175058,0.71941336432484,1.0938523988449216,-0.9915079275804617,0.0,0.0,0.0,0.0
"der bruder riecht, die brüder riecht",wiki,simple_agrmt,bruder,brüder,riecht,riecht,0.2719688415527344,-2.798786163330078,-2.2738542556762695,-1.6002238591512044,0.0,-1.1952286093343936,-0.9021037370105023,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,-1.02206537844863,1.0938523988449216,0.71941336432484,-0.9915079275804617,0.0,0.0,0.0,0.0
"die brüder riechen, der bruder riechen",wiki,simple_agrmt,brüder,bruder,riechen,riechen,3.1231088638305664,6.002707481384277,4.1299896240234375,4.418601989746094,0.0,1.1952286093343936,-0.9021037370105023,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,-0.6808978391285421,0.71941336432484,1.0938523988449216,-0.9915079275804617,0.0,0.0,0.0,0.0
"der bruder wandert, die brüder wandert",wiki,simple_agrmt,bruder,brüder,wandert,wandert,-1.5482091903686523,-0.4165058135986328,-1.100001335144043,-1.0215721130371094,0.0,-1.1952286093343936,-0.39474371973629335,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,-0.6808978391285421,1.0938523988449216,0.71941336432484,-0.5285966238657006,0.0,0.0,0.0,0.0
"die brüder wandern, der bruder wandern",wiki,simple_agrmt,brüder,bruder,wandern,wandern,5.466646194458008,1.8889713287353516,4.696541786193848,4.017386436462402,0.0,1.1952286093343936,-0.39474371973629335,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,-0.06428700769209962,0.71941336432484,1.0938523988449216,0.1256776324005511,0.0,0.0,0.0,0.0
"der bruder feiert, die brüder feiert",wiki,simple_agrmt,bruder,brüder,feiert,feiert,-1.3010797500610352,-0.22834205627441406,0.4205141067504883,-0.3696358998616536,0.0,-1.1952286093343936,-0.3017473366268855,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,-0.6808978391285421,1.0938523988449216,0.71941336432484,-0.2644808532796324,0.0,0.0,0.0,0.0
"die brüder feiern, der bruder feiern",wiki,simple_agrmt,brüder,bruder,feiern,feiern,2.2932677268981934,2.4283342361450195,3.876605987548828,2.8660693168640137,0.0,1.1952286093343936,-0.3017473366268855,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,0.11126865548235944,0.71941336432484,1.0938523988449216,0.06265627485349347,0.0,0.0,0.0,0.0
"der bruder verschwindet, die brüder verschwindet",wiki,simple_agrmt,bruder,brüder,verschwindet,verschwindet,-1.3809995651245117,-1.3182973861694336,0.6784982681274414,-0.6735995610555013,0.0,-1.1952286093343936,-0.01530453759687416,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,-0.2298988838377287,1.0938523988449216,0.71941336432484,-0.14587071876271931,0.0,0.0,0.0,0.0
"die brüder verschwinden, der bruder verschwinden",wiki,simple_agrmt,brüder,bruder,verschwinden,verschwinden,4.004767417907715,4.463135719299316,4.706427574157715,4.391443570454915,0.0,1.1952286093343936,-0.01530453759687416,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,0.20100745647719645,0.71941336432484,1.0938523988449216,-0.4232819914388805,0.0,0.0,0.0,0.0
"der bruder denkt, die brüder denkt",wiki,simple_agrmt,bruder,brüder,denkt,denkt,-2.4035582542419434,-3.306748390197754,-3.0459370613098145,-2.918747901916504,0.0,-1.1952286093343936,0.25852574560347735,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,-0.40545454701218775,1.0938523988449216,0.71941336432484,-0.5285966238657006,0.0,0.0,0.0,0.0
