sentences,paradigm,13_logp,30_logp,42_logp
der vater arbeitet,simple_agrmt,-9.449739456176758,-9.027417182922363,-8.220207214355469
die väter arbeitet,simple_agrmt,-13.176295280456543,-13.573159217834473,-13.91751480102539
die väter arbeiten,simple_agrmt,-9.379229545593262,-9.386600494384766,-11.663788795471191
der vater arbeiten,simple_agrmt,-12.088945388793945,-11.986213684082031,-12.381701469421387
der vater liegt,simple_agrmt,-7.19998025894165,-7.801815509796143,-7.2839202880859375
die väter liegt,simple_agrmt,-11.96855640411377,-13.072641372680664,-12.824376106262207
die väter liegen,simple_agrmt,-8.984496116638184,-9.082369804382324,-8.53416633605957
der vater liegen,simple_agrmt,-10.563377380371094,-13.812049865722656,-13.559896469116211
der mann schaukelt,simple_agrmt,-24.534529209136963,-31.224526405334473,-28.134215831756592
die männer schaukelt,simple_agrmt,-22.243204593658447,-29.315396308898926,-27.933104515075684
die männer schaukeln,simple_agrmt,-23.150758743286133,-28.201468467712402,-30.69131565093994
der mann schaukeln,simple_agrmt,-30.0440354347229,-34.060073375701904,-34.27319383621216
der mann flüchtet,simple_agrmt,-14.090878009796143,-15.269561767578125,-13.600131511688232
die männer flüchtet,simple_agrmt,-15.56070613861084,-12.166686058044434,-16.96499252319336
die männer flüchten,simple_agrmt,-10.538304328918457,-8.53374195098877,-13.833524703979492
der mann flüchten,simple_agrmt,-14.774339199066162,-17.044906616210938,-17.363489627838135
der mann riecht,simple_agrmt,-15.871642112731934,-14.691821098327637,-18.561375617980957
die männer riecht,simple_agrmt,-20.06111431121826,-18.19864273071289,-21.636356353759766
die männer riechen,simple_agrmt,-16.50688362121582,-17.272541999816895,-15.925095558166504
der mann riechen,simple_agrmt,-17.024658203125,-15.383459091186523,-16.060450553894043
der mann wandert,simple_agrmt,-11.688143730163574,-12.609329223632812,-12.585159301757812
die männer wandert,simple_agrmt,-14.695271492004395,-14.942856788635254,-16.354827880859375
die männer wandern,simple_agrmt,-11.356706619262695,-12.443883895874023,-12.104043006896973
der mann wandern,simple_agrmt,-12.945581436157227,-15.229642868041992,-16.64582061767578
der mann feiert,simple_agrmt,-13.170515060424805,-13.725617408752441,-13.38779067993164
die männer feiert,simple_agrmt,-11.994935989379883,-11.225703716278076,-14.271602630615234
die männer feiern,simple_agrmt,-7.280598163604736,-9.325939178466797,-9.909794330596924
der mann feiern,simple_agrmt,-11.460829257965088,-15.291943550109863,-10.83902359008789
der mann verschwindet,simple_agrmt,-12.124009132385254,-11.35962963104248,-10.889180183410645
die männer verschwindet,simple_agrmt,-13.309711456298828,-15.136896133422852,-11.904701232910156
die männer verschwinden,simple_agrmt,-9.957538604736328,-10.532047271728516,-8.6447172164917
der mann verschwinden,simple_agrmt,-14.8451509475708,-12.722528457641602,-12.90153980255127
der mann denkt,simple_agrmt,-11.127220630645752,-11.970221996307373,-13.4027419090271
die männer denkt,simple_agrmt,-14.921261310577393,-14.149537563323975,-16.739002227783203
die männer denken,simple_agrmt,-13.646125793457031,-14.452913284301758,-11.015745162963867
der mann denken,simple_agrmt,-14.477989196777344,-12.238035202026367,-14.28067684173584
der mann spricht,simple_agrmt,-7.898979663848877,-9.774895668029785,-7.946638584136963
die männer spricht,simple_agrmt,-10.304422378540039,-10.422886848449707,-11.391829490661621
die männer sprechen,simple_agrmt,-9.49089527130127,-9.195724487304688,-8.952092170715332
der mann sprechen,simple_agrmt,-12.74848461151123,-12.779224395751953,-13.477741241455078
der mann arbeitet,simple_agrmt,-10.425761222839355,-8.86427116394043,-10.181321144104004
die männer arbeitet,simple_agrmt,-13.174808502197266,-11.648619174957275,-12.81765079498291
die männer arbeiten,simple_agrmt,-9.107919692993164,-7.046760559082031,-9.147896766662598
der mann arbeiten,simple_agrmt,-13.603440284729004,-11.212257385253906,-13.176045417785645
der mann liegt,simple_agrmt,-6.767902851104736,-9.034783363342285,-7.635823726654053
die männer liegt,simple_agrmt,-9.624788284301758,-9.866471290588379,-9.773908615112305
die männer liegen,simple_agrmt,-6.970119476318359,-7.565131187438965,-6.804521560668945
der mann liegen,simple_agrmt,-12.52662467956543,-12.304924964904785,-14.271202087402344
die person schaukelt,simple_agrmt,-28.302792072296143,-30.82329034805298,-25.44385576248169
die personen schaukelt,simple_agrmt,-26.83680534362793,-28.347745418548584,-27.062530994415283
die personen schaukeln,simple_agrmt,-25.6613826751709,-27.785799026489258,-30.501358032226562
die person schaukeln,simple_agrmt,-28.46525001525879,-30.763392448425293,-29.428525924682617
die person flüchtet,simple_agrmt,-13.018749713897705,-14.908588409423828,-12.305713653564453
die personen flüchtet,simple_agrmt,-17.18359375,-12.713764190673828,-15.664819717407227
die personen flüchten,simple_agrmt,-12.164285659790039,-11.76787281036377,-13.233940124511719
die person flüchten,simple_agrmt,-14.217894077301025,-17.698650360107422,-14.31578540802002
die person riecht,simple_agrmt,-14.426005363464355,-17.854063987731934,-19.172222137451172
die personen riecht,simple_agrmt,-21.475106239318848,-20.337228775024414,-22.023158073425293
die personen riechen,simple_agrmt,-17.52650737762451,-16.872803688049316,-16.019478797912598
die person riechen,simple_agrmt,-16.140533447265625,-18.00431728363037,-14.49288272857666
die person wandert,simple_agrmt,-12.078414916992188,-13.126028060913086,-11.27783203125
die personen wandert,simple_agrmt,-15.39872932434082,-15.211236000061035,-14.673389434814453
die personen wandern,simple_agrmt,-10.834271430969238,-11.921076774597168,-11.339337348937988
die person wandern,simple_agrmt,-12.538778305053711,-17.272388458251953,-14.593045234680176
die person feiert,simple_agrmt,-11.829476356506348,-11.31478500366211,-11.527566909790039
die personen feiert,simple_agrmt,-12.684065818786621,-13.490632057189941,-15.000921249389648
die personen feiern,simple_agrmt,-9.67776870727539,-12.433356285095215,-12.066222190856934
die person feiern,simple_agrmt,-12.104326725006104,-15.720629215240479,-14.085591316223145
die person verschwindet,simple_agrmt,-11.541695594787598,-11.735393524169922,-13.093589782714844
die personen verschwindet,simple_agrmt,-18.015021324157715,-16.218265533447266,-16.15110969543457
die personen verschwinden,simple_agrmt,-11.559865951538086,-11.876676559448242,-11.011499404907227
die person verschwinden,simple_agrmt,-12.250137329101562,-13.498136520385742,-14.141310691833496
die person denkt,simple_agrmt,-12.419957160949707,-13.511693954467773,-13.46698522567749
die personen denkt,simple_agrmt,-14.083879947662354,-17.49201774597168,-17.441319465637207
die personen denken,simple_agrmt,-11.901274681091309,-13.735048294067383,-11.71273136138916
die person denken,simple_agrmt,-15.30520248413086,-14.779358863830566,-16.184329986572266
die person spricht,simple_agrmt,-8.586790084838867,-7.43086051940918,-7.647416114807129
die personen spricht,simple_agrmt,-10.749168395996094,-11.672436714172363,-13.853082656860352
die personen sprechen,simple_agrmt,-9.880377769470215,-11.154922485351562,-8.912433624267578
die person sprechen,simple_agrmt,-12.30366039276123,-12.427125930786133,-10.902029037475586
die person arbeitet,simple_agrmt,-9.44382381439209,-7.7026753425598145,-10.112192153930664
die personen arbeitet,simple_agrmt,-13.632742881774902,-11.676562309265137,-14.04052734375
die personen arbeiten,simple_agrmt,-9.228489875793457,-8.754745483398438,-10.263039588928223
die person arbeiten,simple_agrmt,-13.75769329071045,-14.244247436523438,-15.1030855178833
die person liegt,simple_agrmt,-6.765233993530273,-5.569985389709473,-8.209232330322266
die personen liegt,simple_agrmt,-9.397890090942383,-11.043440818786621,-11.58301830291748
die personen liegen,simple_agrmt,-6.881901741027832,-8.403556823730469,-6.323727130889893
die person liegen,simple_agrmt,-10.00364875793457,-13.029181480407715,-11.896459579467773
