sentences,paradigm,13_logp,30_logp,42_logp
the president scream,simple_agrmt,-15.400453567504883,-13.006394386291504,-13.904042720794678
the president swims,simple_agrmt,-17.285261154174805,-20.210097312927246,-19.888221740722656
the presidents swims,simple_agrmt,-18.600507736206055,-23.730607986450195,-21.714516639709473
the presidents swim,simple_agrmt,-11.011616706848145,-13.36482048034668,-12.921260833740234
the president swim,simple_agrmt,-13.286989212036133,-12.035818099975586,-12.408166885375977
the president enjoys,simple_agrmt,-8.940540313720703,-8.898840427398682,-7.944735527038574
the presidents enjoys,simple_agrmt,-13.14103889465332,-14.811746597290039,-13.083189964294434
the presidents enjoy,simple_agrmt,-11.01905345916748,-9.587676048278809,-9.272194862365723
the president enjoy,simple_agrmt,-12.531407356262207,-11.037864685058594,-10.034768104553223
the president draws,simple_agrmt,-10.830673217773438,-10.743404388427734,-10.12501049041748
the presidents draws,simple_agrmt,-14.231831550598145,-14.936549663543701,-10.973546981811523
the presidents draw,simple_agrmt,-9.974376678466797,-11.317437171936035,-8.729463577270508
the president draw,simple_agrmt,-10.826826095581055,-10.739715576171875,-10.122042655944824
the president rests,simple_agrmt,-10.465579986572266,-11.176497459411621,-11.659440994262695
the presidents rests,simple_agrmt,-14.957491874694824,-15.951711654663086,-13.723627090454102
the presidents rest,simple_agrmt,-10.603529930114746,-11.37291145324707,-10.43640422821045
the president rest,simple_agrmt,-8.34866714477539,-9.846846580505371,-10.113282203674316
the president runs,simple_agrmt,-10.882052421569824,-10.058568954467773,-9.426382064819336
the presidents runs,simple_agrmt,-13.055899620056152,-12.574130058288574,-15.849176406860352
the presidents run,simple_agrmt,-9.201431274414062,-10.742473602294922,-9.842450141906738
the president run,simple_agrmt,-10.677912712097168,-11.79846477508545,-13.611044883728027
the president plays,simple_agrmt,-8.995662689208984,-8.999053955078125,-8.560237884521484
the presidents plays,simple_agrmt,-12.486244201660156,-13.091176986694336,-11.75666618347168
the presidents play,simple_agrmt,-8.689204216003418,-9.89504337310791,-8.275250434875488
the president play,simple_agrmt,-10.412298202514648,-11.582622528076172,-11.787144660949707
the president works,simple_agrmt,-8.440714836120605,-7.800500392913818,-8.716178894042969
the presidents works,simple_agrmt,-14.22604751586914,-12.903003692626953,-12.783904075622559
the presidents work,simple_agrmt,-10.549793243408203,-11.77914810180664,-8.421128273010254
the president work,simple_agrmt,-10.597585678100586,-11.050298690795898,-11.308801651000977
the group grinds,simple_agrmt,-20.726882934570312,-16.09769344329834,-20.95720386505127
the groups grinds,simple_agrmt,-18.10167121887207,-14.96111011505127,-20.480509281158447
the groups grind,simple_agrmt,-13.284868240356445,-13.00527572631836,-13.843755722045898
the group grind,simple_agrmt,-14.332350730895996,-13.632979393005371,-13.600234031677246
the group exaggerates,simple_agrmt,-19.357731819152832,-18.40974998474121,-19.838814735412598
the groups exaggerates,simple_agrmt,-20.505918502807617,-20.373177528381348,-20.580803394317627
the groups exaggerate,simple_agrmt,-17.08854103088379,-16.802366256713867,-16.745721340179443
the group exaggerate,simple_agrmt,-21.279662132263184,-21.756340980529785,-21.82946014404297
the group screams,simple_agrmt,-15.702386856079102,-12.489847183227539,-10.828393936157227
the groups screams,simple_agrmt,-19.41604518890381,-20.156687259674072,-16.758031845092773
the groups scream,simple_agrmt,-15.369491577148438,-16.01898431777954,-13.57689380645752
the group scream,simple_agrmt,-14.294610023498535,-12.122014045715332,-10.408567428588867
the group swims,simple_agrmt,-16.427237510681152,-19.628599166870117,-20.607990264892578
the groups swims,simple_agrmt,-18.390358924865723,-23.974382400512695,-21.29979419708252
the groups swim,simple_agrmt,-12.665555953979492,-12.519462585449219,-12.588822364807129
the group swim,simple_agrmt,-13.927921295166016,-12.769859313964844,-12.439924240112305
the group enjoys,simple_agrmt,-9.803224563598633,-11.071011543273926,-9.0791597366333
the groups enjoys,simple_agrmt,-10.949119567871094,-11.3479585647583,-10.645160675048828
the groups enjoy,simple_agrmt,-9.0469331741333,-8.56442928314209,-7.988579273223877
the group enjoy,simple_agrmt,-12.647773742675781,-10.74975872039795,-10.630167007446289
the group draws,simple_agrmt,-9.013120651245117,-11.425800323486328,-10.549818992614746
the groups draws,simple_agrmt,-15.615651607513428,-15.696567058563232,-15.098250389099121
the groups draw,simple_agrmt,-10.401935577392578,-10.901376724243164,-10.408488273620605
the group draw,simple_agrmt,-9.004131317138672,-11.415863037109375,-10.539006233215332
the group rests,simple_agrmt,-11.71159839630127,-10.615987777709961,-11.77539348602295
the groups rests,simple_agrmt,-16.33245277404785,-15.480730056762695,-15.194462776184082
the groups rest,simple_agrmt,-9.542922973632812,-9.99287223815918,-8.761460304260254
the group rest,simple_agrmt,-9.64919662475586,-8.484342575073242,-10.037015914916992
the group runs,simple_agrmt,-6.401927947998047,-7.95749044418335,-8.960413932800293
the groups runs,simple_agrmt,-12.019404411315918,-13.363103866577148,-13.739215850830078
the groups run,simple_agrmt,-9.734601974487305,-9.703067779541016,-8.412397384643555
the group run,simple_agrmt,-10.544479370117188,-11.001450538635254,-10.98226547241211
the group plays,simple_agrmt,-6.303247928619385,-6.604773044586182,-6.521506309509277
the groups plays,simple_agrmt,-10.633262634277344,-11.036532402038574,-10.92038631439209
the groups play,simple_agrmt,-10.774412155151367,-8.185295104980469,-9.443292617797852
the group play,simple_agrmt,-11.987927436828613,-9.826478958129883,-9.767924308776855
the group works,simple_agrmt,-11.232538223266602,-9.464197158813477,-9.76860237121582
the groups works,simple_agrmt,-13.711820602416992,-12.84150218963623,-12.20701789855957
the groups work,simple_agrmt,-10.241155624389648,-11.385981559753418,-9.058382034301758
the group work,simple_agrmt,-11.183208465576172,-11.799174308776855,-9.964130401611328
