sentences,paradigm,13_logp,30_logp,42_logp
der doktor spielen,simple_agrmt,-13.149190902709961,-10.620858192443848,-12.849154472351074
der doktor kommt,simple_agrmt,-4.207340240478516,-3.7994766235351562,-2.811084747314453
die doktoren kommt,simple_agrmt,-6.932374954223633,-5.847822666168213,-6.674432754516602
die doktoren kommen,simple_agrmt,-6.505468368530273,-4.743578910827637,-4.172098636627197
der doktor kommen,simple_agrmt,-11.775850296020508,-9.562434196472168,-8.992850303649902
der mensch zweifelt,simple_agrmt,-17.08495044708252,-18.453989505767822,-19.153980255126953
die menschen zweifelt,simple_agrmt,-20.252422332763672,-21.891033172607422,-18.45558738708496
die menschen zweifeln,simple_agrmt,-19.29718780517578,-20.395124435424805,-18.61983299255371
der mensch zweifeln,simple_agrmt,-19.518753051757812,-18.846904277801514,-19.90904426574707
der mensch konstruiert,simple_agrmt,-18.9150972366333,-20.25230121612549,-14.59170913696289
die menschen konstruiert,simple_agrmt,-22.257447242736816,-21.48146152496338,-18.29342555999756
die menschen konstruieren,simple_agrmt,-20.27896213531494,-19.812024116516113,-16.05212116241455
der mensch konstruieren,simple_agrmt,-20.861434936523438,-21.681716442108154,-16.103504180908203
der mensch fürchtet,simple_agrmt,-11.344935417175293,-12.555936336517334,-12.814963817596436
die menschen fürchtet,simple_agrmt,-14.594375610351562,-13.854759216308594,-15.445064067840576
die menschen fürchten,simple_agrmt,-12.964788436889648,-12.745807647705078,-13.007935523986816
der mensch fürchten,simple_agrmt,-14.969249248504639,-17.373857498168945,-16.415432929992676
der mensch schält,simple_agrmt,-11.118602752685547,-9.505306243896484,-13.15929126739502
die menschen schält,simple_agrmt,-12.735757827758789,-12.36877155303955,-15.026009559631348
die menschen schälen,simple_agrmt,-10.33128547668457,-10.342550277709961,-12.719932556152344
der mensch schälen,simple_agrmt,-17.18779468536377,-15.979652881622314,-17.116762161254883
der mensch taucht,simple_agrmt,-10.272048950195312,-9.881153106689453,-10.512959480285645
die menschen taucht,simple_agrmt,-13.356263160705566,-12.569467544555664,-12.447093963623047
die menschen tauchen,simple_agrmt,-10.069130897521973,-9.990195274353027,-9.637621879577637
der mensch tauchen,simple_agrmt,-17.478221893310547,-15.1775484085083,-17.81864356994629
der mensch kennt,simple_agrmt,-6.910833835601807,-7.146575927734375,-7.114263534545898
die menschen kennt,simple_agrmt,-10.454066276550293,-10.640127182006836,-10.428442001342773
die menschen kennen,simple_agrmt,-6.926980495452881,-6.771487712860107,-7.414855003356934
der mensch kennen,simple_agrmt,-10.816648483276367,-10.046741485595703,-11.988039016723633
der mensch schreibt,simple_agrmt,-8.155046463012695,-7.6776123046875,-8.502915382385254
die menschen schreibt,simple_agrmt,-14.220187187194824,-12.378538131713867,-12.96959400177002
die menschen schreiben,simple_agrmt,-8.954008102416992,-9.688987731933594,-8.105981826782227
der mensch schreiben,simple_agrmt,-12.493172645568848,-13.680486679077148,-13.206998825073242
der mensch erzählt,simple_agrmt,-7.941950798034668,-7.43897819519043,-8.85339641571045
die menschen erzählt,simple_agrmt,-13.870119094848633,-10.136531829833984,-12.184310913085938
die menschen erzählen,simple_agrmt,-9.056278228759766,-7.5126423835754395,-7.541780948638916
der mensch erzählen,simple_agrmt,-12.208864212036133,-12.48962116241455,-13.020635604858398
der mensch spielt,simple_agrmt,-6.9851531982421875,-5.748414039611816,-7.387683391571045
die menschen spielt,simple_agrmt,-11.676563262939453,-12.699175834655762,-12.739370346069336
die menschen spielen,simple_agrmt,-6.857909679412842,-5.828893661499023,-5.4581618309021
der mensch spielen,simple_agrmt,-14.302604675292969,-11.859135627746582,-12.239603042602539
der mensch kommt,simple_agrmt,-5.07517671585083,-3.7138748168945312,-4.9775896072387695
die menschen kommt,simple_agrmt,-9.992198944091797,-9.38263988494873,-9.300435066223145
die menschen kommen,simple_agrmt,-3.476104736328125,-3.135064125061035,-2.985875129699707
der mensch kommen,simple_agrmt,-12.978354454040527,-10.421157836914062,-12.45899486541748
die frau zweifelt,simple_agrmt,-15.572354316711426,-18.404688358306885,-20.234572410583496
die frauen zweifelt,simple_agrmt,-18.394588947296143,-19.350828170776367,-18.73836898803711
die frauen zweifeln,simple_agrmt,-18.48932695388794,-17.971603393554688,-18.143733978271484
die frau zweifeln,simple_agrmt,-16.111430168151855,-17.52492904663086,-19.52897596359253
die frau konstruiert,simple_agrmt,-24.028400421142578,-17.72749137878418,-18.755549430847168
die frauen konstruiert,simple_agrmt,-19.49499225616455,-19.880803108215332,-16.386682510375977
die frauen konstruieren,simple_agrmt,-18.441871643066406,-19.407231330871582,-14.568477630615234
die frau konstruieren,simple_agrmt,-23.936131477355957,-18.134089469909668,-18.036934852600098
die frau fürchtet,simple_agrmt,-12.645103454589844,-13.875858306884766,-10.953198432922363
die frauen fürchtet,simple_agrmt,-14.195047378540039,-15.109853744506836,-12.280954360961914
die frauen fürchten,simple_agrmt,-13.07597541809082,-14.30681037902832,-10.066365242004395
die frau fürchten,simple_agrmt,-15.364201068878174,-16.503005981445312,-13.777602195739746
die frau schält,simple_agrmt,-11.603909492492676,-8.615545749664307,-13.717924118041992
die frauen schält,simple_agrmt,-11.63158893585205,-11.039758682250977,-14.27631950378418
die frauen schälen,simple_agrmt,-9.265167236328125,-10.355698585510254,-13.030608177185059
die frau schälen,simple_agrmt,-14.451347351074219,-10.988011837005615,-14.305647850036621
die frau taucht,simple_agrmt,-9.705986022949219,-10.196727752685547,-10.803396224975586
die frauen taucht,simple_agrmt,-11.6404390335083,-11.25439453125,-10.227930068969727
die frauen tauchen,simple_agrmt,-9.05809497833252,-8.199732303619385,-10.406519889831543
die frau tauchen,simple_agrmt,-14.245283126831055,-10.128555297851562,-14.07297420501709
die frau kennt,simple_agrmt,-7.7686591148376465,-7.146317481994629,-10.747626304626465
die frauen kennt,simple_agrmt,-8.905893325805664,-11.143563270568848,-9.094057083129883
die frauen kennen,simple_agrmt,-6.617955684661865,-6.669116973876953,-6.546420097351074
die frau kennen,simple_agrmt,-11.217484474182129,-7.299909591674805,-13.389090538024902
die frau schreibt,simple_agrmt,-5.560967922210693,-7.589902400970459,-11.310288429260254
die frauen schreibt,simple_agrmt,-9.2435302734375,-10.261380195617676,-11.22391128540039
die frauen schreiben,simple_agrmt,-7.110779285430908,-9.588637351989746,-8.781755447387695
die frau schreiben,simple_agrmt,-11.532125473022461,-9.802921295166016,-11.967857360839844
die frau erzählt,simple_agrmt,-8.075115203857422,-7.276504993438721,-10.17761516571045
die frauen erzählt,simple_agrmt,-10.30623722076416,-8.686646461486816,-9.74345588684082
die frauen erzählen,simple_agrmt,-8.568582534790039,-7.179041385650635,-8.621752738952637
die frau erzählen,simple_agrmt,-9.987639427185059,-6.551670551300049,-11.094120025634766
die frau spielt,simple_agrmt,-6.339775085449219,-7.223490238189697,-10.15555191040039
die frauen spielt,simple_agrmt,-7.134087562561035,-9.53796672821045,-10.779854774475098
die frauen spielen,simple_agrmt,-5.15600061416626,-6.218217849731445,-5.686559677124023
die frau spielen,simple_agrmt,-10.390298843383789,-9.670443534851074,-11.149453163146973
die frau kommt,simple_agrmt,-5.272246360778809,-4.832770347595215,-5.452699661254883
die frauen kommt,simple_agrmt,-7.382088661193848,-8.517158508300781,-7.42552375793457
die frauen kommen,simple_agrmt,-4.579556941986084,-5.4026288986206055,-4.944725036621094
die frau kommen,simple_agrmt,-10.040210723876953,-8.935532569885254,-11.473013877868652
