minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2
"die polizisten arbeiten, der polizist arbeiten",wiki,simple_agrmt,polizisten,polizist,arbeiten,arbeiten,2.3446264266967773,1.0450553894042969,3.17372989654541,2.1878039042154946,2,0,10.828063863997055,5.288267030694535,3.4965075614664802,1.791759469228055,1.7047480922384253,6.306275286948016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der polizist liegt, die polizisten liegt",wiki,simple_agrmt,polizist,polizisten,liegt,liegt,5.599130630493164,0.8727436065673828,4.191494464874268,3.5544562339782715,-2,0,13.819120035953938,5.288267030694535,1.791759469228055,3.4965075614664802,-1.7047480922384253,7.370230641807081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die polizisten liegen, der polizist liegen",wiki,simple_agrmt,polizisten,polizist,liegen,liegen,3.844064712524414,8.042245388031006,5.4868292808532715,5.7910464604695635,2,0,13.819120035953938,5.288267030694535,3.4965075614664802,1.791759469228055,1.7047480922384253,6.448889394146858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde schaukelt, die kunden schaukelt",wiki,simple_agrmt,kunde,kunden,schaukelt,schaukelt,5.3821916580200195,1.6838703155517578,1.8533682823181152,2.9731434186299643,-1,0,0.8109302162163288,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden schaukeln, der kunde schaukeln",wiki,simple_agrmt,kunden,kunde,schaukeln,schaukeln,-0.2802438735961914,2.385284423828125,4.0725932121276855,2.059211254119873,1,0,0.8109302162163288,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde flüchtet, die kunden flüchtet",wiki,simple_agrmt,kunde,kunden,flüchtet,flüchtet,3.580646514892578,3.445122241973877,0.556365966796875,2.52737824122111,-1,0,3.295836866004329,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden flüchten, der kunde flüchten",wiki,simple_agrmt,kunden,kunde,flüchten,flüchten,3.339719772338867,4.0066752433776855,5.93562126159668,4.427338759104411,1,0,3.295836866004329,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde riecht, die kunden riecht",wiki,simple_agrmt,kunde,kunden,riecht,riecht,4.649011611938477,5.051603317260742,2.0220212936401367,3.9075454076131186,-1,0,3.465735902799726,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden riechen, der kunde riechen",wiki,simple_agrmt,kunden,kunde,riechen,riechen,-1.2665138244628906,0.7340078353881836,-0.34530162811279297,-0.2926025390625,1,0,3.465735902799726,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde wandert, die kunden wandert",wiki,simple_agrmt,kunde,kunden,wandert,wandert,1.9437904357910156,5.558544158935547,5.43881893157959,4.313717842102051,-1,0,5.4116460518550396,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden wandern, der kunde wandern",wiki,simple_agrmt,kunden,kunde,wandern,wandern,4.339376449584961,-0.41193580627441406,0.00513458251953125,1.3108584086100261,1,0,5.4116460518550396,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde feiert, die kunden feiert",wiki,simple_agrmt,kunde,kunden,feiert,feiert,2.506564140319824,3.2707595825195312,0.3302116394042969,2.0358451207478843,-1,0,5.768320995793772,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden feiern, der kunde feiern",wiki,simple_agrmt,kunden,kunde,feiern,feiern,1.7304420471191406,0.6568202972412109,5.447122097015381,2.6114614804585776,1,0,5.768320995793772,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde verschwindet, die kunden verschwindet",wiki,simple_agrmt,kunde,kunden,verschwindet,verschwindet,4.806943893432617,5.405019760131836,4.177517890930176,4.796493848164876,-1,0,6.866933284461882,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden verschwinden, der kunde verschwinden",wiki,simple_agrmt,kunden,kunde,verschwinden,verschwinden,0.36492919921875,1.5505762100219727,2.7975425720214844,1.571015993754069,1,0,6.866933284461882,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,3.871201010907891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde denkt, die kunden denkt",wiki,simple_agrmt,kunde,kunden,denkt,denkt,4.960873603820801,0.4645853042602539,4.421534538269043,3.2823311487833657,-1,0,7.917171988845775,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden denken, der kunde denken",wiki,simple_agrmt,kunden,kunde,denken,denken,2.911020278930664,3.3318634033203125,-0.12713050842285156,2.0385843912760415,1,0,7.917171988845775,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde spricht, die kunden spricht",wiki,simple_agrmt,kunde,kunden,spricht,spricht,4.773069381713867,6.089276313781738,4.863879680633545,5.242075125376384,-1,0,11.072558304852798,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden sprechen, der kunde sprechen",wiki,simple_agrmt,kunden,kunde,sprechen,sprechen,6.077685356140137,2.629423141479492,0.5655670166015625,3.0908918380737305,1,0,11.072558304852798,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,5.220355825078324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde arbeitet, die kunden arbeitet",wiki,simple_agrmt,kunde,kunden,arbeitet,arbeitet,5.33366584777832,5.061400413513184,2.495570182800293,4.296878814697266,-1,0,10.828063863997055,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden arbeiten, der kunde arbeiten",wiki,simple_agrmt,kunden,kunde,arbeiten,arbeiten,0.3433094024658203,5.849767684936523,3.533051013946533,3.2420427004496255,1,0,10.828063863997055,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,6.306275286948016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der kunde liegt, die kunden liegt",wiki,simple_agrmt,kunde,kunden,liegt,liegt,8.318580627441406,9.31717586517334,6.906224727630615,8.180660406748453,-1,0,13.819120035953938,6.856461984594587,2.302585092994046,4.553876891600541,-2.251291798606495,7.370230641807081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die kunden liegen, der kunde liegen",wiki,simple_agrmt,kunden,kunde,liegen,liegen,-0.09093904495239258,1.1730127334594727,-0.5274076461791992,0.1848886807759603,1,0,13.819120035953938,6.856461984594587,4.553876891600541,2.302585092994046,2.251291798606495,6.448889394146858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester schaukelt, die schwestern schaukelt",wiki,simple_agrmt,schwester,schwestern,schaukelt,schaukelt,3.6805777549743652,3.4471545219421387,4.1123948097229,3.7467090288798013,-1,-2,0.8109302162163288,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern schaukeln, die schwester schaukeln",wiki,simple_agrmt,schwestern,schwester,schaukeln,schaukeln,-1.9452762603759766,-1.0237369537353516,0.8543939590454102,-0.7048730850219727,1,2,0.8109302162163288,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester flüchtet, die schwestern flüchtet",wiki,simple_agrmt,schwester,schwestern,flüchtet,flüchtet,-0.22094964981079102,1.92930269241333,-3.746535301208496,-0.6793940862019857,-1,-2,3.295836866004329,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern flüchten, die schwester flüchten",wiki,simple_agrmt,schwestern,schwester,flüchten,flüchten,0.491396427154541,1.7611212730407715,2.6830835342407227,1.6452004114786785,1,2,3.295836866004329,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester riecht, die schwestern riecht",wiki,simple_agrmt,schwester,schwestern,riecht,riecht,3.8370466232299805,3.2035608291625977,-2.462883949279785,1.525907834370931,-1,-2,3.465735902799726,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern riechen, die schwester riechen",wiki,simple_agrmt,schwestern,schwester,riechen,riechen,-1.6070146560668945,3.3294601440429688,3.229886531829834,1.6507773399353027,1,2,3.465735902799726,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester wandert, die schwestern wandert",wiki,simple_agrmt,schwester,schwestern,wandert,wandert,-2.284627914428711,0.39844608306884766,-1.053645133972168,-0.9799423217773438,-1,-2,5.4116460518550396,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern wandern, die schwester wandern",wiki,simple_agrmt,schwestern,schwester,wandern,wandern,5.030525207519531,2.185940742492676,6.371706008911133,4.529390652974446,1,2,5.4116460518550396,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester feiert, die schwestern feiert",wiki,simple_agrmt,schwester,schwestern,feiert,feiert,-1.2471590042114258,0.780146598815918,1.407862663269043,0.3136167526245117,-1,-2,5.768320995793772,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern feiern, die schwester feiern",wiki,simple_agrmt,schwestern,schwester,feiern,feiern,1.604248046875,-3.316606044769287,-1.6815943717956543,-1.1313174565633137,1,2,5.768320995793772,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester verschwindet, die schwestern verschwindet",wiki,simple_agrmt,schwester,schwestern,verschwindet,verschwindet,-1.229269027709961,3.543325424194336,0.8038463592529297,1.0393009185791016,-1,-2,6.866933284461882,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern verschwinden, die schwester verschwinden",wiki,simple_agrmt,schwestern,schwester,verschwinden,verschwinden,4.014707565307617,1.5465288162231445,3.655381202697754,3.0722058614095054,1,2,6.866933284461882,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,3.871201010907891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester denkt, die schwestern denkt",wiki,simple_agrmt,schwester,schwestern,denkt,denkt,-7.011091232299805,-2.5788960456848145,-3.438401699066162,-4.342796325683594,-1,-2,7.917171988845775,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern denken, die schwester denken",wiki,simple_agrmt,schwestern,schwester,denken,denken,4.903500556945801,-0.428436279296875,3.008359909057617,2.494474728902181,1,2,7.917171988845775,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester spricht, die schwestern spricht",wiki,simple_agrmt,schwester,schwestern,spricht,spricht,2.4142074584960938,3.012359619140625,0.379974365234375,1.9355138142903645,-1,-2,11.072558304852798,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern sprechen, die schwester sprechen",wiki,simple_agrmt,schwestern,schwester,sprechen,sprechen,2.60306453704834,-0.8093671798706055,4.090097427368164,1.961264928181966,1,2,11.072558304852798,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,5.220355825078324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester arbeitet, die schwestern arbeitet",wiki,simple_agrmt,schwester,schwestern,arbeitet,arbeitet,3.388956069946289,0.3581066131591797,3.1418066024780273,2.2962897618611655,-1,-2,10.828063863997055,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern arbeiten, die schwester arbeiten",wiki,simple_agrmt,schwestern,schwester,arbeiten,arbeiten,2.8182859420776367,1.0541448593139648,1.9646797180175781,1.9457035064697266,1,2,10.828063863997055,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,6.306275286948016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwester liegt, die schwestern liegt",wiki,simple_agrmt,schwester,schwestern,liegt,liegt,1.4860649108886719,4.056183815002441,-1.0735950469970703,1.4895512262980144,-1,-2,13.819120035953938,8.468002947225466,4.912654885736052,3.5553480614894135,1.3573068242466388,7.370230641807081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die schwestern liegen, die schwester liegen",wiki,simple_agrmt,schwestern,schwester,liegen,liegen,4.6697916984558105,2.47012996673584,6.253660678863525,4.464527448018392,1,2,13.819120035953938,8.468002947225466,3.5553480614894135,4.912654885736052,-1.3573068242466388,6.448889394146858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder schaukelt, die brüder schaukelt",wiki,simple_agrmt,bruder,brüder,schaukelt,schaukelt,-2.972466468811035,-1.2214550971984863,-2.0947465896606445,-2.096222718556722,0,-1,0.8109302162163288,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder schaukeln, der bruder schaukeln",wiki,simple_agrmt,brüder,bruder,schaukeln,schaukeln,4.370532989501953,5.324112415313721,7.649510860443115,5.78138542175293,0,1,0.8109302162163288,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder flüchtet, die brüder flüchtet",wiki,simple_agrmt,bruder,brüder,flüchtet,flüchtet,-0.3846778869628906,1.558708667755127,-1.8525781631469727,-0.2261824607849121,0,-1,3.295836866004329,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder flüchten, der bruder flüchten",wiki,simple_agrmt,brüder,bruder,flüchten,flüchten,3.9131088256835938,3.3278307914733887,7.531040191650391,4.923993269602458,0,1,3.295836866004329,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder riecht, die brüder riecht",wiki,simple_agrmt,bruder,brüder,riecht,riecht,0.2719717025756836,-2.798781394958496,-2.273853302001953,-1.6002209981282551,0,-1,3.465735902799726,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder riechen, der bruder riechen",wiki,simple_agrmt,brüder,bruder,riechen,riechen,3.12310791015625,6.002704620361328,4.1299943923950195,4.418602307637532,0,1,3.465735902799726,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder wandert, die brüder wandert",wiki,simple_agrmt,bruder,brüder,wandert,wandert,-1.5482244491577148,-0.4165019989013672,-1.0999927520751953,-1.0215730667114258,0,-1,5.4116460518550396,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder wandern, der bruder wandern",wiki,simple_agrmt,brüder,bruder,wandern,wandern,5.46665096282959,1.8889684677124023,4.696539878845215,4.017386436462402,0,1,5.4116460518550396,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder feiert, die brüder feiert",wiki,simple_agrmt,bruder,brüder,feiert,feiert,-1.3010845184326172,-0.22834396362304688,0.4205303192138672,-0.3696327209472656,0,-1,5.768320995793772,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder feiern, der bruder feiern",wiki,simple_agrmt,brüder,bruder,feiern,feiern,2.293264865875244,2.428332805633545,3.8766069412231445,2.866068204243978,0,1,5.768320995793772,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder verschwindet, die brüder verschwindet",wiki,simple_agrmt,bruder,brüder,verschwindet,verschwindet,-1.3810062408447266,-1.3182907104492188,0.6784934997558594,-0.6736011505126953,0,-1,6.866933284461882,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder verschwinden, der bruder verschwinden",wiki,simple_agrmt,brüder,bruder,verschwinden,verschwinden,4.004767417907715,4.463134765625,4.706433296203613,4.391445159912109,0,1,6.866933284461882,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,3.871201010907891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder denkt, die brüder denkt",wiki,simple_agrmt,bruder,brüder,denkt,denkt,-2.403564453125,-3.3067445755004883,-3.0459394454956055,-2.9187494913736978,0,-1,7.917171988845775,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder denken, der bruder denken",wiki,simple_agrmt,brüder,bruder,denken,denken,4.675707817077637,3.0759668350219727,3.2234420776367188,3.658372243245443,0,1,7.917171988845775,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder spricht, die brüder spricht",wiki,simple_agrmt,bruder,brüder,spricht,spricht,1.5820550918579102,2.2296018600463867,0.6818323135375977,1.497829755147298,0,-1,11.072558304852798,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder sprechen, der bruder sprechen",wiki,simple_agrmt,brüder,bruder,sprechen,sprechen,5.437038421630859,3.85031795501709,5.592135429382324,4.959830602010091,0,1,11.072558304852798,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,5.220355825078324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder arbeitet, die brüder arbeitet",wiki,simple_agrmt,bruder,brüder,arbeitet,arbeitet,0.8425130844116211,1.310708999633789,-1.4420394897460938,0.2370608647664388,0,-1,10.828063863997055,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder arbeiten, der bruder arbeiten",wiki,simple_agrmt,brüder,bruder,arbeiten,arbeiten,4.017906188964844,3.8926315307617188,5.385263442993164,4.431933720906575,0,1,10.828063863997055,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,6.306275286948016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der bruder liegt, die brüder liegt",wiki,simple_agrmt,bruder,brüder,liegt,liegt,3.9187989234924316,7.206435203552246,4.992227554321289,5.372487227121989,0,-1,13.819120035953938,10.265627535905919,5.583496308781699,4.68213122712422,0.9013650816574792,7.370230641807081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die brüder liegen, der bruder liegen",wiki,simple_agrmt,brüder,bruder,liegen,liegen,4.796842575073242,2.5165624618530273,3.4734954833984375,3.5956335067749023,0,1,13.819120035953938,10.265627535905919,4.68213122712422,5.583496308781699,-0.9013650816574792,6.448889394146858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater schaukelt, die väter schaukelt",wiki,simple_agrmt,vater,väter,schaukelt,schaukelt,-0.026957035064697266,0.0485835075378418,-0.1958022117614746,-0.058058579762776695,0,-1,0.8109302162163288,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter schaukeln, der vater schaukeln",wiki,simple_agrmt,väter,vater,schaukeln,schaukeln,-0.49716997146606445,1.418311595916748,4.312714576721191,1.7446187337239583,0,1,0.8109302162163288,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater flüchtet, die väter flüchtet",wiki,simple_agrmt,vater,väter,flüchtet,flüchtet,4.083995342254639,2.9949660301208496,1.9887638092041016,3.02257506052653,0,-1,3.295836866004329,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter flüchten, der vater flüchten",wiki,simple_agrmt,väter,vater,flüchten,flüchten,1.55320405960083,-1.7188172340393066,3.994121551513672,1.2761694590250652,0,1,3.295836866004329,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater riecht, die väter riecht",wiki,simple_agrmt,vater,väter,riecht,riecht,1.4201202392578125,5.91778039932251,3.9061503410339355,3.7480169932047525,0,-1,3.465735902799726,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter riechen, der vater riechen",wiki,simple_agrmt,väter,vater,riechen,riechen,1.8459892272949219,-2.8809642791748047,0.6546468734741211,-0.12677605946858725,0,1,3.465735902799726,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater wandert, die väter wandert",wiki,simple_agrmt,vater,väter,wandert,wandert,1.716780662536621,1.4197893142700195,0.4635896682739258,1.2000532150268555,0,-1,5.4116460518550396,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter wandern, der vater wandern",wiki,simple_agrmt,väter,vater,wandern,wandern,3.002375602722168,0.579106330871582,3.5119810104370117,2.364487648010254,0,1,5.4116460518550396,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater feiert, die väter feiert",wiki,simple_agrmt,vater,väter,feiert,feiert,-3.1342859268188477,-4.045636177062988,2.4292335510253906,-1.5835628509521484,0,-1,5.768320995793772,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter feiern, der vater feiern",wiki,simple_agrmt,väter,vater,feiern,feiern,-3.105477809906006,-0.576472282409668,-1.2558050155639648,-1.645918369293213,0,1,5.768320995793772,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater verschwindet, die väter verschwindet",wiki,simple_agrmt,vater,väter,verschwindet,verschwindet,2.399783134460449,1.0773324966430664,1.9668865203857422,1.8146673838297527,0,-1,6.866933284461882,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter verschwinden, der vater verschwinden",wiki,simple_agrmt,väter,vater,verschwinden,verschwinden,1.418416976928711,2.2148284912109375,3.7022056579589844,2.445150375366211,0,1,6.866933284461882,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,3.871201010907891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater denkt, die väter denkt",wiki,simple_agrmt,vater,väter,denkt,denkt,-0.5371832847595215,-0.6846094131469727,0.1687021255493164,-0.3510301907857259,0,-1,7.917171988845775,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter denken, der vater denken",wiki,simple_agrmt,väter,vater,denken,denken,0.100250244140625,4.555332183837891,1.2291507720947266,1.9615777333577473,0,1,7.917171988845775,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,5.278114659230517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater spricht, die väter spricht",wiki,simple_agrmt,vater,väter,spricht,spricht,2.8591794967651367,1.7258939743041992,3.6647167205810547,2.7499300638834634,0,-1,11.072558304852798,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter sprechen, der vater sprechen",wiki,simple_agrmt,väter,vater,sprechen,sprechen,0.03632164001464844,2.310542106628418,1.3764667510986328,1.2411101659138997,0,1,11.072558304852798,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,5.220355825078324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater arbeitet, die väter arbeitet",wiki,simple_agrmt,vater,väter,arbeitet,arbeitet,5.697307586669922,3.726555824279785,4.545742034912109,4.6565351486206055,0,-1,10.828063863997055,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter arbeiten, der vater arbeiten",wiki,simple_agrmt,väter,vater,arbeiten,arbeiten,0.7179126739501953,2.7097158432006836,2.5996131896972656,2.0090805689493814,0,1,10.828063863997055,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,6.306275286948016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"der vater liegt, die väter liegt",wiki,simple_agrmt,vater,väter,liegt,liegt,5.5404558181762695,4.768576145172119,5.2708258628845215,5.193285942077637,0,-1,13.819120035953938,8.989943046329998,6.35088571671474,2.6390573296152584,3.7118283870994815,7.370230641807081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"die väter liegen, der vater liegen",wiki,simple_agrmt,väter,vater,liegen,liegen,5.025730133056641,1.5788812637329102,4.729680061340332,3.778097152709961,0,1,13.819120035953938,8.989943046329998,2.6390573296152584,6.35088571671474,-3.7118283870994815,6.448889394146858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
