minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj2_root,bigram_nsubj1_root
"les lecteurs vont, le lecteur vont",wiki,simple_agrmt,lecteurs,lecteur,vont,vont,5.876918792724609,5.436242580413818,3.6937880516052246,5.002316474914551,2,0,11.125791313546788,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,5.1647859739235145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le lecteur permet, les lecteurs permet",wiki,simple_agrmt,lecteur,lecteurs,permet,permet,5.475698947906494,3.876601219177246,4.257275581359863,4.536525249481201,-2,0,12.231896325539632,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,6.694562058521095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les lecteurs permettent, le lecteur permettent",wiki,simple_agrmt,lecteurs,lecteur,permettent,permettent,4.8026580810546875,5.550885200500488,3.080754280090332,4.478099187215169,2,0,12.231896325539632,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,5.537334267018537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le prince casse, les princes casse",wiki,simple_agrmt,prince,princes,casse,casse,-2.288567543029785,2.6209330558776855,-0.6509742736816406,-0.1062029202779134,-2,0,4.219507705176107,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,2.833213344056216,3.58351893845611,2.5649493574615367,0.0,0.0,0.0,0.0,0.0
"les princes cassent, le prince cassent",wiki,simple_agrmt,princes,prince,cassent,cassent,4.586683750152588,5.09706974029541,4.99118709564209,4.891646862030029,2,0,4.219507705176107,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,1.3862943611198906,2.5649493574615367,3.58351893845611,0.0,0.0,0.0,0.0,0.0
"le prince rentre, les princes rentre",wiki,simple_agrmt,prince,princes,rentre,rentre,2.3014793395996094,0.9659080505371094,2.8105812072753906,2.025989532470703,-2,0,6.705639094860002,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,3.7612001156935624,3.58351893845611,2.5649493574615367,0.0,0.0,0.0,0.0,0.0
"les princes rentrent, le prince rentrent",wiki,simple_agrmt,princes,prince,rentrent,rentrent,6.539336204528809,3.6722822189331055,9.078904151916504,6.430174191792806,2,0,6.705639094860002,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,2.9444389791664403,2.5649493574615367,3.58351893845611,0.0,0.0,0.0,0.0,0.0
"le prince continue, les princes continue",wiki,simple_agrmt,prince,princes,continue,continue,4.443751811981201,6.335384845733643,4.0477495193481445,4.942295392354329,-2,0,9.696709355308183,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,5.365976015021851,3.58351893845611,2.5649493574615367,4.8283137373023015,0.0,0.0,0.0,0.0
"les princes continuent, le prince continuent",wiki,simple_agrmt,princes,prince,continuent,continuent,3.6449265480041504,0.4031791687011719,4.319131374359131,2.789079030354818,2,0,9.696709355308183,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,4.330733340286331,2.5649493574615367,3.58351893845611,0.0,0.0,0.0,0.0,0.0
"le prince suit, les princes suit",wiki,simple_agrmt,prince,princes,suit,suit,6.7494797706604,6.0885114669799805,5.336780071258545,6.058257102966309,-2,0,10.062327221849518,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,5.2832037287379885,3.58351893845611,2.5649493574615367,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0
"les princes suivent, le prince suivent",wiki,simple_agrmt,princes,prince,suivent,suivent,6.20098876953125,3.5931568145751953,6.755711555480957,5.516619046529134,2,0,10.062327221849518,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,4.77912349311153,2.5649493574615367,3.58351893845611,0.0,0.0,0.6931471805599453,0.0,0.0
"le prince rend, les princes rend",wiki,simple_agrmt,prince,princes,rend,rend,1.1726140975952148,1.4840888977050781,2.020358085632324,1.5590203603108723,-2,0,10.216837371736487,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,5.652489180268651,3.58351893845611,2.5649493574615367,0.0,0.0,0.0,0.0,0.0
"les princes rendent, le prince rendent",wiki,simple_agrmt,princes,prince,rendent,rendent,4.096404075622559,3.42996883392334,5.258322715759277,4.261565208435059,2,0,10.216837371736487,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,4.564348191467836,2.5649493574615367,3.58351893845611,0.0,0.0,0.0,0.0,0.0
"le prince va, les princes va",wiki,simple_agrmt,prince,princes,va,va,5.127275466918945,3.946056365966797,2.7912120819091797,3.954847971598307,-2,0,11.125791313546788,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,5.961005339623274,3.58351893845611,2.5649493574615367,0.0,0.0,0.0,0.0,0.0
"les princes vont, le prince vont",wiki,simple_agrmt,princes,prince,vont,vont,2.8062210083007812,2.5005626678466797,4.956488609313965,3.421090761820475,2,0,11.125791313546788,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,5.1647859739235145,2.5649493574615367,3.58351893845611,0.0,0.0,0.0,0.0,0.0
"le prince permet, les princes permet",wiki,simple_agrmt,prince,princes,permet,permet,4.2008466720581055,4.699795722961426,4.681674957275391,4.527439117431641,-2,0,12.231896325539632,10.043423392833645,6.054439346269371,3.9889840465642745,2.0654552997050963,6.694562058521095,3.58351893845611,2.5649493574615367,0.0,0.0,0.0,0.0,0.0
"les princes permettent, le prince permettent",wiki,simple_agrmt,princes,prince,permettent,permettent,3.4165639877319336,3.163389205932617,3.2261857986450195,3.2687129974365234,2,0,12.231896325539632,10.043423392833645,3.9889840465642745,6.054439346269371,-2.0654552997050963,5.537334267018537,2.5649493574615367,3.58351893845611,0.0,0.0,0.0,0.0,0.0
"le personnage casse, les personnages casse",wiki,simple_agrmt,personnage,personnages,casse,casse,-1.884847640991211,1.6165285110473633,-0.27390384674072266,-0.1807409922281901,-2,0,4.219507705176107,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les personnages cassent, le personnage cassent",wiki,simple_agrmt,personnages,personnage,cassent,cassent,5.004114151000977,4.144482612609863,1.5425539016723633,3.5637168884277344,2,0,4.219507705176107,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le personnage rentre, les personnages rentre",wiki,simple_agrmt,personnage,personnages,rentre,rentre,2.1678237915039062,2.1882781982421875,1.3149547576904297,1.8903522491455078,-2,0,6.705639094860002,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les personnages rentrent, le personnage rentrent",wiki,simple_agrmt,personnages,personnage,rentrent,rentrent,4.786501884460449,8.229023933410645,6.294406414031982,6.436644077301025,2,0,6.705639094860002,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le personnage continue, les personnages continue",wiki,simple_agrmt,personnage,personnages,continue,continue,2.211869239807129,1.8887052536010742,2.5531044006347656,2.2178929646809897,-2,0,9.696709355308183,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,5.365976015021851,0.0,0.0,4.8283137373023015,0.0,0.0,0.0,0.0
"les personnages continuent, le personnage continuent",wiki,simple_agrmt,personnages,personnage,continuent,continuent,6.543922424316406,4.313323974609375,4.764230251312256,5.207158883412679,2,0,9.696709355308183,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,4.330733340286331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le personnage suit, les personnages suit",wiki,simple_agrmt,personnage,personnages,suit,suit,4.447428226470947,3.0425052642822266,3.1698055267333984,3.553246339162191,-2,0,10.062327221849518,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,5.2832037287379885,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
"les personnages suivent, le personnage suivent",wiki,simple_agrmt,personnages,personnage,suivent,suivent,5.973820686340332,4.1686601638793945,5.022613525390625,5.055031458536784,2,0,10.062327221849518,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,4.77912349311153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le personnage rend, les personnages rend",wiki,simple_agrmt,personnage,personnages,rend,rend,-1.4834537506103516,0.0775003433227539,0.10766983032226562,-0.43276119232177734,-2,0,10.216837371736487,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,5.652489180268651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les personnages rendent, le personnage rendent",wiki,simple_agrmt,personnages,personnage,rendent,rendent,5.148290634155273,3.2127065658569336,4.051074028015137,4.137357076009114,2,0,10.216837371736487,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,4.564348191467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le personnage va, les personnages va",wiki,simple_agrmt,personnage,personnages,va,va,4.76361608505249,1.7774581909179688,4.396760940551758,3.6459450721740723,-2,0,11.125791313546788,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,5.961005339623274,0.0,0.0,0.0,0.0,0.4054651081081644,0.0,0.0
"les personnages vont, le personnage vont",wiki,simple_agrmt,personnages,personnage,vont,vont,5.823151588439941,6.781223297119141,5.894287586212158,6.166220823923747,2,0,11.125791313546788,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,5.1647859739235145,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0
"le personnage permet, les personnages permet",wiki,simple_agrmt,personnage,personnages,permet,permet,3.0365304946899414,2.469938278198242,3.4568023681640625,2.9877570470174155,-2,0,12.231896325539632,12.416799426829295,6.142037405587356,6.274762021241939,-0.13272461565458293,6.694562058521095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les personnages permettent, le personnage permettent",wiki,simple_agrmt,personnages,personnage,permettent,permettent,6.803415298461914,6.363330364227295,5.0016632080078125,6.056136290232341,2,0,12.231896325539632,12.416799426829295,6.274762021241939,6.142037405587356,0.13272461565458293,5.537334267018537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le groupe casse, les groupes casse",wiki,simple_agrmt,groupe,groupes,casse,casse,-1.635960578918457,3.049311637878418,-0.49204540252685547,0.30710188547770184,-2,0,4.219507705176107,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les groupes cassent, le groupe cassent",wiki,simple_agrmt,groupes,groupe,cassent,cassent,3.10544490814209,4.442154407501221,0.8919076919555664,2.813169002532959,2,0,4.219507705176107,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le groupe rentre, les groupes rentre",wiki,simple_agrmt,groupe,groupes,rentre,rentre,2.6203737258911133,4.471442222595215,3.465475082397461,3.519097010294596,-2,0,6.705639094860002,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les groupes rentrent, le groupe rentrent",wiki,simple_agrmt,groupes,groupe,rentrent,rentrent,3.770127296447754,4.824575424194336,5.619503974914551,4.73806889851888,2,0,6.705639094860002,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le groupe continue, les groupes continue",wiki,simple_agrmt,groupe,groupes,continue,continue,4.232833385467529,3.848137378692627,3.60731840133667,3.896096388498942,-2,0,9.696709355308183,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,5.365976015021851,0.0,0.0,4.8283137373023015,0.4054651081081644,0.0,0.0,0.0
"les groupes continuent, le groupe continuent",wiki,simple_agrmt,groupes,groupe,continuent,continuent,2.459592819213867,3.8649024963378906,5.341648101806641,3.8887144724527993,2,0,9.696709355308183,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,4.330733340286331,0.0,0.0,0.0,0.0,0.4054651081081644,0.0,0.0
"le groupe suit, les groupes suit",wiki,simple_agrmt,groupe,groupes,suit,suit,3.7813000679016113,5.335683345794678,6.8111772537231445,5.3093868891398115,-2,0,10.062327221849518,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,5.2832037287379885,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
"les groupes suivent, le groupe suivent",wiki,simple_agrmt,groupes,groupe,suivent,suivent,1.2129096984863281,4.654599189758301,3.481534957885742,3.1163479487101235,2,0,10.062327221849518,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,4.77912349311153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le groupe rend, les groupes rend",wiki,simple_agrmt,groupe,groupes,rend,rend,1.0243053436279297,2.440445899963379,0.6763057708740234,1.3803523381551106,-2,0,10.216837371736487,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,5.652489180268651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les groupes rendent, le groupe rendent",wiki,simple_agrmt,groupes,groupe,rendent,rendent,1.3762569427490234,2.8189611434936523,5.89794921875,3.364389101664225,2,0,10.216837371736487,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,4.564348191467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le groupe va, les groupes va",wiki,simple_agrmt,groupe,groupes,va,va,4.966738224029541,4.993802547454834,5.90872049331665,5.289753754933675,-2,0,11.125791313546788,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,5.961005339623274,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0
"les groupes vont, le groupe vont",wiki,simple_agrmt,groupes,groupe,vont,vont,3.901681900024414,3.822721481323242,5.401722431182861,4.375375270843506,2,0,11.125791313546788,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,5.1647859739235145,0.0,0.0,0.0,0.0,0.4054651081081644,0.0,0.0
"le groupe permet, les groupes permet",wiki,simple_agrmt,groupe,groupes,permet,permet,3.3625683784484863,2.0382862091064453,2.6586036682128906,2.686486085255941,-2,0,12.231896325539632,12.873802013105497,7.180069874302796,5.6937321388027,1.4863377355000962,6.694562058521095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les groupes permettent, le groupe permettent",wiki,simple_agrmt,groupes,groupe,permettent,permettent,3.64300537109375,5.698511123657227,5.555965423583984,4.965827306111653,2,0,12.231896325539632,12.873802013105497,5.6937321388027,7.180069874302796,-1.4863377355000962,5.537334267018537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
