sentences,paradigm,13_logp,30_logp,42_logp
the man disappears,simple_agrmt,-14.97494125366211,-11.520500183105469,-13.223466873168945
the men disappears,simple_agrmt,-14.864480018615723,-11.988775253295898,-15.280499458312988
the men disappear,simple_agrmt,-11.683675765991211,-10.74555492401123,-11.99211311340332
the man disappear,simple_agrmt,-11.551582336425781,-12.843201637268066,-11.846434593200684
the man bows,simple_agrmt,-11.110231399536133,-12.141467094421387,-13.696213245391846
the men bows,simple_agrmt,-11.586167335510254,-11.844183921813965,-12.231794357299805
the men bow,simple_agrmt,-9.0087251663208,-10.05500316619873,-9.739411354064941
the man bow,simple_agrmt,-9.301154136657715,-10.548276901245117,-10.975512504577637
the man hides,simple_agrmt,-8.334530353546143,-10.334755897521973,-11.920228004455566
the men hides,simple_agrmt,-10.05811882019043,-10.120413780212402,-13.942420959472656
the men hide,simple_agrmt,-9.134526252746582,-8.345504760742188,-8.931412696838379
the man hide,simple_agrmt,-10.08473014831543,-11.962299346923828,-10.064043998718262
the man leaves,simple_agrmt,-11.251326560974121,-9.464167594909668,-12.052385330200195
the men leaves,simple_agrmt,-12.967881202697754,-10.187867164611816,-13.357427597045898
the men leave,simple_agrmt,-10.249425888061523,-6.3389482498168945,-7.778491973876953
the man leave,simple_agrmt,-12.016641616821289,-9.859183311462402,-11.185999870300293
the man sits,simple_agrmt,-5.818374156951904,-6.9885454177856445,-6.56703519821167
the men sits,simple_agrmt,-12.690345764160156,-11.396705627441406,-11.941949844360352
the men sit,simple_agrmt,-6.013592720031738,-6.757120132446289,-4.9843974113464355
the man sit,simple_agrmt,-6.674325942993164,-8.97907829284668,-7.2280168533325195
the man thinks,simple_agrmt,-7.3406267166137695,-8.47195816040039,-6.369924545288086
the men thinks,simple_agrmt,-10.954854011535645,-9.68268871307373,-9.81801700592041
the men think,simple_agrmt,-9.526427268981934,-9.158540725708008,-7.139691352844238
the man think,simple_agrmt,-11.275535583496094,-13.207265853881836,-10.614706039428711
the man goes,simple_agrmt,-5.8944525718688965,-5.144369125366211,-4.823106288909912
the men goes,simple_agrmt,-10.907129287719727,-9.35938835144043,-8.189722061157227
the men go,simple_agrmt,-4.495096206665039,-4.492486476898193,-3.6574020385742188
the man go,simple_agrmt,-7.113168239593506,-8.49938678741455,-7.873980522155762
the daddy awaits,simple_agrmt,-25.094003200531006,-22.1361026763916,-21.245336532592773
the daddies awaits,simple_agrmt,-25.31904172897339,-21.79359769821167,-20.973607063293457
the daddies await,simple_agrmt,-19.757500648498535,-19.308303356170654,-19.310179710388184
the daddy await,simple_agrmt,-19.295286178588867,-20.00227451324463,-18.952966690063477
the daddy complains,simple_agrmt,-13.30672836303711,-11.977561950683594,-17.0924654006958
the daddies complains,simple_agrmt,-13.92308521270752,-11.440069198608398,-17.457561492919922
the daddies complain,simple_agrmt,-10.987458229064941,-9.908060073852539,-13.689708709716797
the daddy complain,simple_agrmt,-11.749065399169922,-11.349570274353027,-12.900589942932129
the daddy arrives,simple_agrmt,-19.609859943389893,-23.35013771057129,-18.203189849853516
the daddies arrives,simple_agrmt,-16.759358406066895,-18.958919525146484,-15.392375946044922
the daddies arrive,simple_agrmt,-12.802958488464355,-12.376660346984863,-10.7741060256958
the daddy arrive,simple_agrmt,-15.109136581420898,-15.117956161499023,-12.060436248779297
the daddy disappears,simple_agrmt,-14.281270980834961,-13.841254234313965,-13.256465911865234
the daddies disappears,simple_agrmt,-15.55406379699707,-14.056334495544434,-15.164336204528809
the daddies disappear,simple_agrmt,-12.5088472366333,-12.954252243041992,-14.710577964782715
the daddy disappear,simple_agrmt,-12.474752426147461,-15.322818756103516,-14.6294584274292
the daddy bows,simple_agrmt,-10.401642799377441,-12.246541023254395,-13.572278499603271
the daddies bows,simple_agrmt,-12.668103218078613,-13.197077751159668,-15.164689064025879
the daddies bow,simple_agrmt,-11.993295669555664,-12.206356048583984,-14.03488540649414
the daddy bow,simple_agrmt,-8.726432800292969,-10.449045181274414,-9.89083480834961
the daddy hides,simple_agrmt,-9.134710788726807,-11.333356857299805,-10.22248888015747
the daddies hides,simple_agrmt,-13.10413646697998,-14.491381645202637,-12.781622886657715
the daddies hide,simple_agrmt,-11.217150688171387,-10.81114387512207,-10.042694091796875
the daddy hide,simple_agrmt,-11.07723617553711,-11.819354057312012,-11.169915199279785
the daddy leaves,simple_agrmt,-8.138099670410156,-8.761208534240723,-8.235559463500977
the daddies leaves,simple_agrmt,-12.585761070251465,-14.095891952514648,-13.546568870544434
the daddies leave,simple_agrmt,-8.636513710021973,-6.483708381652832,-9.888236045837402
the daddy leave,simple_agrmt,-10.298206329345703,-10.373543739318848,-11.36942195892334
the daddy sits,simple_agrmt,-8.976555824279785,-7.819545269012451,-6.456136226654053
the daddies sits,simple_agrmt,-13.724469184875488,-13.192122459411621,-11.431702613830566
the daddies sit,simple_agrmt,-8.981401443481445,-7.521422386169434,-7.384878158569336
the daddy sit,simple_agrmt,-9.280888557434082,-9.388009071350098,-8.969291687011719
the daddy thinks,simple_agrmt,-6.56333589553833,-7.152857780456543,-6.626350402832031
the daddies thinks,simple_agrmt,-9.909968376159668,-11.63329029083252,-8.352621078491211
the daddies think,simple_agrmt,-8.859326362609863,-7.898347854614258,-6.633737087249756
the daddy think,simple_agrmt,-8.082991600036621,-9.181680679321289,-8.456459045410156
the daddy goes,simple_agrmt,-6.719017028808594,-4.954784393310547,-5.1162238121032715
the daddies goes,simple_agrmt,-10.705392837524414,-10.259139060974121,-10.378414154052734
the daddies go,simple_agrmt,-5.722396373748779,-4.332459926605225,-5.577024459838867
the daddy go,simple_agrmt,-7.963374137878418,-8.001303672790527,-6.718516826629639
