sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
der präsident vor dem bauer zweifelt,-17.811198711395264,-17.367735862731934,-15.602389812469482,-22.923510551452637,-21.09149932861328,-23.75750970840454
die präsidenten vor dem bauer zweifelt,-18.6098575592041,-18.19328498840332,-15.81839656829834,-24.93409252166748,-21.341917037963867,-23.05295753479004
der präsident vor den bauern zweifelt,-16.954588413238525,-17.86998748779297,-16.175185203552246,-21.28916835784912,-22.730222702026367,-22.93006467819214
die präsidenten vor den bauern zweifelt,-18.40232563018799,-18.177074432373047,-17.37431240081787,-23.800631999969482,-22.39292001724243,-22.946799278259277
die präsidenten vor dem bauer zweifeln,-18.801005840301514,-18.927352905273438,-16.007137298583984,-16.123652458190918,-17.74423885345459,-16.313628673553467
der präsident vor dem bauer zweifeln,-18.411983489990234,-18.527806282043457,-16.453378677368164,-16.42438507080078,-18.28156614303589,-18.061285495758057
die präsidenten vor den bauern zweifeln,-18.52226161956787,-17.065195083618164,-16.22569465637207,-13.875982284545898,-16.062570095062256,-13.71314811706543
der präsident vor den bauern zweifeln,-17.13187599182129,-17.307337760925293,-16.2763614654541,-13.786980628967285,-17.09934091567993,-14.631105422973633
der präsident hinter dem bauer zweifelt,-16.74933433532715,-18.843412399291992,-15.904996395111084,-23.477298736572266,-22.074495315551758,-24.291611194610596
die präsidenten hinter dem bauer zweifelt,-17.366345405578613,-19.67673969268799,-16.3456072807312,-25.17100763320923,-21.467153072357178,-23.418208599090576
der präsident hinter den bauern zweifelt,-16.05608606338501,-17.85786485671997,-16.413525581359863,-21.217004776000977,-23.535576343536377,-22.52858877182007
die präsidenten hinter den bauern zweifelt,-17.175698280334473,-18.38576889038086,-17.13120460510254,-23.01519775390625,-22.409135818481445,-22.602410793304443
die präsidenten hinter dem bauer zweifeln,-17.605704307556152,-21.248475074768066,-16.62141513824463,-17.531158447265625,-17.750979900360107,-16.874642372131348
der präsident hinter dem bauer zweifeln,-17.13878870010376,-20.925501823425293,-16.78135347366333,-17.474245071411133,-18.78879165649414,-17.95413637161255
die präsidenten hinter den bauern zweifeln,-17.08161163330078,-17.92451763153076,-16.442503929138184,-14.909955024719238,-16.20557403564453,-14.546338081359863
der präsident hinter den bauern zweifeln,-15.646356582641602,-17.97357416152954,-16.788216590881348,-14.95237922668457,-17.8633074760437,-14.614635467529297
der präsident neben dem bauer zweifelt,-17.55399227142334,-19.124221801757812,-15.849878311157227,-23.215619564056396,-21.41197967529297,-26.256762504577637
die präsidenten neben dem bauer zweifelt,-18.091978073120117,-19.95900249481201,-16.13747501373291,-24.86871337890625,-20.953377723693848,-25.65455722808838
der präsident neben den bauern zweifelt,-17.20708656311035,-17.858649253845215,-16.504090309143066,-20.491816997528076,-23.04224157333374,-22.907104015350342
die präsidenten neben den bauern zweifelt,-18.193734169006348,-18.17943286895752,-16.968427658081055,-22.892311573028564,-22.30330181121826,-22.846274375915527
die präsidenten neben dem bauer zweifeln,-18.07384490966797,-21.61343002319336,-16.597399711608887,-18.133968353271484,-17.840599060058594,-18.33117437362671
der präsident neben dem bauer zweifeln,-17.7444109916687,-21.368945121765137,-16.695873737335205,-17.741700172424316,-17.749133110046387,-18.690129280090332
die präsidenten neben den bauern zweifeln,-17.755002975463867,-17.893091201782227,-16.35035991668701,-13.689062118530273,-17.113967895507812,-14.083073139190674
der präsident neben den bauern zweifeln,-16.58157730102539,-18.20567035675049,-16.586745262145996,-13.322062492370605,-17.486166954040527,-13.453911304473877
der präsident in der nähe von dem bauer zweifelt,-18.091956615447998,-19.7834529876709,-18.345967292785645,-24.103449821472168,-22.740567684173584,-24.85896873474121
die präsidenten in der nähe von dem bauer zweifelt,-18.376768112182617,-20.407203674316406,-18.176464080810547,-25.78449010848999,-23.315112113952637,-24.694828033447266
der präsident in der nähe von den bauern zweifelt,-17.817726135253906,-18.792299270629883,-18.440436363220215,-21.401639938354492,-22.622703552246094,-22.618343353271484
die präsidenten in der nähe von den bauern zweifelt,-18.683866500854492,-19.351648330688477,-18.85145378112793,-23.33241367340088,-22.339534282684326,-23.160297870635986
die präsidenten in der nähe von dem bauer zweifeln,-18.66334056854248,-19.775278091430664,-17.929643630981445,-19.389963150024414,-19.131056308746338,-19.5686936378479
der präsident in der nähe von dem bauer zweifeln,-18.630945205688477,-19.606515884399414,-18.35095500946045,-18.6023211479187,-19.053247928619385,-20.133798599243164
die präsidenten in der nähe von den bauern zweifeln,-18.268092155456543,-17.31020450592041,-17.714344024658203,-15.232954025268555,-17.26445960998535,-16.811522006988525
der präsident in der nähe von den bauern zweifeln,-17.517885208129883,-17.087024688720703,-17.611766815185547,-15.592056274414062,-18.6491060256958,-16.951526165008545
der präsident gegenüber dem bauer zweifelt,-16.745841026306152,-17.637614250183105,-13.963184356689453,-23.10453462600708,-21.7957501411438,-25.388230800628662
die präsidenten gegenüber dem bauer zweifelt,-17.161656379699707,-18.548507690429688,-13.779755592346191,-25.269591331481934,-21.244428157806396,-24.493194580078125
der präsident gegenüber den bauern zweifelt,-15.856757164001465,-17.145047664642334,-14.733224868774414,-21.667920112609863,-23.10912036895752,-22.824932098388672
die präsidenten gegenüber den bauern zweifelt,-16.67442274093628,-17.947053909301758,-15.141648292541504,-24.228487014770508,-22.372095584869385,-22.900182247161865
die präsidenten gegenüber dem bauer zweifeln,-17.98024559020996,-18.93735980987549,-15.380197525024414,-16.717144012451172,-16.903531551361084,-16.440546989440918
der präsident gegenüber dem bauer zweifeln,-17.80514907836914,-18.63129234313965,-16.05498456954956,-16.189759254455566,-17.906378746032715,-17.530465126037598
die präsidenten gegenüber den bauern zweifeln,-17.249844551086426,-16.314485549926758,-16.02443027496338,-14.031678199768066,-15.932095050811768,-13.236787796020508
der präsident gegenüber den bauern zweifeln,-16.56387233734131,-16.286173343658447,-16.328938484191895,-13.788413047790527,-17.207080841064453,-12.809804916381836
der präsident vor dem bauer konstruiert,-15.737212181091309,-20.392088890075684,-15.644649505615234,-13.297998428344727,-12.70873737335205,-12.405906677246094
die präsidenten vor dem bauer konstruiert,-16.134479522705078,-18.749398231506348,-15.562262535095215,-14.336006164550781,-14.030088424682617,-12.84457778930664
der präsident vor den bauern konstruiert,-17.891551971435547,-18.634337425231934,-17.37595272064209,-14.128118515014648,-13.058530807495117,-13.597326278686523
die präsidenten vor den bauern konstruiert,-18.658641815185547,-17.44568157196045,-17.48443603515625,-14.608421325683594,-15.543079376220703,-12.674808502197266
die präsidenten vor dem bauer konstruieren,-13.270495414733887,-17.142229080200195,-15.179652214050293,-13.30889892578125,-12.221162796020508,-14.98363971710205
der präsident vor dem bauer konstruieren,-13.768620491027832,-20.1288480758667,-16.228800773620605,-15.581260681152344,-13.91663932800293,-16.76158046722412
die präsidenten vor den bauern konstruieren,-13.916996955871582,-13.717711448669434,-15.452470779418945,-13.823495864868164,-13.196392059326172,-13.728536605834961
der präsident vor den bauern konstruieren,-14.039172172546387,-16.379425048828125,-16.365735054016113,-17.53017234802246,-15.569598197937012,-17.311118125915527
der präsident hinter dem bauer konstruiert,-15.506464958190918,-20.589045524597168,-15.555511474609375,-12.974681854248047,-12.091508865356445,-12.229386329650879
die präsidenten hinter dem bauer konstruiert,-15.930122375488281,-18.897891998291016,-15.690661430358887,-13.705399513244629,-13.60982608795166,-12.573433876037598
der präsident hinter den bauern konstruiert,-17.41845989227295,-18.69974994659424,-17.8306245803833,-14.204715728759766,-12.890618324279785,-13.498753547668457
die präsidenten hinter den bauern konstruiert,-18.372179985046387,-17.810138702392578,-17.88447856903076,-14.544780731201172,-15.377114295959473,-12.736727714538574
die präsidenten hinter dem bauer konstruieren,-13.064220428466797,-17.336445808410645,-15.381769180297852,-13.337973594665527,-12.127622604370117,-14.634010314941406
der präsident hinter dem bauer konstruieren,-13.708415031433105,-20.47774600982666,-16.368721961975098,-15.792694091796875,-13.25678825378418,-16.57219696044922
die präsidenten hinter den bauern konstruieren,-13.928498268127441,-14.165604591369629,-15.788905143737793,-14.207681655883789,-13.168304443359375,-14.163677215576172
der präsident hinter den bauern konstruieren,-13.990669250488281,-16.637676239013672,-16.90492820739746,-18.063830375671387,-15.482993125915527,-17.51945686340332
der präsident neben dem bauer konstruiert,-16.532029151916504,-21.361587524414062,-16.21327495574951,-13.267145156860352,-12.486529350280762,-12.167654991149902
die präsidenten neben dem bauer konstruiert,-16.78790283203125,-19.533458709716797,-16.30452060699463,-13.660194396972656,-13.974912643432617,-12.383660316467285
der präsident neben den bauern konstruiert,-18.553366661071777,-19.674983024597168,-18.540443420410156,-14.696529388427734,-12.503304481506348,-12.823101043701172
die präsidenten neben den bauern konstruiert,-19.4033784866333,-18.641535758972168,-18.499605178833008,-14.619421005249023,-15.13890552520752,-12.138026237487793
die präsidenten neben dem bauer konstruieren,-14.00466537475586,-18.235602378845215,-16.23654270172119,-12.982911109924316,-12.002713203430176,-14.273611068725586
der präsident neben dem bauer konstruieren,-14.676576614379883,-21.49129295349121,-17.19558334350586,-14.702850341796875,-12.816224098205566,-16.000977516174316
die präsidenten neben den bauern konstruieren,-15.095657348632812,-15.3727445602417,-16.865960121154785,-13.893352508544922,-12.554941177368164,-13.359232902526855
der präsident neben den bauern konstruieren,-15.208706855773926,-17.95320987701416,-18.014967918395996,-17.22246265411377,-14.378913879394531,-15.945928573608398
der präsident in der nähe von dem bauer konstruiert,-16.43173599243164,-21.471830368041992,-17.25962543487549,-13.0396089553833,-13.13999080657959,-12.074264526367188
die präsidenten in der nähe von dem bauer konstruiert,-16.718948364257812,-20.83093547821045,-17.32458209991455,-13.280474662780762,-13.757122993469238,-11.93604850769043
der präsident in der nähe von den bauern konstruiert,-17.977296829223633,-19.89666223526001,-19.373878479003906,-14.239810943603516,-13.468862533569336,-12.249469757080078
die präsidenten in der nähe von den bauern konstruiert,-18.573994636535645,-19.54549217224121,-19.324402332305908,-13.942972183227539,-14.808594703674316,-11.607101440429688
die präsidenten in der nähe von dem bauer konstruieren,-14.330337524414062,-19.559762954711914,-16.72228240966797,-13.306829452514648,-12.40247631072998,-14.434350967407227
der präsident in der nähe von dem bauer konstruieren,-14.640750885009766,-21.07621479034424,-17.40926742553711,-15.153876304626465,-13.616530418395996,-16.48379421234131
die präsidenten in der nähe von den bauern konstruieren,-14.693754196166992,-16.1221342086792,-17.29638671875,-13.987129211425781,-13.7504243850708,-13.187226295471191
der präsident in der nähe von den bauern konstruieren,-14.628759384155273,-17.420645713806152,-17.98193359375,-17.553987503051758,-16.13817310333252,-16.039198875427246
der präsident gegenüber dem bauer konstruiert,-13.519638061523438,-20.455718994140625,-14.720490455627441,-13.57278823852539,-12.613924026489258,-12.065800666809082
die präsidenten gegenüber dem bauer konstruiert,-13.537273406982422,-18.448552131652832,-14.874028205871582,-14.346882820129395,-14.113887786865234,-12.312524795532227
der präsident gegenüber den bauern konstruiert,-15.504393577575684,-18.612008094787598,-16.596132278442383,-14.749308586120605,-12.71530818939209,-13.452798843383789
die präsidenten gegenüber den bauern konstruiert,-15.803598403930664,-17.404736518859863,-16.599292755126953,-14.950279235839844,-14.964305877685547,-13.115225791931152
die präsidenten gegenüber dem bauer konstruieren,-11.709287643432617,-17.515806198120117,-14.93371295928955,-13.500526428222656,-12.166604995727539,-14.127572059631348
der präsident gegenüber dem bauer konstruieren,-12.468219757080078,-20.601919174194336,-15.696063995361328,-15.520529747009277,-13.203118324279785,-16.20216655731201
die präsidenten gegenüber den bauern konstruieren,-12.2481689453125,-14.740400314331055,-15.108617782592773,-14.224065780639648,-12.861099243164062,-14.144259452819824
der präsident gegenüber den bauern konstruieren,-12.699508666992188,-17.294665336608887,-16.205294609069824,-17.91303062438965,-15.352912902832031,-16.98287582397461
der präsident vor dem bauer fürchtet,-15.185087203979492,-9.871703147888184,-13.44131326675415,-15.52404260635376,-15.23245096206665,-14.397355556488037
die präsidenten vor dem bauer fürchtet,-15.081052303314209,-10.44542121887207,-14.04785680770874,-16.83777952194214,-14.462014198303223,-15.829836368560791
der präsident vor den bauern fürchtet,-14.379867553710938,-9.22638988494873,-12.630931854248047,-14.302567481994629,-12.528992652893066,-15.272780895233154
die präsidenten vor den bauern fürchtet,-14.95796012878418,-9.681661128997803,-12.925371170043945,-16.031307697296143,-11.828094959259033,-17.169161796569824
die präsidenten vor dem bauer fürchten,-14.754005908966064,-11.422016143798828,-14.564411163330078,-13.203306198120117,-11.816256523132324,-8.374022006988525
der präsident vor dem bauer fürchten,-15.656548976898193,-11.952170848846436,-14.591528415679932,-15.196980476379395,-13.864068031311035,-9.84985876083374
die präsidenten vor den bauern fürchten,-12.75100326538086,-8.010040283203125,-11.385364532470703,-10.770380020141602,-9.42258596420288,-8.587584018707275
der präsident vor den bauern fürchten,-13.241387367248535,-8.606974601745605,-12.090772151947021,-12.386468887329102,-11.993853092193604,-10.142619132995605
der präsident hinter dem bauer fürchtet,-15.262484550476074,-12.035320281982422,-13.038830757141113,-15.702171802520752,-14.953752517700195,-13.217904090881348
die präsidenten hinter dem bauer fürchtet,-15.359110355377197,-13.0200777053833,-13.774978160858154,-16.222729682922363,-13.940700054168701,-14.648030757904053
der präsident hinter den bauern fürchtet,-15.069119930267334,-11.344000816345215,-12.193008422851562,-14.415277481079102,-12.42389440536499,-15.300828456878662
die präsidenten hinter den bauern fürchtet,-15.652707576751709,-11.92130708694458,-12.816859245300293,-16.159000396728516,-11.735889911651611,-17.121897220611572
die präsidenten hinter dem bauer fürchten,-15.783597469329834,-13.095874786376953,-14.522007465362549,-13.064261436462402,-11.50901174545288,-7.926733016967773
der präsident hinter dem bauer fürchten,-16.580402374267578,-13.349165916442871,-14.368048191070557,-15.649574756622314,-13.685783863067627,-9.427196502685547
die präsidenten hinter den bauern fürchten,-13.350213527679443,-9.445508480072021,-11.686862468719482,-11.272275924682617,-9.639780044555664,-9.579391479492188
der präsident hinter den bauern fürchten,-13.962469100952148,-10.019083976745605,-11.957444667816162,-13.017405986785889,-12.329907417297363,-11.013331413269043
der präsident neben dem bauer fürchtet,-15.540681838989258,-11.962960243225098,-13.497163772583008,-15.855756282806396,-14.660490036010742,-14.664710998535156
die präsidenten neben dem bauer fürchtet,-15.166617393493652,-13.05232858657837,-14.09098482131958,-16.59715986251831,-13.86120319366455,-15.93317699432373
der präsident neben den bauern fürchtet,-15.246062755584717,-11.172929763793945,-12.997769355773926,-14.49834156036377,-11.608166217803955,-15.852890014648438
die präsidenten neben den bauern fürchtet,-15.262814998626709,-12.059142112731934,-13.125643253326416,-16.145079135894775,-10.804298877716064,-17.31322145462036
die präsidenten neben dem bauer fürchten,-16.167931079864502,-13.317831993103027,-14.6124587059021,-13.554535388946533,-11.342475414276123,-9.362968921661377
der präsident neben dem bauer fürchten,-17.24457359313965,-13.753273963928223,-14.613525867462158,-15.519726276397705,-13.419039726257324,-10.636378765106201
die präsidenten neben den bauern fürchten,-13.585282325744629,-9.663928985595703,-12.067448616027832,-11.99569845199585,-8.906512260437012,-9.498873710632324
der präsident neben den bauern fürchten,-14.477410316467285,-10.326014041900635,-12.626545906066895,-13.182959079742432,-11.432638168334961,-10.724291324615479
der präsident in der nähe von dem bauer fürchtet,-16.10331964492798,-13.348301887512207,-13.893765449523926,-15.678653717041016,-16.454623699188232,-13.699002742767334
die präsidenten in der nähe von dem bauer fürchtet,-15.928317070007324,-14.150611877441406,-14.143623352050781,-15.823082447052002,-15.72557258605957,-15.001750946044922
der präsident in der nähe von den bauern fürchtet,-13.72386646270752,-12.71737289428711,-13.843695163726807,-15.060911655426025,-12.660046100616455,-15.331124305725098
die präsidenten in der nähe von den bauern fürchtet,-14.3568115234375,-13.178511142730713,-14.308574199676514,-15.745698928833008,-11.911389350891113,-16.862924098968506
die präsidenten in der nähe von dem bauer fürchten,-16.57242774963379,-13.72234582901001,-14.283663749694824,-14.059836387634277,-12.63276720046997,-9.14629077911377
der präsident in der nähe von dem bauer fürchten,-17.30130386352539,-13.825859069824219,-14.629021167755127,-15.624739646911621,-14.398702621459961,-10.240087032318115
die präsidenten in der nähe von den bauern fürchten,-13.448834896087646,-9.464021682739258,-12.885733127593994,-12.027398586273193,-9.700797080993652,-10.300928592681885
der präsident in der nähe von den bauern fürchten,-13.491984844207764,-9.713407516479492,-12.998243808746338,-13.367346286773682,-11.679054260253906,-11.509434700012207
der präsident gegenüber dem bauer fürchtet,-15.040458679199219,-10.597150325775146,-11.827214241027832,-16.02890396118164,-14.415172576904297,-13.780311584472656
die präsidenten gegenüber dem bauer fürchtet,-15.170145034790039,-11.265677452087402,-12.290631294250488,-17.1778621673584,-13.718623638153076,-15.662818431854248
der präsident gegenüber den bauern fürchtet,-15.249043464660645,-9.617084503173828,-10.8433198928833,-14.044203281402588,-12.027705192565918,-14.379370212554932
die präsidenten gegenüber den bauern fürchtet,-15.779232025146484,-10.302953720092773,-11.131753921508789,-16.356399536132812,-11.869322776794434,-16.462425708770752
die präsidenten gegenüber dem bauer fürchten,-15.393179893493652,-11.409500122070312,-12.870811462402344,-12.623362064361572,-11.39797592163086,-8.247058391571045
der präsident gegenüber dem bauer fürchten,-16.09159231185913,-11.846968173980713,-13.0474214553833,-14.941584587097168,-13.897572040557861,-9.649522304534912
die präsidenten gegenüber den bauern fürchten,-13.309072494506836,-8.159727573394775,-10.031623363494873,-10.812600135803223,-9.528694152832031,-8.985071182250977
der präsident gegenüber den bauern fürchten,-13.71258544921875,-8.530295848846436,-10.575647354125977,-12.148994445800781,-12.003441333770752,-9.982659816741943
der präsident vor dem bauer schält,-13.633318901062012,-10.732091903686523,-11.254111289978027,-15.498292446136475,-16.510117530822754,-16.68861675262451
die präsidenten vor dem bauer schält,-13.746458053588867,-10.574618339538574,-11.790355682373047,-15.959502220153809,-16.233430862426758,-17.374794006347656
der präsident vor den bauern schält,-15.320640563964844,-11.404580116271973,-12.01826286315918,-16.82117462158203,-18.19581127166748,-14.146010875701904
die präsidenten vor den bauern schält,-15.547727584838867,-12.136298179626465,-13.368896484375,-17.247286796569824,-17.899414539337158,-14.835189819335938
die präsidenten vor dem bauer schälen,-11.02001667022705,-10.442498207092285,-11.148387908935547,-16.15100383758545,-14.351163864135742,-16.648139476776123
der präsident vor dem bauer schälen,-12.49311351776123,-12.509053230285645,-12.431522369384766,-18.091187953948975,-15.589656829833984,-19.6886625289917
die präsidenten vor den bauern schälen,-9.982243537902832,-9.351402282714844,-10.506026268005371,-15.717395305633545,-17.51523447036743,-15.192777156829834
der präsident vor den bauern schälen,-10.790310859680176,-9.91840648651123,-10.729217529296875,-18.243669986724854,-18.88780641555786,-17.06620454788208
der präsident hinter dem bauer schält,-14.225719451904297,-10.824772834777832,-11.297674179077148,-15.420802593231201,-16.63033628463745,-16.455480575561523
die präsidenten hinter dem bauer schält,-14.393954277038574,-10.396306991577148,-11.321805000305176,-16.44335126876831,-15.80723237991333,-17.029863834381104
der präsident hinter den bauern schält,-15.424762725830078,-11.235855102539062,-11.721916198730469,-16.426846504211426,-17.836566925048828,-14.115401268005371
die präsidenten hinter den bauern schält,-15.859687805175781,-11.934066772460938,-12.815421104431152,-16.811620235443115,-17.191750526428223,-14.634008407592773
die präsidenten hinter dem bauer schälen,-12.33760929107666,-10.7239408493042,-11.613842964172363,-18.668951511383057,-13.534986019134521,-17.65470552444458
der präsident hinter dem bauer schälen,-13.89271068572998,-13.000185012817383,-13.613350868225098,-19.786506175994873,-15.16726541519165,-20.308605194091797
die präsidenten hinter den bauern schälen,-10.844734191894531,-9.494179725646973,-10.130792617797852,-15.853298664093018,-16.417749881744385,-15.150484561920166
der präsident hinter den bauern schälen,-11.567737579345703,-10.150753021240234,-10.951775550842285,-18.49142551422119,-17.69169807434082,-17.002881050109863
der präsident neben dem bauer schält,-14.43104362487793,-10.284737586975098,-10.71543025970459,-15.265475273132324,-15.996556758880615,-16.60322380065918
die präsidenten neben dem bauer schält,-14.656107902526855,-9.741690635681152,-11.074593544006348,-16.16158962249756,-15.64343786239624,-17.38481044769287
der präsident neben den bauern schält,-15.72173023223877,-11.020308494567871,-12.076828956604004,-17.06461238861084,-18.256722927093506,-13.69832468032837
die präsidenten neben den bauern schält,-16.105584144592285,-11.461181640625,-13.402885437011719,-17.582775115966797,-17.83880376815796,-14.369016647338867
die präsidenten neben dem bauer schälen,-12.34626293182373,-10.180046081542969,-11.382631301879883,-16.99703884124756,-13.38490629196167,-17.669392585754395
der präsident neben dem bauer schälen,-13.741880416870117,-12.465984344482422,-13.021003723144531,-18.066137313842773,-14.040884494781494,-19.820518970489502
die präsidenten neben den bauern schälen,-11.039946556091309,-9.291701316833496,-10.820568084716797,-16.169057846069336,-17.041468143463135,-14.902264595031738
der präsident neben den bauern schälen,-11.809700012207031,-10.192440032958984,-11.267580032348633,-17.95347023010254,-17.72858428955078,-16.35239267349243
der präsident in der nähe von dem bauer schält,-16.893120765686035,-11.590322494506836,-12.17160701751709,-15.801888465881348,-15.465721130371094,-16.935107231140137
die präsidenten in der nähe von dem bauer schält,-17.058707237243652,-11.284285545349121,-12.425034523010254,-16.51072645187378,-15.22938585281372,-16.8290696144104
der präsident in der nähe von den bauern schält,-17.249553203582764,-12.57013988494873,-11.798043251037598,-17.22227716445923,-17.587482452392578,-15.467337131500244
die präsidenten in der nähe von den bauern schält,-17.48122262954712,-12.56265640258789,-12.88304328918457,-17.424857139587402,-17.14606809616089,-15.615816593170166
die präsidenten in der nähe von dem bauer schälen,-14.258681297302246,-11.260446548461914,-11.751049995422363,-17.278212547302246,-12.224075317382812,-18.057480812072754
der präsident in der nähe von dem bauer schälen,-15.476520538330078,-12.54533576965332,-12.51760196685791,-17.88617467880249,-12.339372158050537,-19.81678009033203
die präsidenten in der nähe von den bauern schälen,-12.421051025390625,-9.925209045410156,-10.481736183166504,-15.457735538482666,-16.51749563217163,-16.650042057037354
der präsident in der nähe von den bauern schälen,-12.983829498291016,-10.432985305786133,-10.142627716064453,-16.802886486053467,-17.247572898864746,-18.02440595626831
der präsident gegenüber dem bauer schält,-15.00876522064209,-10.629348754882812,-11.64802360534668,-16.057802200317383,-16.16797113418579,-15.943176746368408
die präsidenten gegenüber dem bauer schält,-15.258588790893555,-10.29049015045166,-11.679590225219727,-16.619738578796387,-15.733971118927002,-16.772605895996094
der präsident gegenüber den bauern schält,-16.15976905822754,-10.456913948059082,-12.668802261352539,-17.266289710998535,-17.62397336959839,-13.70279836654663
die präsidenten gegenüber den bauern schält,-16.75752592086792,-11.447896003723145,-13.598480224609375,-17.805830001831055,-17.313719272613525,-14.366693496704102
die präsidenten gegenüber dem bauer schälen,-13.164570808410645,-10.615655899047852,-11.67850399017334,-17.1262264251709,-13.922616481781006,-16.532933235168457
der präsident gegenüber dem bauer schälen,-14.686851501464844,-12.824307441711426,-13.309240341186523,-18.617344856262207,-14.847147941589355,-18.938804149627686
die präsidenten gegenüber den bauern schälen,-12.088582992553711,-9.938637733459473,-11.025019645690918,-16.10221242904663,-17.486692905426025,-15.312207221984863
der präsident gegenüber den bauern schälen,-12.69159984588623,-10.495976448059082,-11.854779243469238,-18.380971431732178,-18.35106325149536,-16.812754154205322
der präsident vor dem bauer taucht,-12.143310546875,-12.332756996154785,-10.616935729980469,-13.730815887451172,-16.752041816711426,-12.131980895996094
die präsidenten vor dem bauer taucht,-11.44738483428955,-12.901406288146973,-10.715714454650879,-14.192216396331787,-16.774693489074707,-12.02371883392334
der präsident vor den bauern taucht,-13.352871894836426,-13.571683883666992,-11.527613639831543,-11.246713638305664,-10.329734325408936,-10.665576934814453
die präsidenten vor den bauern taucht,-13.378714561462402,-13.667679786682129,-11.898260116577148,-13.504839897155762,-10.950326919555664,-10.622796058654785
die präsidenten vor dem bauer tauchen,-10.604674339294434,-11.104442596435547,-12.87413215637207,-10.582566738128662,-12.982166290283203,-10.269722938537598
der präsident vor dem bauer tauchen,-12.334668159484863,-13.057717323303223,-13.148252487182617,-11.086124420166016,-13.882060050964355,-13.140493392944336
die präsidenten vor den bauern tauchen,-8.962751388549805,-9.354998588562012,-14.317020416259766,-9.602978229522705,-10.730149745941162,-10.554876327514648
der präsident vor den bauern tauchen,-9.642851829528809,-10.972358703613281,-14.196394920349121,-9.714608669281006,-10.410729885101318,-13.167704582214355
der präsident hinter dem bauer taucht,-11.943170547485352,-11.386825561523438,-10.672879219055176,-14.507038593292236,-16.161677837371826,-12.528679370880127
die präsidenten hinter dem bauer taucht,-11.229696273803711,-11.759859085083008,-10.548126220703125,-14.906550407409668,-16.155479431152344,-12.429569244384766
der präsident hinter den bauern taucht,-13.711968421936035,-12.40544319152832,-12.186009407043457,-11.191569328308105,-9.73809289932251,-9.674349784851074
die präsidenten hinter den bauern taucht,-13.848793983459473,-12.625743865966797,-12.496051788330078,-13.533755779266357,-10.344905853271484,-9.802553176879883
die präsidenten hinter dem bauer tauchen,-10.686294555664062,-11.60978889465332,-12.485612869262695,-11.77568244934082,-13.03004264831543,-10.582902908325195
der präsident hinter dem bauer tauchen,-12.601377487182617,-13.526337623596191,-13.176088333129883,-12.06394910812378,-13.88633394241333,-13.308596134185791
die präsidenten hinter den bauern tauchen,-8.517709732055664,-9.716830253601074,-13.870338439941406,-9.697259426116943,-10.381351947784424,-9.634645938873291
der präsident hinter den bauern tauchen,-9.210434913635254,-11.07179069519043,-14.041582107543945,-9.8555588722229,-10.135041236877441,-11.924410343170166
der präsident neben dem bauer taucht,-12.109951972961426,-11.650787353515625,-11.486563682556152,-14.421557903289795,-16.88202667236328,-12.118889331817627
die präsidenten neben dem bauer taucht,-11.622793197631836,-12.380305290222168,-11.386796951293945,-14.555004119873047,-17.018627166748047,-11.823324203491211
der präsident neben den bauern taucht,-14.094640731811523,-12.9364013671875,-12.646839141845703,-12.92675495147705,-11.482617378234863,-10.58766222000122
die präsidenten neben den bauern taucht,-14.203126907348633,-13.354384422302246,-12.737648963928223,-14.691137790679932,-12.088369846343994,-10.726884841918945
die präsidenten neben dem bauer tauchen,-11.870220184326172,-12.23449993133545,-12.75957202911377,-11.8809814453125,-14.048332214355469,-10.59831714630127
der präsident neben dem bauer tauchen,-13.200233459472656,-14.156805992126465,-12.789728164672852,-12.07987356185913,-14.822540283203125,-13.045949459075928
die präsidenten neben den bauern tauchen,-10.327593803405762,-10.98537540435791,-14.943304061889648,-10.864620685577393,-11.208497524261475,-10.399739742279053
der präsident neben den bauern tauchen,-10.794593811035156,-12.564306259155273,-14.768209457397461,-10.953426361083984,-11.028138637542725,-12.470556735992432
der präsident in der nähe von dem bauer taucht,-11.717307090759277,-12.430092811584473,-11.680521965026855,-14.897733211517334,-17.242987632751465,-12.331797122955322
die präsidenten in der nähe von dem bauer taucht,-11.39283275604248,-12.870550155639648,-11.79377269744873,-14.830979347229004,-17.187318801879883,-12.30448293685913
der präsident in der nähe von den bauern taucht,-13.635149002075195,-12.959817886352539,-12.262955665588379,-11.992241859436035,-11.000804424285889,-10.550817489624023
die präsidenten in der nähe von den bauern taucht,-13.742626190185547,-13.148330688476562,-12.572662353515625,-13.394543170928955,-11.785870552062988,-10.74765157699585
die präsidenten in der nähe von dem bauer tauchen,-10.948599815368652,-11.786337852478027,-12.922807693481445,-12.755475997924805,-14.298684120178223,-11.957053184509277
der präsident in der nähe von dem bauer tauchen,-11.803411483764648,-13.187920570373535,-12.838812828063965,-13.296133041381836,-15.439595222473145,-14.039796352386475
die präsidenten in der nähe von den bauern tauchen,-9.770353317260742,-10.897683143615723,-13.545985221862793,-11.123845100402832,-10.861246109008789,-11.065736293792725
der präsident in der nähe von den bauern tauchen,-10.259732246398926,-12.151507377624512,-13.140442848205566,-11.31858205795288,-10.957407474517822,-13.230109214782715
