sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
das kleinkind riecht den duft von frischem kaffee und denkt an blumen im garten,-8.905640602111816,-6.184388637542725,-5.872297286987305,-11.132322311401367,-10.698001861572266,-13.246341705322266
die kleinkinder riechen den duft von frischem kaffee und denkt an blumen im garten,-8.649880409240723,-6.703493118286133,-5.263211250305176,-12.18546438217163,-11.520590782165527,-13.549541473388672
die kleinkinder riechen den duft von frischem kaffee und denken an blumen im garten,-9.757795333862305,-10.71004867553711,-7.7110395431518555,-11.0726318359375,-9.713685989379883,-9.69454574584961
das kleinkind riecht den duft von frischem kaffee und denken an blumen im garten,-12.028136253356934,-12.024351119995117,-9.413148880004883,-11.868098258972168,-11.938587188720703,-10.845069885253906
das kleinkind riecht den duft von frischem kaffee und spricht über das abendessen,-9.87537670135498,-10.732782363891602,-9.719407081604004,-9.769671440124512,-9.727023124694824,-9.474392890930176
die kleinkinder riechen den duft von frischem kaffee und spricht über das abendessen,-10.24699878692627,-11.07201862335205,-9.585136413574219,-11.23862075805664,-11.445843696594238,-13.086644172668457
die kleinkinder riechen den duft von frischem kaffee und sprechen über das abendessen,-10.922954559326172,-11.829852104187012,-12.724874496459961,-10.289566040039062,-7.640334129333496,-9.7213134765625
das kleinkind riecht den duft von frischem kaffee und sprechen über das abendessen,-13.98523235321045,-14.432331085205078,-14.768535614013672,-12.448662757873535,-10.199234008789062,-11.40464973449707
das kleinkind riecht den duft von frischem kaffee und arbeitet an einem projekt,-11.27908706665039,-11.361239433288574,-11.503584861755371,-9.816232681274414,-9.229629516601562,-9.401445388793945
die kleinkinder riechen den duft von frischem kaffee und arbeitet an einem projekt,-11.33176040649414,-12.356154441833496,-11.661398887634277,-11.130267143249512,-11.18478775024414,-10.748235702514648
die kleinkinder riechen den duft von frischem kaffee und arbeiten an einem projekt,-12.228609085083008,-13.64599609375,-11.869060516357422,-10.233721733093262,-9.55664348602295,-9.492938041687012
das kleinkind riecht den duft von frischem kaffee und arbeiten an einem projekt,-14.234536170959473,-15.229389190673828,-13.387166976928711,-11.884611129760742,-11.863533973693848,-12.648951530456543
das kleinkind riecht den duft von frischem kaffee und liegt auf dem boden,-10.679583549499512,-10.125182151794434,-9.224757194519043,-8.488858222961426,-8.980606079101562,-8.817913055419922
die kleinkinder riechen den duft von frischem kaffee und liegt auf dem boden,-12.11512565612793,-11.479750633239746,-10.018692970275879,-11.901449203491211,-12.59058952331543,-13.513056755065918
die kleinkinder riechen den duft von frischem kaffee und liegen auf dem boden,-13.90839672088623,-13.41063404083252,-12.520830154418945,-8.59128189086914,-8.745723724365234,-10.734496116638184
das kleinkind riecht den duft von frischem kaffee und liegen auf dem boden,-15.195577621459961,-14.253958702087402,-13.4401273727417,-11.955804824829102,-12.996001243591309,-13.939908027648926
das kleinkind wandert durch den wald und feiert den geburtstag des großvaters,-7.609030723571777,-8.092886924743652,-11.14610481262207,-14.643560409545898,-15.710660934448242,-10.990838050842285
die kleinkinder wandern durch den wald und feiert den geburtstag des großvaters,-9.486010551452637,-9.073001861572266,-11.439151763916016,-15.82172679901123,-14.633158683776855,-11.06592845916748
die kleinkinder wandern durch den wald und feiern den geburtstag des großvaters,-8.600811004638672,-6.801552772521973,-7.470669746398926,-11.554943084716797,-13.379041194915771,-11.048563003540039
das kleinkind wandert durch den wald und feiern den geburtstag des großvaters,-10.595381736755371,-9.365062713623047,-9.859223365783691,-12.30303430557251,-13.522449016571045,-14.026770114898682
das kleinkind wandert durch den wald und verschwindet im nebel,-9.979253768920898,-10.97548770904541,-10.188033103942871,-10.357377052307129,-12.44478702545166,-13.521591186523438
die kleinkinder wandern durch den wald und verschwindet im nebel,-12.538098335266113,-13.342370986938477,-12.279219627380371,-13.928753852844238,-13.64262866973877,-14.445530891418457
die kleinkinder wandern durch den wald und verschwinden im nebel,-10.461104393005371,-12.088421821594238,-12.166911125183105,-11.738056182861328,-10.238788604736328,-11.546273231506348
das kleinkind wandert durch den wald und verschwinden im nebel,-11.056353569030762,-11.829333305358887,-11.204761505126953,-11.991589546203613,-11.497626304626465,-11.695046424865723
das kleinkind wandert durch den wald und denkt an blumen im garten,-7.395983695983887,-5.241552829742432,-6.663681983947754,-9.271258354187012,-13.416275024414062,-11.707874298095703
die kleinkinder wandern durch den wald und denkt an blumen im garten,-9.200138092041016,-9.107542037963867,-9.537196159362793,-10.057364463806152,-14.325713157653809,-13.03771686553955
die kleinkinder wandern durch den wald und denken an blumen im garten,-8.722867965698242,-7.958361625671387,-8.966021537780762,-12.01888656616211,-11.25073528289795,-12.647195816040039
das kleinkind wandert durch den wald und denken an blumen im garten,-11.444442749023438,-8.976187705993652,-9.437082290649414,-12.268198013305664,-12.753731727600098,-14.252714157104492
das kleinkind wandert durch den wald und spricht über das abendessen,-10.976340293884277,-9.772041320800781,-11.026354789733887,-8.706093788146973,-10.47559928894043,-10.192886352539062
die kleinkinder wandern durch den wald und spricht über das abendessen,-11.291638374328613,-11.570683479309082,-12.848502159118652,-11.741257667541504,-12.133997917175293,-12.535717964172363
die kleinkinder wandern durch den wald und sprechen über das abendessen,-9.345401763916016,-8.897390365600586,-11.90608024597168,-12.679821968078613,-11.322790145874023,-11.067456245422363
das kleinkind wandert durch den wald und sprechen über das abendessen,-11.7052001953125,-11.021410942077637,-12.976801872253418,-12.38626766204834,-13.935198783874512,-13.033745765686035
das kleinkind wandert durch den wald und arbeitet an einem projekt,-12.350863456726074,-9.856237411499023,-11.816022872924805,-13.023003578186035,-11.818695068359375,-12.348045349121094
die kleinkinder wandern durch den wald und arbeitet an einem projekt,-11.98861312866211,-11.456962585449219,-13.031770706176758,-15.16503620147705,-12.082630157470703,-13.527761459350586
die kleinkinder wandern durch den wald und arbeiten an einem projekt,-8.81954574584961,-8.383734703063965,-8.68310260772705,-12.529691696166992,-10.199545860290527,-10.908431053161621
das kleinkind wandert durch den wald und arbeiten an einem projekt,-12.886966705322266,-11.303313255310059,-10.43447494506836,-12.974800109863281,-12.534942626953125,-13.871187210083008
das kleinkind wandert durch den wald und liegt auf dem boden,-10.809967041015625,-10.340288162231445,-9.908293724060059,-6.86893367767334,-7.91291618347168,-7.383766174316406
die kleinkinder wandern durch den wald und liegt auf dem boden,-12.312766075134277,-12.640608787536621,-11.044493675231934,-10.61431884765625,-11.263821601867676,-10.85015869140625
die kleinkinder wandern durch den wald und liegen auf dem boden,-10.232902526855469,-9.93956470489502,-7.6605377197265625,-8.500879287719727,-6.492182731628418,-7.446638107299805
das kleinkind wandert durch den wald und liegen auf dem boden,-11.699496269226074,-12.107309341430664,-9.74354362487793,-9.279258728027344,-9.217217445373535,-8.302087783813477
das kleinkind feiert den geburtstag des großvaters und verschwindet im nebel,-12.54902458190918,-12.582624435424805,-12.210010528564453,-9.580679893493652,-11.326276779174805,-10.774237632751465
die kleinkinder feiern den geburtstag des großvaters und verschwindet im nebel,-12.48594856262207,-14.272876739501953,-12.877412796020508,-12.177067756652832,-14.489931106567383,-13.256772994995117
die kleinkinder feiern den geburtstag des großvaters und verschwinden im nebel,-13.733500480651855,-14.500412940979004,-15.701879501342773,-10.479846000671387,-10.849906921386719,-9.723336219787598
das kleinkind feiert den geburtstag des großvaters und verschwinden im nebel,-15.05525016784668,-14.657821655273438,-15.29773235321045,-11.90392780303955,-13.54910945892334,-11.133338928222656
das kleinkind feiert den geburtstag des großvaters und denkt an blumen im garten,-7.125576496124268,-6.4894633293151855,-6.052388668060303,-11.33385181427002,-14.65517807006836,-11.19700813293457
die kleinkinder feiern den geburtstag des großvaters und denkt an blumen im garten,-6.956685543060303,-7.660834312438965,-6.7043538093566895,-12.492658615112305,-13.932744026184082,-11.619441986083984
die kleinkinder feiern den geburtstag des großvaters und denken an blumen im garten,-10.666007041931152,-8.630077362060547,-9.445868492126465,-11.338970184326172,-12.079063415527344,-8.900070190429688
das kleinkind feiert den geburtstag des großvaters und denken an blumen im garten,-12.182701110839844,-9.462587356567383,-11.28137493133545,-11.491828918457031,-13.515826225280762,-10.851908683776855
das kleinkind feiert den geburtstag des großvaters und spricht über das abendessen,-10.861278533935547,-11.396946907043457,-10.512795448303223,-10.023947715759277,-9.155632019042969,-9.63967514038086
die kleinkinder feiern den geburtstag des großvaters und spricht über das abendessen,-10.670957565307617,-11.917057037353516,-11.954919815063477,-13.216996192932129,-11.535895347595215,-13.910456657409668
die kleinkinder feiern den geburtstag des großvaters und sprechen über das abendessen,-12.224600791931152,-11.210075378417969,-13.626362800598145,-10.21030044555664,-8.587712287902832,-8.610956192016602
das kleinkind feiert den geburtstag des großvaters und sprechen über das abendessen,-13.312490463256836,-14.198687553405762,-15.434528350830078,-10.560078620910645,-11.056604385375977,-10.72009563446045
das kleinkind feiert den geburtstag des großvaters und arbeitet an einem projekt,-10.000274658203125,-10.685771942138672,-10.450815200805664,-9.41746997833252,-9.598379135131836,-9.791378021240234
die kleinkinder feiern den geburtstag des großvaters und arbeitet an einem projekt,-9.701391220092773,-10.031501770019531,-11.657876014709473,-11.699666976928711,-12.8240966796875,-12.200309753417969
die kleinkinder feiern den geburtstag des großvaters und arbeiten an einem projekt,-9.143182754516602,-8.402408599853516,-10.682696342468262,-10.325907707214355,-10.934941291809082,-8.637248992919922
das kleinkind feiert den geburtstag des großvaters und arbeiten an einem projekt,-10.76272201538086,-11.030098915100098,-11.447470664978027,-12.505013465881348,-13.962596893310547,-12.074209213256836
das kleinkind feiert den geburtstag des großvaters und liegt auf dem boden,-11.331575393676758,-11.123198509216309,-10.16071891784668,-7.0042290687561035,-6.359793663024902,-5.579361438751221
die kleinkinder feiern den geburtstag des großvaters und liegt auf dem boden,-11.333747863769531,-12.283476829528809,-11.253911972045898,-10.942879676818848,-11.529316902160645,-12.041581153869629
die kleinkinder feiern den geburtstag des großvaters und liegen auf dem boden,-11.054765701293945,-11.822967529296875,-11.222620964050293,-9.17397689819336,-8.814287185668945,-9.901479721069336
das kleinkind feiert den geburtstag des großvaters und liegen auf dem boden,-11.855703353881836,-12.584346771240234,-12.63182258605957,-11.368021011352539,-12.411391258239746,-10.800420761108398
das kleinkind verschwindet im nebel und denkt an blumen im garten,-4.880938529968262,-4.228882312774658,-4.053442001342773,-12.661963939666748,-17.01368284225464,-12.254977226257324
die kleinkinder verschwinden im nebel und denkt an blumen im garten,-6.90861177444458,-8.21213150024414,-6.147014141082764,-14.10664176940918,-16.97889280319214,-12.801493167877197
die kleinkinder verschwinden im nebel und denken an blumen im garten,-8.215901374816895,-7.5611572265625,-8.835027694702148,-8.866128921508789,-8.639242172241211,-9.854747772216797
das kleinkind verschwindet im nebel und denken an blumen im garten,-10.469064712524414,-9.439592361450195,-10.008033752441406,-10.820880889892578,-10.516552925109863,-12.021225929260254
das kleinkind verschwindet im nebel und spricht über das abendessen,-7.349145412445068,-8.712663650512695,-7.6711506843566895,-9.577710151672363,-8.93346118927002,-8.34170150756836
die kleinkinder verschwinden im nebel und spricht über das abendessen,-8.662482261657715,-10.860977172851562,-10.28016471862793,-12.697834014892578,-11.111366271972656,-12.901041030883789
die kleinkinder verschwinden im nebel und sprechen über das abendessen,-9.303370475769043,-10.213671684265137,-11.668328285217285,-9.876155853271484,-9.258649826049805,-10.261975288391113
das kleinkind verschwindet im nebel und sprechen über das abendessen,-13.836609840393066,-13.209616661071777,-12.794891357421875,-11.97288990020752,-11.584385871887207,-12.901187896728516
das kleinkind verschwindet im nebel und arbeitet an einem projekt,-7.796919822692871,-8.93012809753418,-8.76893424987793,-8.907716751098633,-8.888072967529297,-10.88067626953125
die kleinkinder verschwinden im nebel und arbeitet an einem projekt,-9.029001235961914,-10.205815315246582,-9.519187927246094,-11.892688751220703,-9.748968124389648,-12.08573055267334
die kleinkinder verschwinden im nebel und arbeiten an einem projekt,-8.480485916137695,-7.380440711975098,-8.705459594726562,-9.704900741577148,-9.226446151733398,-9.544486999511719
das kleinkind verschwindet im nebel und arbeiten an einem projekt,-10.886592864990234,-11.711040496826172,-11.733640670776367,-11.93840217590332,-12.133668899536133,-13.715702056884766
das kleinkind verschwindet im nebel und liegt auf dem boden,-7.848113059997559,-7.343127250671387,-7.540286064147949,-5.317773818969727,-4.798080921173096,-5.288118362426758
die kleinkinder verschwinden im nebel und liegt auf dem boden,-11.300177574157715,-10.697654724121094,-10.113327026367188,-10.445647239685059,-9.881516456604004,-11.549178123474121
die kleinkinder verschwinden im nebel und liegen auf dem boden,-7.86311674118042,-8.703133583068848,-8.46222972869873,-6.4470977783203125,-5.8520097732543945,-6.214843273162842
das kleinkind verschwindet im nebel und liegen auf dem boden,-9.851497650146484,-11.028341293334961,-10.69112777709961,-9.163385391235352,-7.554293632507324,-8.46187973022461
das kleinkind denkt an blumen im garten und spricht über das abendessen,-9.654067039489746,-9.201972961425781,-8.189614295959473,-10.674077987670898,-10.026476860046387,-12.553425788879395
die kleinkinder denken an blumen im garten und spricht über das abendessen,-9.974905967712402,-11.17928695678711,-10.693337440490723,-12.35228443145752,-11.825002670288086,-14.662620544433594
die kleinkinder denken an blumen im garten und sprechen über das abendessen,-7.976461410522461,-8.952560424804688,-11.022710800170898,-10.652467727661133,-10.488419532775879,-10.673376083374023
das kleinkind denkt an blumen im garten und sprechen über das abendessen,-10.535789489746094,-10.439647674560547,-11.824483871459961,-11.97838306427002,-13.128793716430664,-13.848551750183105
das kleinkind denkt an blumen im garten und arbeitet an einem projekt,-10.76400375366211,-10.507719039916992,-8.42236614227295,-10.9937744140625,-10.989839553833008,-11.575319290161133
die kleinkinder denken an blumen im garten und arbeitet an einem projekt,-10.839162826538086,-11.451234817504883,-10.196764945983887,-11.531089782714844,-11.487141609191895,-11.829251289367676
die kleinkinder denken an blumen im garten und arbeiten an einem projekt,-9.000770568847656,-9.010137557983398,-9.500718116760254,-10.495124816894531,-9.141815185546875,-7.746705532073975
das kleinkind denkt an blumen im garten und arbeiten an einem projekt,-11.063214302062988,-12.446566581726074,-12.448298454284668,-11.47008228302002,-11.98177719116211,-12.458603858947754
das kleinkind denkt an blumen im garten und liegt auf dem boden,-8.613040924072266,-9.184910774230957,-6.964069843292236,-7.3055806159973145,-8.487967491149902,-8.525071144104004
die kleinkinder denken an blumen im garten und liegt auf dem boden,-11.18163013458252,-11.250104904174805,-10.001805305480957,-9.931159019470215,-12.639509201049805,-13.061989784240723
die kleinkinder denken an blumen im garten und liegen auf dem boden,-9.230366706848145,-10.317669868469238,-8.220975875854492,-7.157868385314941,-7.457113742828369,-7.9973602294921875
das kleinkind denkt an blumen im garten und liegen auf dem boden,-8.62651538848877,-11.540143966674805,-9.657032012939453,-8.847661972045898,-8.405345916748047,-9.385551452636719
das kleinkind spricht über das abendessen und arbeitet an einem projekt,-8.998661041259766,-7.910179138183594,-8.215128898620605,-10.723673820495605,-11.294938087463379,-12.338019371032715
die kleinkinder sprechen über das abendessen und arbeitet an einem projekt,-10.639095306396484,-11.09636116027832,-10.882535934448242,-12.217613220214844,-11.764060974121094,-12.268043518066406
die kleinkinder sprechen über das abendessen und arbeiten an einem projekt,-8.727869033813477,-6.771731853485107,-6.019289016723633,-8.320108413696289,-8.788992881774902,-6.840274333953857
das kleinkind spricht über das abendessen und arbeiten an einem projekt,-12.697747230529785,-9.757096290588379,-10.015830993652344,-11.189589500427246,-10.933988571166992,-10.234888076782227
das kleinkind spricht über das abendessen und liegt auf dem boden,-8.957477569580078,-9.49254035949707,-7.800622463226318,-7.896035671234131,-10.077943801879883,-9.823163986206055
die kleinkinder sprechen über das abendessen und liegt auf dem boden,-12.02696704864502,-12.902902603149414,-10.876880645751953,-11.843796730041504,-13.212667465209961,-15.343047142028809
die kleinkinder sprechen über das abendessen und liegen auf dem boden,-10.316105842590332,-10.174185752868652,-8.131636619567871,-6.984010219573975,-8.372380256652832,-8.33622932434082
das kleinkind spricht über das abendessen und liegen auf dem boden,-12.759334564208984,-11.675877571105957,-10.341222763061523,-9.083510398864746,-11.395909309387207,-9.887702941894531
das kleinkind arbeitet an einem projekt und liegt auf dem boden,-10.068511009216309,-10.116893768310547,-7.161411285400391,-6.254963397979736,-6.396195411682129,-6.047569274902344
die kleinkinder arbeiten an einem projekt und liegt auf dem boden,-11.15218734741211,-12.80866527557373,-9.489736557006836,-10.117789268493652,-11.48414134979248,-11.3023042678833
die kleinkinder arbeiten an einem projekt und liegen auf dem boden,-10.43640422821045,-10.033215522766113,-9.100824356079102,-7.589476585388184,-8.696718215942383,-8.757939338684082
das kleinkind arbeitet an einem projekt und liegen auf dem boden,-12.00797176361084,-11.716619491577148,-10.076671600341797,-11.191605567932129,-10.335244178771973,-9.918170928955078
der zwilling schaukelt auf dem spielplatz und flüchtet vor dem feuer,-15.999114036560059,-16.505677223205566,-17.566333770751953,-14.85851240158081,-13.542848587036133,-12.276134967803955
die zwillinge schaukeln auf dem spielplatz und flüchtet vor dem feuer,-14.905477523803711,-14.035880088806152,-15.755232810974121,-14.498546123504639,-16.94315242767334,-14.087459564208984
die zwillinge schaukeln auf dem spielplatz und flüchten vor dem feuer,-13.298853874206543,-17.20881748199463,-15.012452125549316,-13.348809719085693,-11.697397232055664,-10.24562931060791
der zwilling schaukelt auf dem spielplatz und flüchten vor dem feuer,-17.009742736816406,-18.773208618164062,-18.409912586212158,-17.06452512741089,-15.21586799621582,-13.502736568450928
der zwilling schaukelt auf dem spielplatz und riecht den duft von frischem kaffee,-10.35431957244873,-9.730569839477539,-11.41524887084961,-18.846847534179688,-13.965494155883789,-13.531315803527832
die zwillinge schaukeln auf dem spielplatz und riecht den duft von frischem kaffee,-12.072373390197754,-12.559680938720703,-12.910093307495117,-17.596355438232422,-14.338857650756836,-17.007747650146484
die zwillinge schaukeln auf dem spielplatz und riechen den duft von frischem kaffee,-9.115495681762695,-9.810276985168457,-12.596353530883789,-12.761271476745605,-12.188223838806152,-14.986067771911621
der zwilling schaukelt auf dem spielplatz und riechen den duft von frischem kaffee,-13.902202606201172,-13.170381546020508,-14.535309791564941,-15.433504104614258,-13.361169815063477,-16.81604290008545
der zwilling schaukelt auf dem spielplatz und wandert durch den wald,-14.177905082702637,-13.772223472595215,-12.959297180175781,-10.235237121582031,-8.525945663452148,-10.276748657226562
die zwillinge schaukeln auf dem spielplatz und wandert durch den wald,-15.484100341796875,-13.25267219543457,-15.793499946594238,-10.774833679199219,-9.335230350494385,-13.02044677734375
die zwillinge schaukeln auf dem spielplatz und wandern durch den wald,-8.377034187316895,-7.980170249938965,-8.943439483642578,-9.18586540222168,-8.73548936843872,-11.938751220703125
der zwilling schaukelt auf dem spielplatz und wandern durch den wald,-12.610909461975098,-10.99801254272461,-12.31556510925293,-13.14771842956543,-12.166969299316406,-13.930413246154785
der zwilling schaukelt auf dem spielplatz und feiert den geburtstag des großvaters,-9.303458213806152,-9.86793327331543,-8.738531112670898,-9.373556137084961,-9.475669860839844,-7.107812881469727
die zwillinge schaukeln auf dem spielplatz und feiert den geburtstag des großvaters,-11.081314086914062,-11.884520530700684,-8.798909187316895,-11.112863540649414,-10.663304328918457,-9.126781940460205
die zwillinge schaukeln auf dem spielplatz und feiern den geburtstag des großvaters,-7.194600582122803,-7.468189239501953,-7.943633079528809,-9.696821689605713,-10.76909875869751,-10.503798484802246
der zwilling schaukelt auf dem spielplatz und feiern den geburtstag des großvaters,-8.746960639953613,-9.91165542602539,-10.941926956176758,-11.559442520141602,-11.402907371520996,-12.240075588226318
der zwilling schaukelt auf dem spielplatz und verschwindet im nebel,-10.385453224182129,-11.179691314697266,-10.969528198242188,-11.375886917114258,-9.884182929992676,-9.595536231994629
die zwillinge schaukeln auf dem spielplatz und verschwindet im nebel,-10.09304428100586,-11.567243576049805,-11.49096393585205,-12.83149242401123,-12.409328937530518,-12.306140899658203
die zwillinge schaukeln auf dem spielplatz und verschwinden im nebel,-9.919572830200195,-14.420419692993164,-14.107032775878906,-12.252829551696777,-8.63847303390503,-10.103593826293945
der zwilling schaukelt auf dem spielplatz und verschwinden im nebel,-11.267470359802246,-15.871021270751953,-14.778002738952637,-14.51154613494873,-10.890767097473145,-11.637526512145996
der zwilling schaukelt auf dem spielplatz und denkt an blumen im garten,-5.931365966796875,-5.328609466552734,-5.054947853088379,-11.266923904418945,-15.620813369750977,-13.464489936828613
die zwillinge schaukeln auf dem spielplatz und denkt an blumen im garten,-8.15444564819336,-9.083187103271484,-6.402489185333252,-12.14246940612793,-17.213915824890137,-12.57434368133545
die zwillinge schaukeln auf dem spielplatz und denken an blumen im garten,-6.780025959014893,-8.738750457763672,-9.320039749145508,-10.16921329498291,-10.719738960266113,-9.64848518371582
der zwilling schaukelt auf dem spielplatz und denken an blumen im garten,-9.877151489257812,-10.867950439453125,-11.235061645507812,-12.635007858276367,-11.645055770874023,-11.066634178161621
der zwilling schaukelt auf dem spielplatz und spricht über das abendessen,-6.337436676025391,-8.688180923461914,-7.821223735809326,-12.374638557434082,-8.98558235168457,-11.957776069641113
die zwillinge schaukeln auf dem spielplatz und spricht über das abendessen,-8.106389999389648,-9.936098098754883,-8.283885955810547,-14.11472225189209,-11.559330940246582,-13.741247177124023
die zwillinge schaukeln auf dem spielplatz und sprechen über das abendessen,-9.392587661743164,-8.530959129333496,-11.345878601074219,-11.165214538574219,-10.237347602844238,-10.187458038330078
der zwilling schaukelt auf dem spielplatz und sprechen über das abendessen,-13.304915428161621,-13.9361572265625,-13.546566009521484,-13.449808120727539,-10.678998947143555,-11.687963485717773
der zwilling schaukelt auf dem spielplatz und arbeitet an einem projekt,-6.44572114944458,-7.649770736694336,-7.334569454193115,-10.704733848571777,-8.477255821228027,-8.742372512817383
die zwillinge schaukeln auf dem spielplatz und arbeitet an einem projekt,-9.692130088806152,-9.927753448486328,-8.567026138305664,-11.78392219543457,-11.26742172241211,-10.293008804321289
die zwillinge schaukeln auf dem spielplatz und arbeiten an einem projekt,-7.0343828201293945,-6.325809955596924,-7.19828462600708,-9.488100051879883,-9.083571434020996,-7.948688507080078
der zwilling schaukelt auf dem spielplatz und arbeiten an einem projekt,-9.187268257141113,-10.24080753326416,-9.770751953125,-11.179059028625488,-10.806293487548828,-10.46739387512207
der zwilling schaukelt auf dem spielplatz und liegt auf dem boden,-5.995351791381836,-7.296505451202393,-6.437991142272949,-7.316550254821777,-6.260070323944092,-6.091932773590088
die zwillinge schaukeln auf dem spielplatz und liegt auf dem boden,-9.364782333374023,-11.896354675292969,-7.224870681762695,-10.158700942993164,-9.656302452087402,-9.675432205200195
die zwillinge schaukeln auf dem spielplatz und liegen auf dem boden,-8.010290145874023,-9.056424140930176,-6.424051284790039,-7.779414653778076,-7.4565887451171875,-7.9192914962768555
der zwilling schaukelt auf dem spielplatz und liegen auf dem boden,-9.858207702636719,-11.497832298278809,-9.427936553955078,-11.397271156311035,-11.19437026977539,-10.172829627990723
der zwilling flüchtet vor dem feuer und riecht den duft von frischem kaffee,-9.44571304321289,-11.684502601623535,-10.47502326965332,-15.921875,-11.997867584228516,-9.887602806091309
die zwillinge flüchten vor dem feuer und riecht den duft von frischem kaffee,-11.141671180725098,-13.677823066711426,-11.044615745544434,-15.72049617767334,-12.875717639923096,-13.454843521118164
die zwillinge flüchten vor dem feuer und riechen den duft von frischem kaffee,-11.830220222473145,-10.972710609436035,-12.273963928222656,-9.973268508911133,-9.435312747955322,-9.676138877868652
der zwilling flüchtet vor dem feuer und riechen den duft von frischem kaffee,-13.519057273864746,-11.055710792541504,-13.483931541442871,-11.966132164001465,-10.321617126464844,-10.172929763793945
der zwilling flüchtet vor dem feuer und wandert durch den wald,-12.680229187011719,-11.510165214538574,-13.531365394592285,-6.337210655212402,-6.779658794403076,-8.255897998809814
die zwillinge flüchten vor dem feuer und wandert durch den wald,-13.38637638092041,-11.154816627502441,-13.980406761169434,-10.074399948120117,-9.465149402618408,-13.155733108520508
die zwillinge flüchten vor dem feuer und wandern durch den wald,-12.008475303649902,-9.682225227355957,-11.221698760986328,-5.280155181884766,-6.364460468292236,-9.146627426147461
der zwilling flüchtet vor dem feuer und wandern durch den wald,-13.412094116210938,-9.773323059082031,-13.525129318237305,-6.3633575439453125,-7.758589267730713,-9.196902751922607
der zwilling flüchtet vor dem feuer und feiert den geburtstag des großvaters,-8.897910118103027,-8.799966812133789,-9.218339920043945,-11.76355266571045,-12.6055326461792,-7.7760210037231445
die zwillinge flüchten vor dem feuer und feiert den geburtstag des großvaters,-9.356399536132812,-9.794781684875488,-9.336053848266602,-14.674999237060547,-12.92948055267334,-11.712045669555664
die zwillinge flüchten vor dem feuer und feiern den geburtstag des großvaters,-10.342599868774414,-10.008493423461914,-10.256244659423828,-9.626899719238281,-11.474690914154053,-10.486011505126953
der zwilling flüchtet vor dem feuer und feiern den geburtstag des großvaters,-10.016082763671875,-10.809233665466309,-12.397381782531738,-11.771436214447021,-11.267314434051514,-12.460390090942383
der zwilling flüchtet vor dem feuer und verschwindet im nebel,-9.195164203643799,-7.921245574951172,-9.237018585205078,-8.645416259765625,-9.018028736114502,-8.566848754882812
die zwillinge flüchten vor dem feuer und verschwindet im nebel,-10.254735946655273,-8.589897155761719,-9.83643627166748,-11.635330200195312,-12.25188684463501,-11.170093536376953
die zwillinge flüchten vor dem feuer und verschwinden im nebel,-10.122576713562012,-11.441818237304688,-11.176298141479492,-9.242476463317871,-7.55576753616333,-9.372572898864746
der zwilling flüchtet vor dem feuer und verschwinden im nebel,-10.334940433502197,-12.541219711303711,-12.051007270812988,-10.133275032043457,-7.928122043609619,-10.651647567749023
der zwilling flüchtet vor dem feuer und denkt an blumen im garten,-4.665682792663574,-4.58642053604126,-3.4191198348999023,-11.811756610870361,-14.904032707214355,-13.374103546142578
die zwillinge flüchten vor dem feuer und denkt an blumen im garten,-5.830966949462891,-6.230623245239258,-3.779040813446045,-15.04292345046997,-17.90828227996826,-14.336973667144775
die zwillinge flüchten vor dem feuer und denken an blumen im garten,-8.310718536376953,-8.206060409545898,-8.76606559753418,-10.291831970214844,-10.424139022827148,-9.904328346252441
der zwilling flüchtet vor dem feuer und denken an blumen im garten,-10.00501537322998,-8.082322120666504,-9.81716251373291,-11.92267894744873,-9.794121742248535,-11.843586921691895
der zwilling flüchtet vor dem feuer und spricht über das abendessen,-7.826188087463379,-8.387914657592773,-9.091959953308105,-7.0681962966918945,-8.844133377075195,-7.801357746124268
die zwillinge flüchten vor dem feuer und spricht über das abendessen,-9.406045913696289,-10.286258697509766,-9.661728858947754,-12.260150909423828,-12.271395683288574,-12.884925842285156
die zwillinge flüchten vor dem feuer und sprechen über das abendessen,-11.687403678894043,-9.507341384887695,-12.229023933410645,-9.89352035522461,-9.139129638671875,-9.174388885498047
der zwilling flüchtet vor dem feuer und sprechen über das abendessen,-12.89012336730957,-8.878557205200195,-13.625224113464355,-10.961756706237793,-9.897195816040039,-11.057806968688965
der zwilling flüchtet vor dem feuer und arbeitet an einem projekt,-9.81895923614502,-8.665413856506348,-10.233770370483398,-10.604254722595215,-8.092626571655273,-9.672551155090332
die zwillinge flüchten vor dem feuer und arbeitet an einem projekt,-11.82696533203125,-10.77479362487793,-10.955867767333984,-13.872066497802734,-11.915163040161133,-11.13914680480957
die zwillinge flüchten vor dem feuer und arbeiten an einem projekt,-12.319180488586426,-9.340458869934082,-11.180485725402832,-10.044290542602539,-8.809847831726074,-8.048242568969727
der zwilling flüchtet vor dem feuer und arbeiten an einem projekt,-13.177619934082031,-9.607978820800781,-11.912054061889648,-12.956921577453613,-10.314414978027344,-11.220990180969238
der zwilling flüchtet vor dem feuer und liegt auf dem boden,-7.582536697387695,-8.380038261413574,-8.691010475158691,-5.906196117401123,-7.78954553604126,-5.7799482345581055
