sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
die kleinkinder neben den familien denkt,-11.253351211547852,-11.597885131835938,-11.9544038772583,-18.169862747192383,-16.85352897644043,-15.574230670928955
die kleinkinder neben der familie denken,-13.274102210998535,-8.90669059753418,-12.250463485717773,-14.18424129486084,-13.692035675048828,-13.90767765045166
das kleinkind neben der familie denken,-13.874876022338867,-8.769859313964844,-12.354232788085938,-15.196102142333984,-14.051326751708984,-14.528097152709961
die kleinkinder neben den familien denken,-11.714486122131348,-11.323480606079102,-11.515617370605469,-11.927066802978516,-12.95439624786377,-14.555347442626953
das kleinkind neben den familien denken,-11.573237419128418,-11.587803840637207,-12.572324752807617,-13.414140701293945,-13.959443092346191,-15.574014663696289
das kleinkind in der nähe von der familie denkt,-11.823219299316406,-10.055615425109863,-12.273618698120117,-14.022594451904297,-16.99940776824951,-17.037269592285156
die kleinkinder in der nähe von der familie denkt,-11.9173002243042,-10.771560668945312,-11.742505073547363,-15.068804264068604,-17.41107177734375,-15.762174606323242
das kleinkind in der nähe von den familien denkt,-10.535401344299316,-12.408230781555176,-11.721303939819336,-15.750977993011475,-17.53323268890381,-15.125999450683594
die kleinkinder in der nähe von den familien denkt,-11.171961784362793,-12.694258689880371,-11.76131534576416,-15.921876430511475,-17.564845085144043,-14.071253776550293
die kleinkinder in der nähe von der familie denken,-12.973831176757812,-8.959857940673828,-13.165501594543457,-13.95866870880127,-13.31227970123291,-14.146413803100586
das kleinkind in der nähe von der familie denken,-13.486496925354004,-8.481178283691406,-13.050979614257812,-14.06872844696045,-13.021129608154297,-15.052643775939941
die kleinkinder in der nähe von den familien denken,-11.272109985351562,-11.312639236450195,-11.109245300292969,-11.069291114807129,-12.45182991027832,-13.269134521484375
das kleinkind in der nähe von den familien denken,-10.990358352661133,-10.981178283691406,-11.651809692382812,-11.84024715423584,-13.231853485107422,-13.679874420166016
das kleinkind gegenüber der familie denkt,-9.841011047363281,-7.359901428222656,-10.473304748535156,-16.25820827484131,-17.10950231552124,-15.50461196899414
die kleinkinder gegenüber der familie denkt,-9.931653022766113,-8.379941940307617,-10.061084747314453,-16.93752384185791,-16.94930076599121,-14.390054702758789
das kleinkind gegenüber den familien denkt,-10.881662368774414,-11.033793449401855,-10.967550277709961,-17.64074420928955,-17.66888189315796,-16.16887140274048
die kleinkinder gegenüber den familien denkt,-11.236429214477539,-11.384138107299805,-10.966071128845215,-18.20217514038086,-17.03010368347168,-14.70565938949585
die kleinkinder gegenüber der familie denken,-11.890620231628418,-7.69378662109375,-11.701295852661133,-12.852439880371094,-13.125930786132812,-13.112582206726074
das kleinkind gegenüber der familie denken,-11.968925476074219,-7.184260368347168,-11.373612403869629,-13.096735000610352,-13.067916870117188,-14.238551139831543
die kleinkinder gegenüber den familien denken,-12.269585609436035,-10.561635971069336,-10.765298843383789,-10.884225845336914,-12.015156745910645,-13.506983757019043
das kleinkind gegenüber den familien denken,-11.312007904052734,-10.643439292907715,-11.54541015625,-11.488556861877441,-13.24544906616211,-14.866402626037598
das kleinkind vor der familie spricht,-8.77540397644043,-8.452374458312988,-8.795893669128418,-5.936933517456055,-9.293079376220703,-10.231468200683594
die kleinkinder vor der familie spricht,-8.944181442260742,-9.16370677947998,-9.483861923217773,-9.458824157714844,-10.79454231262207,-11.066065788269043
das kleinkind vor den familien spricht,-11.1168794631958,-10.883481979370117,-9.83324909210205,-12.814842224121094,-11.302640914916992,-10.47122573852539
die kleinkinder vor den familien spricht,-11.918743133544922,-11.50229263305664,-10.12698745727539,-13.111021041870117,-11.465752601623535,-10.067269325256348
die kleinkinder vor der familie sprechen,-10.19576644897461,-9.620256423950195,-11.232860565185547,-9.20583724975586,-10.678394317626953,-9.616727828979492
das kleinkind vor der familie sprechen,-11.454497337341309,-9.077310562133789,-10.920329093933105,-12.061190605163574,-13.52180290222168,-12.403843879699707
die kleinkinder vor den familien sprechen,-8.684195518493652,-9.192153930664062,-8.059834480285645,-8.981122970581055,-9.563289642333984,-10.255058288574219
das kleinkind vor den familien sprechen,-9.138174057006836,-8.491374969482422,-7.987072944641113,-11.906036376953125,-11.913883209228516,-12.161913871765137
das kleinkind hinter der familie spricht,-9.753785133361816,-8.7238187789917,-10.255611419677734,-6.348262310028076,-9.709680557250977,-10.32234001159668
die kleinkinder hinter der familie spricht,-10.087976455688477,-9.269347190856934,-10.148111343383789,-9.578497886657715,-11.747282028198242,-11.295480728149414
das kleinkind hinter den familien spricht,-10.808100700378418,-10.253567695617676,-9.962874412536621,-12.447531700134277,-11.017252922058105,-9.835678100585938
die kleinkinder hinter den familien spricht,-11.900447845458984,-10.778657913208008,-9.996203422546387,-13.118789672851562,-11.489310264587402,-9.777496337890625
die kleinkinder hinter der familie sprechen,-11.772714614868164,-11.272875785827637,-13.808978080749512,-9.322294235229492,-10.792156219482422,-9.411299705505371
das kleinkind hinter der familie sprechen,-12.732551574707031,-10.836204528808594,-13.912813186645508,-12.295722961425781,-13.561079978942871,-12.464452743530273
die kleinkinder hinter den familien sprechen,-9.412968635559082,-9.955413818359375,-8.135589599609375,-9.319266319274902,-8.74194622039795,-9.679431915283203
das kleinkind hinter den familien sprechen,-10.099148750305176,-9.570289611816406,-8.047574996948242,-11.997598648071289,-11.597859382629395,-11.405200004577637
das kleinkind neben der familie spricht,-10.056846618652344,-10.0709228515625,-10.17496109008789,-7.780095100402832,-11.49747371673584,-12.273563385009766
die kleinkinder neben der familie spricht,-10.286649703979492,-10.395570755004883,-10.18982982635498,-9.665329933166504,-11.765088081359863,-11.65755844116211
das kleinkind neben den familien spricht,-11.46804141998291,-11.389619827270508,-9.698957443237305,-14.043764114379883,-12.328146934509277,-12.597538948059082
die kleinkinder neben den familien spricht,-12.32674503326416,-11.630364418029785,-9.459470748901367,-13.6526460647583,-12.129698753356934,-11.779396057128906
die kleinkinder neben der familie sprechen,-12.183170318603516,-11.585062980651855,-13.382834434509277,-9.516841888427734,-11.613236427307129,-10.844061851501465
das kleinkind neben der familie sprechen,-13.358869552612305,-11.200737953186035,-13.031646728515625,-13.322437286376953,-14.789976119995117,-13.915960311889648
die kleinkinder neben den familien sprechen,-9.197702407836914,-10.458925247192383,-8.403597831726074,-9.662917137145996,-9.708643913269043,-11.779675483703613
das kleinkind neben den familien sprechen,-10.247030258178711,-10.213903427124023,-8.309252738952637,-12.813236236572266,-11.716065406799316,-13.513092994689941
das kleinkind in der nähe von der familie spricht,-11.675994873046875,-9.83830738067627,-11.095005989074707,-7.547532081604004,-10.357697486877441,-12.254378318786621
die kleinkinder in der nähe von der familie spricht,-11.524896621704102,-10.652140617370605,-10.908303260803223,-9.586101531982422,-11.437569618225098,-12.20822525024414
das kleinkind in der nähe von den familien spricht,-11.865270614624023,-11.999822616577148,-11.485511779785156,-11.361320495605469,-11.18978500366211,-10.465581893920898
die kleinkinder in der nähe von den familien spricht,-12.570568084716797,-12.558568000793457,-11.337172508239746,-12.393933296203613,-11.730598449707031,-10.632522583007812
die kleinkinder in der nähe von der familie sprechen,-12.923673629760742,-11.941681861877441,-13.596701622009277,-10.45337963104248,-10.938764572143555,-12.180280685424805
das kleinkind in der nähe von der familie sprechen,-14.03574275970459,-11.58370590209961,-13.456554412841797,-12.700716018676758,-12.518631935119629,-14.832612991333008
die kleinkinder in der nähe von den familien sprechen,-9.343318939208984,-10.700549125671387,-9.379528999328613,-10.025242805480957,-9.777151107788086,-10.335020065307617
das kleinkind in der nähe von den familien sprechen,-9.587058067321777,-9.899107933044434,-9.613311767578125,-12.239662170410156,-11.88017749786377,-11.94660472869873
das kleinkind gegenüber der familie spricht,-9.848731994628906,-9.331171035766602,-10.089943885803223,-5.298837661743164,-9.549627304077148,-10.008713722229004
die kleinkinder gegenüber der familie spricht,-10.214942932128906,-9.829377174377441,-10.181938171386719,-8.564455032348633,-10.900794982910156,-10.622271537780762
das kleinkind gegenüber den familien spricht,-11.857114791870117,-11.328685760498047,-9.904544830322266,-11.520519256591797,-10.90006160736084,-10.502913475036621
die kleinkinder gegenüber den familien spricht,-12.812206268310547,-11.86666202545166,-10.296156883239746,-12.421625137329102,-11.256266593933105,-9.871133804321289
die kleinkinder gegenüber der familie sprechen,-11.40295696258545,-9.690241813659668,-12.89885425567627,-8.217288970947266,-9.832138061523438,-8.92796802520752
das kleinkind gegenüber der familie sprechen,-12.100339889526367,-9.5720853805542,-12.5892333984375,-11.290635108947754,-12.606603622436523,-12.172544479370117
die kleinkinder gegenüber den familien sprechen,-10.498305320739746,-9.046128273010254,-9.144023895263672,-8.259223937988281,-8.051002502441406,-9.325572967529297
das kleinkind gegenüber den familien sprechen,-10.588934898376465,-8.820757865905762,-9.315933227539062,-10.500818252563477,-10.452262878417969,-11.684135437011719
das kleinkind vor der familie arbeitet,-9.425145149230957,-8.40872859954834,-8.423782348632812,-7.411153793334961,-10.102554321289062,-9.43233871459961
die kleinkinder vor der familie arbeitet,-9.1220703125,-7.723667621612549,-7.776131629943848,-9.879055976867676,-10.726363182067871,-11.071036338806152
das kleinkind vor den familien arbeitet,-10.974106788635254,-12.225461959838867,-9.760422706604004,-9.381108283996582,-11.33794116973877,-10.627561569213867
die kleinkinder vor den familien arbeitet,-11.505070686340332,-11.906755447387695,-10.342558860778809,-11.549969673156738,-11.55349349975586,-13.071036338806152
die kleinkinder vor der familie arbeiten,-10.207122802734375,-8.163619995117188,-8.725378036499023,-10.226515769958496,-9.241628646850586,-10.010444641113281
das kleinkind vor der familie arbeiten,-11.38502311706543,-9.604201316833496,-9.18198013305664,-12.654199600219727,-11.53383731842041,-12.038378715515137
die kleinkinder vor den familien arbeiten,-9.922076225280762,-7.297006607055664,-9.534409523010254,-9.455299377441406,-9.351885795593262,-9.345647811889648
das kleinkind vor den familien arbeiten,-10.522459030151367,-8.307022094726562,-9.670417785644531,-11.423839569091797,-11.531594276428223,-10.599345207214355
das kleinkind hinter der familie arbeitet,-9.93798828125,-7.881188869476318,-9.771347045898438,-7.416172027587891,-9.888660430908203,-9.871686935424805
die kleinkinder hinter der familie arbeitet,-9.764209747314453,-7.645275592803955,-8.575064659118652,-9.608614444732666,-10.84514045715332,-11.297246932983398
das kleinkind hinter den familien arbeitet,-10.79017448425293,-11.548508644104004,-10.451584815979004,-8.81645393371582,-11.35504150390625,-10.940053939819336
die kleinkinder hinter den familien arbeitet,-11.218585968017578,-11.293779373168945,-10.885818481445312,-11.061360359191895,-11.629958152770996,-12.90218448638916
die kleinkinder hinter der familie arbeiten,-10.458423614501953,-8.279855728149414,-9.862642288208008,-10.295802116394043,-9.19013786315918,-10.164833068847656
das kleinkind hinter der familie arbeiten,-11.139049530029297,-9.326217651367188,-10.882498741149902,-12.272719383239746,-11.468482971191406,-12.615405082702637
die kleinkinder hinter den familien arbeiten,-10.19289493560791,-7.146292686462402,-9.417511940002441,-9.2402925491333,-8.87712287902832,-9.571649551391602
das kleinkind hinter den familien arbeiten,-11.015228271484375,-8.314218521118164,-10.040316581726074,-10.753840446472168,-11.349630355834961,-11.09929370880127
das kleinkind neben der familie arbeitet,-9.370627403259277,-9.814229011535645,-8.731429100036621,-9.47333812713623,-10.410767555236816,-10.07065486907959
die kleinkinder neben der familie arbeitet,-9.114761352539062,-8.725589752197266,-7.640305042266846,-9.878581047058105,-10.623071670532227,-9.736014366149902
das kleinkind neben den familien arbeitet,-10.505505561828613,-12.576736450195312,-9.68612003326416,-10.657166481018066,-11.374455451965332,-11.532111167907715
die kleinkinder neben den familien arbeitet,-10.974197387695312,-11.557071685791016,-9.763668060302734,-12.386871337890625,-12.07044792175293,-13.157103538513184
die kleinkinder neben der familie arbeiten,-10.979978561401367,-9.14129638671875,-9.72769546508789,-10.378157615661621,-10.73794174194336,-10.241528511047363
das kleinkind neben der familie arbeiten,-12.153526306152344,-11.037419319152832,-10.692580223083496,-13.352286338806152,-12.41117000579834,-12.796728134155273
die kleinkinder neben den familien arbeiten,-10.061909675598145,-8.072690963745117,-9.317766189575195,-9.957561492919922,-10.07747745513916,-10.192068099975586
das kleinkind neben den familien arbeiten,-11.073465347290039,-9.837787628173828,-9.982789993286133,-12.173763275146484,-11.732039451599121,-11.504989624023438
das kleinkind in der nähe von der familie arbeitet,-11.33266544342041,-9.782647132873535,-11.426998138427734,-9.22176742553711,-11.23493480682373,-10.41858959197998
die kleinkinder in der nähe von der familie arbeitet,-11.222940444946289,-9.518074989318848,-10.67319393157959,-11.5433988571167,-11.653278350830078,-12.288106918334961
das kleinkind in der nähe von den familien arbeitet,-11.160391807556152,-12.957640647888184,-12.078885078430176,-9.470860481262207,-12.177721977233887,-10.023237228393555
die kleinkinder in der nähe von den familien arbeitet,-11.589990615844727,-13.209756851196289,-12.28410530090332,-12.112039566040039,-12.6100435256958,-13.482125282287598
die kleinkinder in der nähe von der familie arbeiten,-12.953842163085938,-9.244871139526367,-12.444299697875977,-10.431276321411133,-10.25257396697998,-10.446593284606934
das kleinkind in der nähe von der familie arbeiten,-14.058825492858887,-9.648908615112305,-12.799481391906738,-12.270142555236816,-11.830113410949707,-12.160354614257812
die kleinkinder in der nähe von den familien arbeiten,-10.179945945739746,-9.078319549560547,-11.252676010131836,-9.458599090576172,-9.801177978515625,-8.814433097839355
das kleinkind in der nähe von den familien arbeiten,-10.691082000732422,-8.98615837097168,-11.621966361999512,-10.774742126464844,-12.001752853393555,-9.857660293579102
das kleinkind gegenüber der familie arbeitet,-9.875957489013672,-8.204741477966309,-9.757284164428711,-7.301863193511963,-10.004430770874023,-9.087282180786133
die kleinkinder gegenüber der familie arbeitet,-9.18254280090332,-8.010368347167969,-8.822468757629395,-9.630309104919434,-10.771646499633789,-10.788471221923828
das kleinkind gegenüber den familien arbeitet,-11.325690269470215,-11.721333503723145,-10.227848052978516,-8.354000091552734,-11.055986404418945,-10.084808349609375
die kleinkinder gegenüber den familien arbeitet,-11.610678672790527,-11.772994041442871,-10.745620727539062,-11.791675090789795,-11.492570877075195,-12.176074981689453
die kleinkinder gegenüber der familie arbeiten,-10.618842124938965,-8.965906143188477,-11.309791564941406,-9.807535171508789,-9.202238082885742,-9.625441551208496
das kleinkind gegenüber der familie arbeiten,-11.738334655761719,-10.242789268493652,-11.856512069702148,-12.45219898223877,-11.1298246383667,-12.538652420043945
die kleinkinder gegenüber den familien arbeiten,-10.773750305175781,-7.1366496086120605,-9.76248550415039,-9.415055274963379,-9.083991050720215,-9.36355972290039
das kleinkind gegenüber den familien arbeiten,-10.83225154876709,-7.917207717895508,-10.12435245513916,-10.785520553588867,-11.356249809265137,-11.17138671875
das kleinkind vor der familie liegt,-5.580344200134277,-6.1885762214660645,-6.756000995635986,-3.443667411804199,-5.722992897033691,-5.708777904510498
die kleinkinder vor der familie liegt,-5.951720714569092,-5.9011006355285645,-7.014036178588867,-8.690515518188477,-9.328592300415039,-8.568659782409668
das kleinkind vor den familien liegt,-7.978736877441406,-9.752776145935059,-8.210725784301758,-6.43221378326416,-6.278477191925049,-7.121113300323486
die kleinkinder vor den familien liegt,-8.942912101745605,-9.60973072052002,-8.771615028381348,-9.552327156066895,-8.768658638000488,-8.401782989501953
die kleinkinder vor der familie liegen,-7.1673688888549805,-8.44556713104248,-7.953901290893555,-5.900933742523193,-5.0282697677612305,-6.255496501922607
das kleinkind vor der familie liegen,-7.954924583435059,-9.220377922058105,-8.51891040802002,-6.590703010559082,-6.023715972900391,-7.660966873168945
die kleinkinder vor den familien liegen,-8.396825790405273,-8.451887130737305,-9.62517261505127,-7.750128269195557,-7.970501899719238,-8.65031623840332
das kleinkind vor den familien liegen,-8.960044860839844,-9.442269325256348,-9.870868682861328,-8.488810539245605,-7.877336502075195,-8.768773078918457
das kleinkind hinter der familie liegt,-4.669447898864746,-5.379757404327393,-5.232224941253662,-2.4065027236938477,-5.148727893829346,-4.757143020629883
die kleinkinder hinter der familie liegt,-5.008480548858643,-5.107375621795654,-5.487381935119629,-7.89905309677124,-9.252874374389648,-7.737854957580566
das kleinkind hinter den familien liegt,-6.503026962280273,-8.299921035766602,-7.827751159667969,-4.926549434661865,-5.353499412536621,-5.431234359741211
die kleinkinder hinter den familien liegt,-7.596698760986328,-8.409576416015625,-8.076859474182129,-8.788932800292969,-8.123310089111328,-7.230296611785889
die kleinkinder hinter der familie liegen,-5.657922267913818,-6.908315181732178,-6.131661891937256,-4.639911651611328,-4.4538960456848145,-5.200013637542725
das kleinkind hinter der familie liegen,-6.770631313323975,-7.658951759338379,-6.4677886962890625,-4.8508501052856445,-5.763724327087402,-6.936049461364746
die kleinkinder hinter den familien liegen,-7.378580093383789,-6.897122383117676,-7.09282922744751,-6.677710056304932,-6.770472049713135,-7.282538890838623
das kleinkind hinter den familien liegen,-8.045065879821777,-8.091331481933594,-7.850159645080566,-6.413003921508789,-7.176357746124268,-7.107599258422852
das kleinkind neben der familie liegt,-4.709725856781006,-6.645988464355469,-4.930978775024414,-4.7721710205078125,-7.152759552001953,-7.292358875274658
die kleinkinder neben der familie liegt,-4.804409503936768,-5.73322868347168,-5.0758137702941895,-8.301217079162598,-10.063362121582031,-8.387734413146973
das kleinkind neben den familien liegt,-7.519296646118164,-8.844223976135254,-7.259761810302734,-7.3807759284973145,-7.885334014892578,-8.172395706176758
die kleinkinder neben den familien liegt,-8.335066795349121,-8.27315616607666,-7.127499580383301,-9.569991111755371,-10.29719352722168,-9.225788116455078
die kleinkinder neben der familie liegen,-5.785925388336182,-6.755924224853516,-5.935253620147705,-4.837811470031738,-5.992268085479736,-6.9387640953063965
das kleinkind neben der familie liegen,-6.951625823974609,-8.193277359008789,-6.52681827545166,-5.264654636383057,-6.233750343322754,-8.622406005859375
die kleinkinder neben den familien liegen,-7.651845932006836,-7.445183277130127,-7.1715240478515625,-7.193307876586914,-9.04174518585205,-9.403924942016602
das kleinkind neben den familien liegen,-8.527732849121094,-9.03227424621582,-8.244793891906738,-7.445816516876221,-8.312740325927734,-9.389368057250977
das kleinkind in der nähe von der familie liegt,-8.922623634338379,-7.417596817016602,-9.896903991699219,-3.8294057846069336,-6.3068461418151855,-6.313298225402832
die kleinkinder in der nähe von der familie liegt,-9.02950668334961,-7.1772894859313965,-9.526507377624512,-7.478845596313477,-8.75047779083252,-7.832907199859619
das kleinkind in der nähe von den familien liegt,-8.339847564697266,-10.81615161895752,-9.778104782104492,-4.876924514770508,-5.296293258666992,-4.794460773468018
die kleinkinder in der nähe von den familien liegt,-8.75456428527832,-10.907010078430176,-9.94644832611084,-7.918430805206299,-7.470545768737793,-6.83458137512207
die kleinkinder in der nähe von der familie liegen,-10.370766639709473,-9.199748992919922,-10.804841995239258,-4.368385314941406,-3.955913543701172,-6.088429927825928
das kleinkind in der nähe von der familie liegen,-11.137121200561523,-9.876428604125977,-11.723623275756836,-4.795637130737305,-4.725204944610596,-7.596557140350342
die kleinkinder in der nähe von den familien liegen,-9.51041030883789,-9.354503631591797,-9.99643611907959,-5.837334632873535,-6.5213799476623535,-6.958858966827393
das kleinkind in der nähe von den familien liegen,-9.72614860534668,-9.780973434448242,-10.47887134552002,-6.1819634437561035,-6.951044082641602,-6.698351860046387
das kleinkind gegenüber der familie liegt,-6.543427467346191,-6.061077117919922,-7.914979934692383,-2.7168407440185547,-5.903824806213379,-5.250128269195557
die kleinkinder gegenüber der familie liegt,-7.284548282623291,-5.780872821807861,-7.686535835266113,-8.141237258911133,-9.243252754211426,-7.580940246582031
das kleinkind gegenüber den familien liegt,-8.124094009399414,-9.310184478759766,-8.010109901428223,-5.0869340896606445,-5.865895748138428,-6.2868146896362305
die kleinkinder gegenüber den familien liegt,-8.736108779907227,-9.610838890075684,-8.500250816345215,-9.230949401855469,-8.601324081420898,-7.23904275894165
die kleinkinder gegenüber der familie liegen,-8.372894287109375,-7.437390327453613,-8.190677642822266,-5.640167236328125,-4.561023712158203,-4.8967156410217285
das kleinkind gegenüber der familie liegen,-8.73557186126709,-8.188549041748047,-8.623934745788574,-5.864159107208252,-5.221897125244141,-6.968040466308594
die kleinkinder gegenüber den familien liegen,-10.12855339050293,-8.425851821899414,-9.216885566711426,-7.394986152648926,-7.539382457733154,-7.651777267456055
das kleinkind gegenüber den familien liegen,-10.398612976074219,-9.174421310424805,-9.96246337890625,-7.279701232910156,-7.686124324798584,-8.191837310791016
der zwilling vor dem matrosen schaukelt,-10.632889747619629,-12.305567741394043,-13.53704833984375,-22.7272367477417,-31.68711566925049,-26.1170916557312
die zwillinge vor dem matrosen schaukelt,-12.755518913269043,-12.268728256225586,-13.372241973876953,-24.765917778015137,-30.675915718078613,-26.08774423599243
der zwilling vor den matrosen schaukelt,-11.116534233093262,-13.074790000915527,-13.096488952636719,-23.710596561431885,-31.17326307296753,-28.86890172958374
die zwillinge vor den matrosen schaukelt,-13.539131164550781,-13.241124153137207,-13.124923706054688,-26.165693759918213,-30.16787052154541,-26.682661056518555
die zwillinge vor dem matrosen schaukeln,-13.370532989501953,-10.868907928466797,-13.700984001159668,-26.342578887939453,-28.723999977111816,-27.467812538146973
der zwilling vor dem matrosen schaukeln,-13.279488563537598,-11.389317512512207,-14.153791427612305,-26.51895046234131,-33.17664957046509,-30.29391098022461
die zwillinge vor den matrosen schaukeln,-14.149356842041016,-11.495443344116211,-13.511362075805664,-26.693331718444824,-25.652915954589844,-25.813427925109863
der zwilling vor den matrosen schaukeln,-13.849431991577148,-12.01146411895752,-14.346277236938477,-25.973050117492676,-27.88306713104248,-27.77444839477539
der zwilling hinter dem matrosen schaukelt,-10.352893829345703,-9.951496124267578,-13.496759414672852,-22.84828281402588,-30.829826831817627,-25.695163249969482
die zwillinge hinter dem matrosen schaukelt,-12.171097755432129,-10.530768394470215,-13.060225486755371,-25.122742652893066,-29.83895969390869,-25.719489097595215
der zwilling hinter den matrosen schaukelt,-11.290085792541504,-10.603222846984863,-13.001969337463379,-24.06525993347168,-30.50914239883423,-27.349459648132324
die zwillinge hinter den matrosen schaukelt,-13.180485725402832,-11.467888832092285,-12.924803733825684,-26.789528369903564,-29.554336547851562,-25.46232557296753
die zwillinge hinter dem matrosen schaukeln,-13.34753704071045,-9.993925094604492,-12.763307571411133,-27.11628246307373,-28.04226779937744,-27.564766883850098
der zwilling hinter dem matrosen schaukeln,-13.116632461547852,-10.314970970153809,-13.634578704833984,-27.558425903320312,-31.978251457214355,-29.96001386642456
die zwillinge hinter den matrosen schaukeln,-14.411348342895508,-10.7644624710083,-12.326284408569336,-27.852301597595215,-25.719268798828125,-26.08971881866455
der zwilling hinter den matrosen schaukeln,-14.046436309814453,-10.741695404052734,-13.631937026977539,-27.08241558074951,-27.841476440429688,-28.003016471862793
der zwilling neben dem matrosen schaukelt,-10.246354103088379,-10.580467224121094,-13.032793998718262,-23.260268211364746,-28.354734420776367,-26.034118175506592
die zwillinge neben dem matrosen schaukelt,-12.216259002685547,-10.905921936035156,-12.815352439880371,-26.267326831817627,-27.890385150909424,-26.37522840499878
der zwilling neben den matrosen schaukelt,-11.165584564208984,-10.768584251403809,-12.275044441223145,-24.431918144226074,-27.137686729431152,-27.860448837280273
die zwillinge neben den matrosen schaukelt,-13.24985122680664,-11.5404052734375,-12.267861366271973,-27.739116191864014,-26.644164085388184,-26.84551191329956
die zwillinge neben dem matrosen schaukeln,-12.92379379272461,-10.454032897949219,-13.41579818725586,-27.438292503356934,-25.647963523864746,-27.956278800964355
der zwilling neben dem matrosen schaukeln,-12.840970993041992,-10.61572265625,-14.246041297912598,-26.5740909576416,-27.937214374542236,-28.931479454040527
die zwillinge neben den matrosen schaukeln,-13.69043254852295,-11.025816917419434,-12.892032623291016,-27.768590927124023,-23.221989631652832,-26.83097743988037
der zwilling neben den matrosen schaukeln,-13.294514656066895,-10.722187995910645,-14.145879745483398,-26.07878589630127,-24.354008674621582,-27.507450103759766
der zwilling in der nähe von dem matrosen schaukelt,-10.484773635864258,-12.396249771118164,-13.632253646850586,-20.677422523498535,-27.995727062225342,-24.607380867004395
die zwillinge in der nähe von dem matrosen schaukelt,-12.102493286132812,-12.747878074645996,-13.426329612731934,-22.866902351379395,-26.78404998779297,-24.343817710876465
der zwilling in der nähe von den matrosen schaukelt,-11.624269485473633,-13.346830368041992,-13.162025451660156,-21.675044059753418,-27.007156372070312,-25.3640456199646
die zwillinge in der nähe von den matrosen schaukelt,-13.024245262145996,-13.899977684020996,-13.39585018157959,-24.28468608856201,-25.80082416534424,-24.217424392700195
die zwillinge in der nähe von dem matrosen schaukeln,-14.413737297058105,-11.21647834777832,-14.561476707458496,-25.07882308959961,-26.182126998901367,-26.76520538330078
der zwilling in der nähe von dem matrosen schaukeln,-14.318742752075195,-11.383191108703613,-15.287775039672852,-24.31658172607422,-29.725476264953613,-28.16652202606201
die zwillinge in der nähe von den matrosen schaukeln,-14.973143577575684,-12.259114265441895,-14.029081344604492,-25.72019672393799,-21.900158882141113,-25.39371395111084
der zwilling in der nähe von den matrosen schaukeln,-14.762033462524414,-12.083427429199219,-14.836865425109863,-23.89012336730957,-24.18963050842285,-26.435324668884277
der zwilling gegenüber dem matrosen schaukelt,-10.025443077087402,-11.18416976928711,-13.766560554504395,-22.211861610412598,-30.668014526367188,-26.39856243133545
die zwillinge gegenüber dem matrosen schaukelt,-12.002604484558105,-11.812359809875488,-13.749588966369629,-24.985322952270508,-30.415422439575195,-26.281920909881592
der zwilling gegenüber den matrosen schaukelt,-10.88134479522705,-11.459184646606445,-13.3123197555542,-23.826985836029053,-29.54070281982422,-28.961377143859863
die zwillinge gegenüber den matrosen schaukelt,-12.946533203125,-12.418095588684082,-13.448321342468262,-26.92728853225708,-28.897557258605957,-27.14272165298462
die zwillinge gegenüber dem matrosen schaukeln,-12.59721565246582,-10.82512378692627,-13.666301727294922,-26.777196884155273,-28.139606475830078,-27.881486892700195
der zwilling gegenüber dem matrosen schaukeln,-12.345060348510742,-10.79453182220459,-13.821702003479004,-26.45266628265381,-31.727172374725342,-29.97499942779541
die zwillinge gegenüber den matrosen schaukeln,-13.331117630004883,-11.492823600769043,-13.567054748535156,-27.460100173950195,-25.030710220336914,-26.753183364868164
der zwilling gegenüber den matrosen schaukeln,-12.880745887756348,-11.442127227783203,-14.034290313720703,-26.270625114440918,-26.48802375793457,-28.528359413146973
der zwilling vor dem matrosen flüchtet,-21.021324157714844,-14.563485145568848,-17.87684679031372,-11.843039989471436,-13.679200172424316,-15.28772258758545
die zwillinge vor dem matrosen flüchtet,-21.314603805541992,-14.229866981506348,-18.507115364074707,-14.214346885681152,-13.900492668151855,-18.073087692260742
der zwilling vor den matrosen flüchtet,-21.889384269714355,-14.836337089538574,-18.781991481781006,-12.542086601257324,-12.624756813049316,-14.0538330078125
die zwillinge vor den matrosen flüchtet,-21.63761329650879,-14.72095775604248,-19.051223754882812,-15.392425537109375,-14.682287216186523,-16.675436973571777
die zwillinge vor dem matrosen flüchten,-16.473427772521973,-15.971037864685059,-17.033157348632812,-12.831442832946777,-12.625882148742676,-15.01999568939209
der zwilling vor dem matrosen flüchten,-17.233219146728516,-15.783949375152588,-17.68326997756958,-15.80053186416626,-16.359498023986816,-15.64842700958252
die zwillinge vor den matrosen flüchten,-15.473156929016113,-15.594851016998291,-16.943639755249023,-13.385005950927734,-13.116815567016602,-12.823748588562012
der zwilling vor den matrosen flüchten,-16.547786712646484,-15.348958969116211,-17.727741241455078,-15.281250953674316,-15.017581939697266,-13.956321716308594
der zwilling hinter dem matrosen flüchtet,-20.700261116027832,-15.575414657592773,-17.60371971130371,-12.001650333404541,-12.887402534484863,-14.651093482971191
die zwillinge hinter dem matrosen flüchtet,-21.096505165100098,-15.364566802978516,-18.013803005218506,-14.23361587524414,-12.389030933380127,-17.493721961975098
